datetime,BTC/USD,SOL/USD
2025-06-22 23:30:00,101145.29,132.44
2025-06-22 23:45:00,101200.0,132.72
2025-06-23 00:00:00,101080.78,132.69
2025-06-23 00:15:00,101305.77,133.57
2025-06-23 00:30:00,101235.86,133.1
2025-06-23 00:45:00,101215.05,133.21
2025-06-23 01:00:00,101473.79,133.64
2025-06-23 01:15:00,101562.71,133.62
2025-06-23 01:30:00,101511.05,133.65
2025-06-23 01:45:00,101804.66,134.45
2025-06-23 02:00:00,101991.45,134.47
2025-06-23 02:15:00,101885.81,134.14
2025-06-23 02:30:00,101799.92,133.98
2025-06-23 02:45:00,101977.08,134.38
2025-06-23 03:00:00,101930.91,134.56
2025-06-23 03:15:00,101898.48,134.28
2025-06-23 03:30:00,101898.08,134.32
2025-06-23 03:45:00,101976.06,134.42
2025-06-23 04:00:00,102056.42,134.78
2025-06-23 04:15:00,101980.41,134.45
2025-06-23 04:30:00,101835.97,134.19
2025-06-23 04:45:00,101903.31,134.39
2025-06-23 05:00:00,101715.7,134.0
2025-06-23 05:15:00,101537.19,133.56
2025-06-23 05:30:00,101516.24,134.28
2025-06-23 05:45:00,101594.96,134.39
2025-06-23 06:00:00,101544.12,134.17
2025-06-23 06:15:00,101401.61,133.72
2025-06-23 06:30:00,101242.98,133.43
2025-06-23 06:45:00,101499.77,133.86
2025-06-23 07:00:00,101390.72,133.8
2025-06-23 07:15:00,101252.61,133.56
2025-06-23 07:30:00,101299.88,133.98
2025-06-23 07:45:00,101328.51,134.17
2025-06-23 08:00:00,101228.67,133.97
2025-06-23 08:15:00,101205.98,134.09
2025-06-23 08:30:00,101430.24,135.04
2025-06-23 08:45:00,101717.62,135.58
2025-06-23 09:00:00,101342.47,134.5
2025-06-23 09:15:00,101186.22,133.92
2025-06-23 09:30:00,102041.49,136.15
2025-06-23 09:45:00,102398.63,136.69
2025-06-23 10:00:00,102319.62,136.84
2025-06-23 10:15:00,101872.52,135.6
2025-06-23 10:30:00,101839.47,135.27
2025-06-23 10:45:00,101679.47,134.84
2025-06-23 11:00:00,102055.64,135.44
2025-06-23 11:15:00,101586.64,134.1
2025-06-23 11:30:00,101630.59,133.84
2025-06-23 11:45:00,101479.84,133.48
2025-06-23 12:00:00,101125.72,132.24
2025-06-23 12:15:00,100315.01,131.61
2025-06-23 12:30:00,100622.59,132.17
2025-06-23 12:45:00,100743.4,132.59
2025-06-23 13:00:00,101325.48,133.82
2025-06-23 13:15:00,102155.21,136.19
2025-06-23 13:30:00,102447.21,136.96
2025-06-23 13:45:00,102553.58,136.86
2025-06-23 14:00:00,102925.17,138.61
2025-06-23 14:15:00,102714.97,138.25
2025-06-23 14:30:00,103140.62,138.52
2025-06-23 14:45:00,103004.67,138.21
2025-06-23 15:00:00,103105.41,138.64
2025-06-23 15:15:00,102931.69,138.97
2025-06-23 15:30:00,102789.72,138.72
2025-06-23 15:45:00,103243.85,139.87
2025-06-23 16:00:00,103396.29,140.44
2025-06-23 16:15:00,103816.97,141.8
2025-06-23 16:30:00,103952.47,141.52
2025-06-23 16:45:00,103801.43,140.68
2025-06-23 17:00:00,103985.97,140.82
2025-06-23 17:15:00,103781.01,140.77
2025-06-23 17:30:00,103731.85,141.24
2025-06-23 17:45:00,103762.97,141.03
2025-06-23 18:00:00,105389.6,145.62
2025-06-23 18:15:00,106059.86,146.53
2025-06-23 18:30:00,105212.29,144.79
2025-06-23 18:45:00,105631.9,145.03
2025-06-23 19:00:00,105349.38,144.71
2025-06-23 19:15:00,105525.66,144.81
2025-06-23 19:30:00,105482.29,144.9
2025-06-23 19:45:00,105419.39,144.59
2025-06-23 20:00:00,105312.35,144.34
2025-06-23 20:15:00,105227.11,143.68
2025-06-23 20:30:00,105127.53,143.99
2025-06-23 20:45:00,105207.66,143.45
2025-06-23 21:00:00,105189.69,143.93
2025-06-23 21:15:00,105257.15,144.25
2025-06-23 21:30:00,105161.31,143.6
2025-06-23 21:45:00,105526.17,143.92
2025-06-23 22:00:00,105015.7,143.03
2025-06-23 22:15:00,105083.6,142.95
2025-06-23 22:30:00,105110.72,143.08
2025-06-23 22:45:00,104841.98,142.62
2025-06-23 23:00:00,104951.96,143.03
2025-06-23 23:15:00,105056.48,143.55
2025-06-23 23:30:00,104983.7,143.15
2025-06-23 23:45:00,104996.12,143.33
2025-06-24 00:00:00,104844.15,143.2
2025-06-24 00:15:00,104970.07,143.21
2025-06-24 00:30:00,104888.72,143.27
2025-06-24 00:45:00,104898.61,143.37
2025-06-24 01:00:00,105151.06,144.0
2025-06-24 01:15:00,105210.07,144.37
2025-06-24 01:30:00,105406.17,145.2
2025-06-24 01:45:00,105477.4,145.6
2025-06-24 02:00:00,105489.59,145.26
2025-06-24 02:15:00,105566.12,145.65
2025-06-24 02:30:00,105762.72,146.39
2025-06-24 02:45:00,105738.63,146.2
2025-06-24 03:00:00,105565.69,145.81
2025-06-24 03:15:00,105688.28,145.86
2025-06-24 03:30:00,105341.38,144.97
2025-06-24 03:45:00,104997.25,144.1
2025-06-24 04:00:00,104906.92,144.13
2025-06-24 04:15:00,105143.35,144.64
2025-06-24 04:30:00,105118.65,144.07
2025-06-24 04:45:00,105079.95,144.35
2025-06-24 05:00:00,105169.4,144.3
2025-06-24 05:15:00,105467.92,145.36
2025-06-24 05:30:00,105375.5,144.3
2025-06-24 05:45:00,105273.31,144.05
2025-06-24 06:00:00,105250.63,143.8
2025-06-24 06:15:00,105223.15,143.81
2025-06-24 06:30:00,105332.14,143.95
2025-06-24 06:45:00,105339.02,144.16
2025-06-24 07:00:00,105243.91,143.69
2025-06-24 07:15:00,105430.05,144.4
2025-06-24 07:30:00,105229.46,144.15
2025-06-24 07:45:00,105240.53,144.65
2025-06-24 08:00:00,105284.12,144.8
2025-06-24 08:15:00,105131.37,144.24
2025-06-24 08:30:00,105256.9,144.6
2025-06-24 08:45:00,105262.41,144.53
2025-06-24 09:00:00,105280.18,144.71
2025-06-24 09:15:00,105155.61,144.39
2025-06-24 09:30:00,105122.18,144.13
2025-06-24 09:45:00,105134.95,144.1
2025-06-24 10:00:00,105283.94,144.58
2025-06-24 10:15:00,105451.43,145.13
2025-06-24 10:30:00,105688.93,145.68
2025-06-24 10:45:00,105588.51,145.07
2025-06-24 11:00:00,105650.79,144.88
2025-06-24 11:15:00,105720.83,144.54
2025-06-24 11:30:00,105308.35,144.01
2025-06-24 11:45:00,105300.0,144.38
2025-06-24 12:00:00,105313.59,144.1
2025-06-24 12:15:00,105466.07,144.86
2025-06-24 12:30:00,105877.57,145.61
2025-06-24 12:45:00,106284.58,146.54
2025-06-24 13:00:00,105998.93,144.98
2025-06-24 13:15:00,105735.98,144.25
2025-06-24 13:30:00,106120.95,144.9
2025-06-24 13:45:00,106123.58,144.88
2025-06-24 14:00:00,105941.88,144.25
2025-06-24 14:15:00,105906.23,144.41
2025-06-24 14:30:00,105791.33,144.17
2025-06-24 14:45:00,105584.69,143.75
2025-06-24 15:00:00,105432.17,143.6
2025-06-24 15:15:00,105525.53,143.53
2025-06-24 15:30:00,105517.88,143.6
2025-06-24 15:45:00,105710.77,143.68
2025-06-24 16:00:00,105530.09,143.4
2025-06-24 16:15:00,105886.79,144.18
2025-06-24 16:30:00,105954.07,144.21
2025-06-24 16:45:00,106145.65,145.14
2025-06-24 17:00:00,105886.16,144.63
2025-06-24 17:15:00,106035.16,144.9
2025-06-24 17:30:00,105971.99,145.13
2025-06-24 17:45:00,106032.0,145.49
2025-06-24 18:00:00,105931.56,145.11
2025-06-24 18:15:00,105999.99,144.88
2025-06-24 18:30:00,105975.8,144.87
2025-06-24 18:45:00,106074.0,145.07
2025-06-24 19:00:00,105916.16,144.82
2025-06-24 19:15:00,105891.28,145.17
2025-06-24 19:30:00,105957.83,145.73
2025-06-24 19:45:00,106141.0,145.98
2025-06-24 20:00:00,106486.73,146.31
2025-06-24 20:15:00,106224.34,145.82
2025-06-24 20:30:00,106011.81,145.32
2025-06-24 20:45:00,106451.89,146.18
2025-06-24 21:00:00,106466.79,145.98
2025-06-24 21:15:00,106208.58,145.4
2025-06-24 21:30:00,106481.74,146.21
2025-06-24 21:45:00,106447.15,145.9
2025-06-24 22:00:00,106796.34,146.73
2025-06-24 22:15:00,106603.39,146.3
2025-06-24 22:30:00,106587.99,146.07
2025-06-24 22:45:00,106537.56,145.99
2025-06-24 23:00:00,106600.01,146.1
2025-06-24 23:15:00,106538.2,146.05
2025-06-24 23:30:00,106355.33,146.06
2025-06-24 23:45:00,106301.44,145.61
2025-06-25 00:00:00,106240.11,145.3
2025-06-25 00:15:00,106323.66,145.62
2025-06-25 00:30:00,106122.4,145.18
2025-06-25 00:45:00,106256.06,145.49
2025-06-25 01:00:00,106232.12,145.77
2025-06-25 01:15:00,106213.33,145.45
2025-06-25 01:30:00,106325.52,145.42
2025-06-25 01:45:00,106270.77,145.5
2025-06-25 02:00:00,106237.87,145.69
2025-06-25 02:15:00,106450.27,146.24
2025-06-25 02:30:00,106499.29,146.43
2025-06-25 02:45:00,106460.71,146.39
2025-06-25 03:00:00,106437.25,146.28
2025-06-25 03:15:00,106678.8,147.41
2025-06-25 03:30:00,106730.57,147.22
2025-06-25 03:45:00,106657.35,147.08
2025-06-25 04:00:00,106694.18,146.79
2025-06-25 04:15:00,106517.39,146.05
2025-06-25 04:30:00,106438.51,145.45
2025-06-25 04:45:00,106688.0,145.92
2025-06-25 05:00:00,106882.55,146.18
2025-06-25 05:15:00,106919.62,146.67
2025-06-25 05:30:00,106574.08,145.24
2025-06-25 05:45:00,106706.82,145.58
2025-06-25 06:00:00,106783.92,145.35
2025-06-25 06:15:00,107173.2,146.24
2025-06-25 06:30:00,107058.49,145.67
2025-06-25 06:45:00,107190.29,145.98
2025-06-25 07:00:00,107009.62,145.6
2025-06-25 07:15:00,107030.19,145.86
2025-06-25 07:30:00,107252.62,146.32
2025-06-25 07:45:00,107252.04,146.35
2025-06-25 08:00:00,107090.82,145.81
2025-06-25 08:15:00,107070.23,145.62
2025-06-25 08:30:00,107134.01,146.03
2025-06-25 08:45:00,107291.51,146.48
2025-06-25 09:00:00,107469.29,146.88
2025-06-25 09:15:00,107935.41,147.57
2025-06-25 09:30:00,107924.4,147.42
2025-06-25 09:45:00,107995.47,147.45
2025-06-25 10:00:00,107978.67,146.68
2025-06-25 10:15:00,107604.57,145.43
2025-06-25 10:30:00,107829.53,145.95
2025-06-25 10:45:00,107703.0,145.73
2025-06-25 11:00:00,107585.95,145.11
2025-06-25 11:15:00,107139.32,144.11
2025-06-25 11:30:00,106985.61,143.55
2025-06-25 11:45:00,107101.15,143.76
2025-06-25 12:00:00,107448.82,143.88
2025-06-25 12:15:00,107407.56,144.01
2025-06-25 12:30:00,107262.44,143.28
2025-06-25 12:45:00,107213.41,143.5
2025-06-25 13:00:00,107459.79,143.94
2025-06-25 13:15:00,107419.07,144.13
2025-06-25 13:30:00,107070.2,143.54
2025-06-25 13:45:00,107465.34,143.97
2025-06-25 14:00:00,107548.23,143.89
2025-06-25 14:15:00,107505.83,143.49
2025-06-25 14:30:00,107514.62,143.53
2025-06-25 14:45:00,107492.0,143.39
2025-06-25 15:00:00,107773.16,144.16
2025-06-25 15:15:00,107943.1,144.44
2025-06-25 15:30:00,107747.77,144.41
2025-06-25 15:45:00,107836.0,144.82
2025-06-25 16:00:00,107690.47,144.7
2025-06-25 16:15:00,107754.89,144.64
2025-06-25 16:30:00,107735.01,144.51
2025-06-25 16:45:00,107846.37,145.17
2025-06-25 17:00:00,107649.1,144.46
2025-06-25 17:15:00,107617.47,144.23
2025-06-25 17:30:00,107541.12,144.41
2025-06-25 17:45:00,107629.79,144.49
2025-06-25 18:00:00,107521.82,143.98
2025-06-25 18:15:00,107433.1,143.66
2025-06-25 18:30:00,107377.51,143.39
2025-06-25 18:45:00,107346.74,143.26
2025-06-25 19:00:00,107378.0,142.93
2025-06-25 19:15:00,107275.45,142.99
2025-06-25 19:30:00,107266.29,143.44
2025-06-25 19:45:00,107400.22,143.65
2025-06-25 20:00:00,107574.92,143.9
2025-06-25 20:15:00,107499.99,143.99
2025-06-25 20:30:00,107412.02,144.06
2025-06-25 20:45:00,107389.59,144.25
2025-06-25 21:00:00,107314.56,144.3
2025-06-25 21:15:00,107509.49,144.97
2025-06-25 21:30:00,107697.4,145.46
2025-06-25 21:45:00,107696.21,145.4
2025-06-25 22:00:00,107852.14,145.99
2025-06-25 22:15:00,107848.3,145.59
2025-06-25 22:30:00,107798.22,145.36
2025-06-25 22:45:00,107990.89,146.3
2025-06-25 23:00:00,108047.78,146.91
2025-06-25 23:15:00,107961.54,146.47
2025-06-25 23:30:00,107927.27,146.11
2025-06-25 23:45:00,107928.17,146.01
2025-06-26 00:00:00,107905.85,145.7
2025-06-26 00:15:00,107849.93,145.49
2025-06-26 00:30:00,107834.74,145.39
2025-06-26 00:45:00,107901.26,145.51
2025-06-26 01:00:00,107855.64,145.53
2025-06-26 01:15:00,107737.59,144.87
2025-06-26 01:30:00,107587.85,144.33
2025-06-26 01:45:00,107690.02,144.58
2025-06-26 02:00:00,107793.97,144.9
2025-06-26 02:15:00,107759.52,144.9
2025-06-26 02:30:00,107800.04,144.97
2025-06-26 02:45:00,107811.44,144.94
2025-06-26 03:00:00,107897.63,145.25
2025-06-26 03:15:00,108039.58,145.59
2025-06-26 03:30:00,108050.77,145.82
2025-06-26 03:45:00,107890.24,145.24
2025-06-26 04:00:00,108153.93,145.81
2025-06-26 04:15:00,107917.62,145.39
2025-06-26 04:30:00,107877.15,144.98
2025-06-26 04:45:00,107818.87,144.96
2025-06-26 05:00:00,107368.59,144.22
2025-06-26 05:15:00,107517.29,144.11
2025-06-26 05:30:00,107493.15,144.09
2025-06-26 05:45:00,107385.02,143.9
2025-06-26 06:00:00,107431.74,144.1
2025-06-26 06:15:00,107393.81,144.0
2025-06-26 06:30:00,107405.01,143.63
2025-06-26 06:45:00,107439.57,143.58
2025-06-26 07:00:00,107405.15,143.65
2025-06-26 07:15:00,107240.85,143.46
2025-06-26 07:30:00,107205.11,143.51
2025-06-26 07:45:00,107374.17,143.7
2025-06-26 08:00:00,107290.36,143.55
2025-06-26 08:15:00,107243.2,143.43
2025-06-26 08:30:00,107354.26,143.65
2025-06-26 08:45:00,107161.82,143.06
2025-06-26 09:00:00,107088.95,142.78
2025-06-26 09:15:00,107163.1,142.87
2025-06-26 09:30:00,107280.31,143.09
2025-06-26 09:45:00,106989.35,141.87
2025-06-26 10:00:00,107077.98,142.17
2025-06-26 10:15:00,107284.29,142.72
2025-06-26 10:30:00,107695.89,143.42
2025-06-26 10:45:00,107494.52,143.19
2025-06-26 11:00:00,107337.73,143.23
2025-06-26 11:15:00,106972.63,142.3
2025-06-26 11:30:00,106965.97,142.47
2025-06-26 11:45:00,107366.24,143.06
2025-06-26 12:00:00,107277.04,142.64
2025-06-26 12:15:00,107279.71,142.69
2025-06-26 12:30:00,107212.41,142.65
2025-06-26 12:45:00,107256.16,142.37
2025-06-26 13:00:00,107275.37,141.94
2025-06-26 13:15:00,107394.3,142.29
2025-06-26 13:30:00,107329.84,142.28
2025-06-26 13:45:00,107245.29,141.77
2025-06-26 14:00:00,107607.12,142.4
2025-06-26 14:15:00,107337.89,141.75
2025-06-26 14:30:00,107387.58,141.55
2025-06-26 14:45:00,107433.0,141.6
2025-06-26 15:00:00,107404.9,141.69
2025-06-26 15:15:00,107499.24,141.95
2025-06-26 15:30:00,107643.53,142.55
2025-06-26 15:45:00,107584.79,142.34
2025-06-26 16:00:00,107600.72,142.67
2025-06-26 16:15:00,107668.82,142.64
2025-06-26 16:30:00,108000.68,143.97
2025-06-26 16:45:00,107829.87,143.07
2025-06-26 17:00:00,107451.91,141.58
2025-06-26 17:15:00,107300.01,141.35
2025-06-26 17:30:00,107011.68,140.2
2025-06-26 17:45:00,107073.3,140.47
2025-06-26 18:00:00,107057.5,139.98
2025-06-26 18:15:00,107226.99,140.08
2025-06-26 18:30:00,107022.28,139.33
2025-06-26 18:45:00,107041.56,139.1
2025-06-26 19:00:00,106940.45,138.72
2025-06-26 19:15:00,107061.29,139.22
2025-06-26 19:30:00,107035.83,139.03
2025-06-26 19:45:00,107029.64,139.14
2025-06-26 20:00:00,107070.39,139.11
2025-06-26 20:15:00,107224.63,139.16
2025-06-26 20:30:00,106987.8,138.45
2025-06-26 20:45:00,106743.79,137.94
2025-06-26 21:00:00,106948.1,138.91
2025-06-26 21:15:00,107060.25,139.33
2025-06-26 21:30:00,107145.26,139.82
2025-06-26 21:45:00,107175.34,139.52
2025-06-26 22:00:00,107275.54,140.05
2025-06-26 22:15:00,107255.75,140.13
2025-06-26 22:30:00,107306.41,140.57
2025-06-26 22:45:00,107304.04,140.95
2025-06-26 23:00:00,107217.96,140.82
2025-06-26 23:15:00,107391.43,141.49
2025-06-26 23:30:00,107512.24,141.53
2025-06-26 23:45:00,107538.51,141.43
2025-06-27 00:00:00,107486.84,141.19
2025-06-27 00:15:00,107480.65,141.12
2025-06-27 00:30:00,107523.44,141.42
2025-06-27 00:45:00,107563.8,141.39
2025-06-27 01:00:00,107585.02,141.69
2025-06-27 01:15:00,107388.14,141.0
2025-06-27 01:30:00,107399.75,140.76
2025-06-27 01:45:00,107322.6,140.7
2025-06-27 02:00:00,107419.51,140.88
2025-06-27 02:15:00,107320.75,140.87
2025-06-27 02:30:00,107383.08,141.31
2025-06-27 02:45:00,107331.48,141.33
2025-06-27 03:00:00,107562.87,141.85
2025-06-27 03:15:00,107410.59,141.54
2025-06-27 03:30:00,107040.69,140.71
2025-06-27 03:45:00,106962.68,140.38
2025-06-27 04:00:00,106955.64,140.9
2025-06-27 04:15:00,106774.96,141.08
2025-06-27 04:30:00,106861.43,141.77
2025-06-27 04:45:00,107053.45,142.28
2025-06-27 05:00:00,106859.61,141.87
2025-06-27 05:15:00,106886.23,141.78
2025-06-27 05:30:00,107091.84,142.05
2025-06-27 05:45:00,107139.96,142.14
2025-06-27 06:00:00,107065.8,141.75
2025-06-27 06:15:00,107048.14,141.91
2025-06-27 06:30:00,107053.87,142.04
2025-06-27 06:45:00,107037.95,141.95
2025-06-27 07:00:00,107050.8,142.18
2025-06-27 07:15:00,106966.12,141.68
2025-06-27 07:30:00,107037.96,142.08
2025-06-27 07:45:00,107024.46,142.19
2025-06-27 08:00:00,107007.79,142.37
2025-06-27 08:15:00,107209.83,142.54
2025-06-27 08:30:00,106792.8,141.79
2025-06-27 08:45:00,106721.57,141.4
2025-06-27 09:00:00,106821.37,142.23
2025-06-27 09:15:00,106741.04,141.8
2025-06-27 09:30:00,106889.5,142.26
2025-06-27 09:45:00,106867.42,142.81
2025-06-27 10:00:00,106761.77,142.44
2025-06-27 10:15:00,106553.02,141.96
2025-06-27 10:30:00,106608.11,142.1
2025-06-27 10:45:00,106630.6,141.93
2025-06-27 11:00:00,106636.48,142.25
2025-06-27 11:15:00,106846.89,142.65
2025-06-27 11:30:00,107242.1,143.4
2025-06-27 11:45:00,107385.92,143.55
2025-06-27 12:00:00,107247.96,143.24
2025-06-27 12:15:00,107356.95,143.59
2025-06-27 12:30:00,107506.49,143.89
2025-06-27 12:45:00,107530.36,143.79
2025-06-27 13:00:00,107255.82,142.82
2025-06-27 13:15:00,107029.34,142.4
2025-06-27 13:30:00,106803.05,141.61
2025-06-27 13:45:00,106914.62,141.61
2025-06-27 14:00:00,106858.31,141.45
2025-06-27 14:15:00,106742.73,140.96
2025-06-27 14:30:00,106613.49,140.58
2025-06-27 14:45:00,106771.06,140.72
2025-06-27 15:00:00,106915.67,141.25
2025-06-27 15:15:00,106845.04,141.12
2025-06-27 15:30:00,106869.42,141.42
2025-06-27 15:45:00,106851.43,141.84
2025-06-27 16:00:00,107076.58,142.28
2025-06-27 16:15:00,107090.5,142.3
2025-06-27 16:30:00,107176.3,142.58
2025-06-27 16:45:00,107183.0,142.94
2025-06-27 17:00:00,107221.45,142.79
2025-06-27 17:15:00,107231.0,143.22
2025-06-27 17:30:00,107160.83,142.74
2025-06-27 17:45:00,107105.71,142.64
2025-06-27 18:00:00,107230.04,142.79
2025-06-27 18:15:00,107244.49,142.96
2025-06-27 18:30:00,107180.1,142.79
2025-06-27 18:45:00,107165.14,142.71
2025-06-27 19:00:00,107213.4,142.5
2025-06-27 19:15:00,107067.7,142.04
2025-06-27 19:30:00,107044.03,142.1
2025-06-27 19:45:00,107113.38,142.17
2025-06-27 20:00:00,106911.43,141.57
2025-06-27 20:15:00,107021.93,142.18
2025-06-27 20:30:00,107128.71,142.09
2025-06-27 20:45:00,107113.55,141.84
2025-06-27 21:00:00,106975.74,141.72
2025-06-27 21:15:00,106905.3,141.55
2025-06-27 21:30:00,107059.14,142.04
2025-06-27 21:45:00,107129.44,142.64
2025-06-27 22:00:00,107123.71,142.75
2025-06-27 22:15:00,107235.0,143.28
2025-06-27 22:30:00,107209.87,143.43
2025-06-27 22:45:00,107164.89,143.09
2025-06-27 23:00:00,107141.3,143.02
2025-06-27 23:15:00,107236.44,143.3
2025-06-27 23:30:00,107283.83,143.43
2025-06-27 23:45:00,107347.24,143.46
2025-06-28 00:00:00,107303.49,143.27
2025-06-28 00:15:00,107294.31,143.37
2025-06-28 00:30:00,107254.74,143.42
2025-06-28 00:45:00,107248.06,143.31
2025-06-28 01:00:00,107349.18,143.69
2025-06-28 01:15:00,107329.42,143.56
2025-06-28 01:30:00,107318.66,143.94
2025-06-28 01:45:00,107355.61,143.98
2025-06-28 02:00:00,107445.35,144.43
2025-06-28 02:15:00,107500.0,144.36
2025-06-28 02:30:00,107464.44,144.52
2025-06-28 02:45:00,107477.07,144.86
2025-06-28 03:00:00,107477.95,144.87
2025-06-28 03:15:00,107512.33,145.3
2025-06-28 03:30:00,107534.54,145.69
2025-06-28 03:45:00,107540.37,146.6
2025-06-28 04:00:00,107449.49,146.86
2025-06-28 04:15:00,107481.28,146.57
2025-06-28 04:30:00,107434.62,146.44
2025-06-28 04:45:00,107439.9,146.43
2025-06-28 05:00:00,107373.73,145.92
2025-06-28 05:15:00,107384.57,145.98
2025-06-28 05:30:00,107345.11,146.83
2025-06-28 05:45:00,107368.78,147.25
2025-06-28 06:00:00,107380.0,147.28
2025-06-28 06:15:00,107395.02,147.42
2025-06-28 06:30:00,107361.36,147.05
2025-06-28 06:45:00,107330.65,147.01
2025-06-28 07:00:00,107331.91,147.24
2025-06-28 07:15:00,107362.87,147.42
2025-06-28 07:30:00,107402.12,147.42
2025-06-28 07:45:00,107430.78,147.2
2025-06-28 08:00:00,107415.62,147.19
2025-06-28 08:15:00,107350.15,146.79
2025-06-28 08:30:00,107384.27,146.69
2025-06-28 08:45:00,107394.66,146.51
2025-06-28 09:00:00,107381.91,146.72
2025-06-28 09:15:00,107239.69,146.15
2025-06-28 09:30:00,107173.2,146.34
2025-06-28 09:45:00,107170.01,146.2
2025-06-28 10:00:00,107239.69,146.49
2025-06-28 10:15:00,107286.62,146.94
2025-06-28 10:30:00,107271.08,146.95
2025-06-28 10:45:00,107262.75,146.91
2025-06-28 11:00:00,107299.62,146.98
2025-06-28 11:15:00,107259.83,146.89
2025-06-28 11:30:00,107345.33,147.54
2025-06-28 11:45:00,107506.75,148.22
2025-06-28 12:00:00,107480.93,149.32
2025-06-28 12:15:00,107384.18,149.43
2025-06-28 12:30:00,107355.07,149.47
2025-06-28 12:45:00,107355.98,149.25
2025-06-28 13:00:00,107414.83,149.8
2025-06-28 13:15:00,107381.02,149.68
2025-06-28 13:30:00,107469.42,150.68
2025-06-28 13:45:00,107515.05,152.23
2025-06-28 14:00:00,107477.2,151.25
2025-06-28 14:15:00,107400.03,150.75
2025-06-28 14:30:00,107337.45,150.68
2025-06-28 14:45:00,107388.01,151.36
2025-06-28 15:00:00,107351.43,151.01
2025-06-28 15:15:00,107354.8,151.46
2025-06-28 15:30:00,107311.35,151.14
2025-06-28 15:45:00,107282.35,150.74
2025-06-28 16:00:00,107239.67,150.45
2025-06-28 16:15:00,107283.92,150.45
2025-06-28 16:30:00,107234.4,150.35
2025-06-28 16:45:00,107221.45,150.14
2025-06-28 17:00:00,107243.28,150.23
2025-06-28 17:15:00,107311.16,150.63
2025-06-28 17:30:00,107327.09,150.6
2025-06-28 17:45:00,107392.02,151.14
2025-06-28 18:00:00,107311.7,150.85
2025-06-28 18:15:00,107352.2,150.97
2025-06-28 18:30:00,107432.46,151.43
2025-06-28 18:45:00,107411.5,150.9
2025-06-28 19:00:00,107389.92,151.13
2025-06-28 19:15:00,107370.94,150.86
2025-06-28 19:30:00,107347.16,150.72
2025-06-28 19:45:00,107352.2,150.81
2025-06-28 20:00:00,107320.03,150.63
2025-06-28 20:15:00,107468.86,150.94
2025-06-28 20:30:00,107455.91,150.52
2025-06-28 20:45:00,107513.29,150.71
2025-06-28 21:00:00,107447.87,150.5
2025-06-28 21:15:00,107473.36,150.71
2025-06-28 21:30:00,107415.01,150.47
2025-06-28 21:45:00,107371.98,150.33
2025-06-28 22:00:00,107277.72,149.8
2025-06-28 22:15:00,107276.09,149.59
2025-06-28 22:30:00,107361.2,149.93
2025-06-28 22:45:00,107351.25,149.94
2025-06-28 23:00:00,107333.19,149.95
2025-06-28 23:15:00,107331.77,150.14
2025-06-28 23:30:00,107250.67,149.8
2025-06-28 23:45:00,107272.5,149.56
2025-06-29 00:00:00,107302.87,149.79
2025-06-29 00:15:00,107284.46,149.66
2025-06-29 00:30:00,107285.41,149.81
2025-06-29 00:45:00,107321.68,149.85
2025-06-29 01:00:00,107306.27,149.85
2025-06-29 01:15:00,107276.02,149.66
2025-06-29 01:30:00,107298.45,149.72
2025-06-29 01:45:00,107357.38,149.77
2025-06-29 02:00:00,107376.63,150.12
2025-06-29 02:15:00,107374.56,150.11
2025-06-29 02:30:00,107389.11,150.04
2025-06-29 02:45:00,107425.16,149.85
2025-06-29 03:00:00,107407.35,149.92
2025-06-29 03:15:00,107392.57,150.04
2025-06-29 03:30:00,107380.75,150.01
2025-06-29 03:45:00,107455.92,150.39
2025-06-29 04:00:00,107499.01,150.33
2025-06-29 04:15:00,107503.07,150.16
2025-06-29 04:30:00,107738.03,150.76
2025-06-29 04:45:00,107736.44,150.85
2025-06-29 05:00:00,107765.97,150.98
2025-06-29 05:15:00,107829.32,151.29
2025-06-29 05:30:00,107949.32,151.57
2025-06-29 05:45:00,107935.42,151.16
2025-06-29 06:00:00,108181.36,151.53
2025-06-29 06:15:00,108177.92,151.51
2025-06-29 06:30:00,108025.0,151.3
2025-06-29 06:45:00,108191.54,151.45
2025-06-29 07:00:00,108159.36,151.07
2025-06-29 07:15:00,108189.25,151.42
2025-06-29 07:30:00,108244.99,151.52
2025-06-29 07:45:00,108517.46,151.79
2025-06-29 08:00:00,108209.9,151.15
2025-06-29 08:15:00,108255.87,151.24
2025-06-29 08:30:00,108073.89,151.18
2025-06-29 08:45:00,108232.29,151.94
2025-06-29 09:00:00,108183.53,151.77
2025-06-29 09:15:00,108146.84,151.71
2025-06-29 09:30:00,108183.11,151.48
2025-06-29 09:45:00,108102.96,151.85
2025-06-29 10:00:00,108235.35,152.46
2025-06-29 10:15:00,108126.01,152.46
2025-06-29 10:30:00,107906.79,151.69
2025-06-29 10:45:00,107979.6,151.36
2025-06-29 11:00:00,108033.86,151.67
2025-06-29 11:15:00,107953.17,151.19
2025-06-29 11:30:00,107932.04,151.29
2025-06-29 11:45:00,107775.37,150.82
2025-06-29 12:00:00,107711.49,150.8
2025-06-29 12:15:00,107567.84,150.34
2025-06-29 12:30:00,107518.81,150.05
2025-06-29 12:45:00,107589.25,150.56
2025-06-29 13:00:00,107593.8,150.85
2025-06-29 13:15:00,107448.41,150.85
2025-06-29 13:30:00,107425.0,150.59
2025-06-29 13:45:00,107580.4,151.47
2025-06-29 14:00:00,107485.77,151.36
