datetime,SOL/USD:Binance,XRP/USD:Binance
2025-07-11 06:00:00,164.49,2.6205
2025-07-11 06:15:00,165.01,2.6385
2025-07-11 06:30:00,164.64,2.6429
2025-07-11 06:45:00,164.79,2.6472
2025-07-11 07:00:00,164.09,2.6391
2025-07-11 07:15:00,164.05,2.617
2025-07-11 07:30:00,163.99,2.6197
2025-07-11 07:45:00,163.87,2.6287
2025-07-11 08:00:00,164.36,2.645
2025-07-11 08:15:00,163.41,2.6375
2025-07-11 08:30:00,163.74,2.6439
2025-07-11 08:45:00,165.25,2.6952
2025-07-11 09:00:00,165.76,2.6878
2025-07-11 09:15:00,165.54,2.693
2025-07-11 09:30:00,165.38,2.7275
2025-07-11 09:45:00,166.4,2.8007
2025-07-11 10:00:00,165.96,2.761
2025-07-11 10:15:00,167.55,2.8018
2025-07-11 10:30:00,167.27,2.8198
2025-07-11 10:45:00,166.64,2.8238
2025-07-11 11:00:00,165.26,2.8402
2025-07-11 11:15:00,165.36,2.9711
2025-07-11 11:30:00,164.43,2.8916
2025-07-11 11:45:00,162.34,2.7724
2025-07-11 12:00:00,162.17,2.7455
2025-07-11 12:15:00,162.74,2.7817
2025-07-11 12:30:00,162.46,2.7674
2025-07-11 12:45:00,163.22,2.7856
2025-07-11 13:00:00,163.36,2.7942
2025-07-11 13:15:00,164.13,2.7932
2025-07-11 13:30:00,163.69,2.7853
2025-07-11 13:45:00,164.47,2.7991
2025-07-11 14:00:00,164.67,2.8323
2025-07-11 14:15:00,163.78,2.8029
2025-07-11 14:30:00,164.3,2.8202
2025-07-11 14:45:00,164.39,2.8329
2025-07-11 15:00:00,163.94,2.8193
2025-07-11 15:15:00,164.16,2.8165
2025-07-11 15:30:00,163.99,2.8273
2025-07-11 15:45:00,164.58,2.858
2025-07-11 16:00:00,164.34,2.836
2025-07-11 16:15:00,164.02,2.8219
2025-07-11 16:30:00,163.16,2.7799
2025-07-11 16:45:00,162.7,2.7575
2025-07-11 17:00:00,162.41,2.7497
2025-07-11 17:15:00,163.04,2.7664
2025-07-11 17:30:00,161.41,2.7125
2025-07-11 17:45:00,162.13,2.7405
2025-07-11 18:00:00,161.67,2.728
2025-07-11 18:15:00,160.12,2.6859
2025-07-11 18:30:00,160.94,2.6667
2025-07-11 18:45:00,161.68,2.7014
2025-07-11 19:00:00,162.26,2.7346
2025-07-11 19:15:00,162.57,2.7303
2025-07-11 19:30:00,162.72,2.7345
2025-07-11 19:45:00,162.93,2.7322
2025-07-11 20:00:00,162.73,2.7302
2025-07-11 20:15:00,162.96,2.7295
2025-07-11 20:30:00,161.91,2.6916
2025-07-11 20:45:00,163.01,2.7202
2025-07-11 21:00:00,163.63,2.7768
2025-07-11 21:15:00,163.44,2.8089
2025-07-11 21:30:00,163.57,2.8031
2025-07-11 21:45:00,163.44,2.8235
2025-07-11 22:00:00,163.53,2.8163
2025-07-11 22:15:00,163.75,2.8105
2025-07-11 22:30:00,163.52,2.8101
2025-07-11 22:45:00,162.97,2.7923
2025-07-11 23:00:00,163.37,2.8113
2025-07-11 23:15:00,163.49,2.8155
2025-07-11 23:30:00,163.53,2.8034
2025-07-11 23:45:00,163.45,2.8006
2025-07-12 00:00:00,163.26,2.801
2025-07-12 00:15:00,163.2,2.7979
2025-07-12 00:30:00,162.84,2.7919
2025-07-12 00:45:00,162.51,2.7748
2025-07-12 01:00:00,162.18,2.7657
2025-07-12 01:15:00,162.79,2.7825
2025-07-12 01:30:00,162.94,2.7867
2025-07-12 01:45:00,163.02,2.7888
2025-07-12 02:00:00,162.56,2.7717
2025-07-12 02:15:00,162.96,2.7783
2025-07-12 02:30:00,163.39,2.7892
2025-07-12 02:45:00,163.47,2.7918
2025-07-12 03:00:00,163.59,2.7887
2025-07-12 03:15:00,163.62,2.7858
2025-07-12 03:30:00,163.06,2.7698
2025-07-12 03:45:00,163.22,2.7675
2025-07-12 04:00:00,163.21,2.7723
2025-07-12 04:15:00,162.66,2.7748
2025-07-12 04:30:00,162.52,2.7785
2025-07-12 04:45:00,162.65,2.7903
2025-07-12 05:00:00,162.39,2.7961
2025-07-12 05:15:00,162.46,2.8075
2025-07-12 05:30:00,162.95,2.82
2025-07-12 05:45:00,162.66,2.8211
2025-07-12 06:00:00,162.44,2.8174
2025-07-12 06:15:00,162.62,2.8267
2025-07-12 06:30:00,162.85,2.8429
2025-07-12 06:45:00,163.01,2.8367
2025-07-12 07:00:00,162.75,2.8402
2025-07-12 07:15:00,162.78,2.8351
2025-07-12 07:30:00,161.94,2.7997
2025-07-12 07:45:00,161.62,2.8054
2025-07-12 08:00:00,161.4,2.7895
2025-07-12 08:15:00,160.94,2.7813
2025-07-12 08:30:00,159.9,2.7733
2025-07-12 08:45:00,159.8,2.7865
2025-07-12 09:00:00,159.59,2.7837
2025-07-12 09:15:00,159.0,2.7676
2025-07-12 09:30:00,158.97,2.764
2025-07-12 09:45:00,159.71,2.7759
2025-07-12 10:00:00,160.34,2.7921
2025-07-12 10:15:00,160.4,2.7885
2025-07-12 10:30:00,159.56,2.7733
2025-07-12 10:45:00,159.13,2.7566
2025-07-12 11:00:00,159.18,2.7065
2025-07-12 11:15:00,158.89,2.6927
2025-07-12 11:30:00,158.09,2.6745
2025-07-12 11:45:00,158.14,2.6812
2025-07-12 12:00:00,158.97,2.7109
2025-07-12 12:15:00,158.92,2.7083
2025-07-12 12:30:00,159.14,2.7124
2025-07-12 12:45:00,158.72,2.7069
2025-07-12 13:00:00,159.37,2.7271
2025-07-12 13:15:00,159.86,2.7318
2025-07-12 13:30:00,160.14,2.7246
2025-07-12 13:45:00,160.45,2.7241
2025-07-12 14:00:00,160.24,2.7317
2025-07-12 14:15:00,160.13,2.7313
2025-07-12 14:30:00,160.23,2.7362
2025-07-12 14:45:00,160.29,2.7397
2025-07-12 15:00:00,160.57,2.7454
2025-07-12 15:15:00,160.23,2.7268
2025-07-12 15:30:00,160.59,2.7349
2025-07-12 15:45:00,160.71,2.737
2025-07-12 16:00:00,160.39,2.7226
2025-07-12 16:15:00,160.34,2.7224
2025-07-12 16:30:00,159.96,2.7071
2025-07-12 16:45:00,159.0,2.6843
2025-07-12 17:00:00,159.12,2.7061
2025-07-12 17:15:00,159.83,2.7248
2025-07-12 17:30:00,160.38,2.736
2025-07-12 17:45:00,160.59,2.727
2025-07-12 18:00:00,160.31,2.7254
2025-07-12 18:15:00,160.42,2.7248
2025-07-12 18:30:00,160.33,2.733
2025-07-12 18:45:00,160.44,2.7379
2025-07-12 19:00:00,160.07,2.7249
2025-07-12 19:15:00,160.27,2.7341
2025-07-12 19:30:00,160.15,2.7301
2025-07-12 19:45:00,160.69,2.7395
2025-07-12 20:00:00,160.5,2.741
2025-07-12 20:15:00,161.54,2.7481
2025-07-12 20:30:00,161.43,2.7452
2025-07-12 20:45:00,160.89,2.7391
2025-07-12 21:00:00,160.94,2.7392
2025-07-12 21:15:00,161.1,2.7404
2025-07-12 21:30:00,161.41,2.7499
2025-07-12 21:45:00,161.5,2.7612
2025-07-12 22:00:00,161.18,2.7573
2025-07-12 22:15:00,160.82,2.7561
2025-07-12 22:30:00,161.12,2.7623
2025-07-12 22:45:00,161.4,2.7762
2025-07-12 23:00:00,160.88,2.7634
2025-07-12 23:15:00,161.05,2.77
2025-07-12 23:30:00,161.18,2.7799
2025-07-12 23:45:00,161.21,2.7684
2025-07-13 00:00:00,161.37,2.7643
2025-07-13 00:15:00,161.7,2.7609
2025-07-13 00:30:00,161.78,2.7733
2025-07-13 00:45:00,161.96,2.7808
2025-07-13 01:00:00,161.91,2.7828
2025-07-13 01:15:00,162.01,2.7819
2025-07-13 01:30:00,161.8,2.7836
2025-07-13 01:45:00,161.35,2.7707
2025-07-13 02:00:00,161.61,2.7817
2025-07-13 02:15:00,161.81,2.796
2025-07-13 02:30:00,161.89,2.8059
2025-07-13 02:45:00,161.58,2.7925
2025-07-13 03:00:00,162.0,2.7986
2025-07-13 03:15:00,162.02,2.7936
2025-07-13 03:30:00,162.34,2.7922
2025-07-13 03:45:00,162.67,2.7992
2025-07-13 04:00:00,162.5,2.8119
2025-07-13 04:15:00,162.39,2.8052
2025-07-13 04:30:00,162.06,2.7962
2025-07-13 04:45:00,162.22,2.794
2025-07-13 05:00:00,162.26,2.7895
2025-07-13 05:15:00,162.03,2.7821
2025-07-13 05:30:00,161.85,2.7801
2025-07-13 05:45:00,161.89,2.7767
2025-07-13 06:00:00,161.91,2.7923
2025-07-13 06:15:00,161.78,2.7907
2025-07-13 06:30:00,161.84,2.787
2025-07-13 06:45:00,161.82,2.776
2025-07-13 07:00:00,162.52,2.7872
2025-07-13 07:15:00,162.47,2.7893
2025-07-13 07:30:00,161.81,2.7797
2025-07-13 07:45:00,162.06,2.7889
2025-07-13 08:00:00,161.9,2.8015
2025-07-13 08:15:00,162.16,2.7997
2025-07-13 08:30:00,162.16,2.8158
2025-07-13 08:45:00,162.66,2.8211
2025-07-13 09:00:00,162.08,2.8014
2025-07-13 09:15:00,162.18,2.8179
2025-07-13 09:30:00,162.67,2.8232
2025-07-13 09:45:00,162.91,2.8322
2025-07-13 10:00:00,163.07,2.8419
2025-07-13 10:15:00,163.89,2.8724
2025-07-13 10:30:00,162.97,2.8502
2025-07-13 10:45:00,162.8,2.8442
2025-07-13 11:00:00,163.26,2.8605
2025-07-13 11:15:00,162.98,2.8497
2025-07-13 11:30:00,162.17,2.829
2025-07-13 11:45:00,162.04,2.8381
2025-07-13 12:00:00,161.96,2.8366
2025-07-13 12:15:00,162.12,2.84
2025-07-13 12:30:00,161.76,2.8377
2025-07-13 12:45:00,160.93,2.8237
2025-07-13 13:00:00,161.21,2.8208
2025-07-13 13:15:00,161.82,2.8295
2025-07-13 13:30:00,162.33,2.8421
2025-07-13 13:45:00,162.67,2.8603
2025-07-13 14:00:00,162.65,2.8566
2025-07-13 14:15:00,163.09,2.8656
2025-07-13 14:30:00,162.89,2.8729
2025-07-13 14:45:00,163.08,2.86
2025-07-13 15:00:00,162.9,2.8641
2025-07-13 15:15:00,163.29,2.8639
2025-07-13 15:30:00,162.98,2.8553
2025-07-13 15:45:00,162.54,2.8456
2025-07-13 16:00:00,162.44,2.8436
2025-07-13 16:15:00,162.86,2.8581
2025-07-13 16:30:00,162.84,2.854
2025-07-13 16:45:00,162.57,2.8487
2025-07-13 17:00:00,162.0,2.8333
2025-07-13 17:15:00,161.89,2.8428
2025-07-13 17:30:00,160.91,2.8007
2025-07-13 17:45:00,160.56,2.8018
2025-07-13 18:00:00,160.16,2.8089
2025-07-13 18:15:00,160.12,2.7995
2025-07-13 18:30:00,160.98,2.8233
2025-07-13 18:45:00,160.8,2.8151
2025-07-13 19:00:00,160.65,2.8277
2025-07-13 19:15:00,160.44,2.8265
2025-07-13 19:30:00,160.9,2.8333
2025-07-13 19:45:00,161.15,2.8361
2025-07-13 20:00:00,161.28,2.8362
2025-07-13 20:15:00,161.52,2.8388
2025-07-13 20:30:00,162.24,2.8392
2025-07-13 20:45:00,161.63,2.8464
2025-07-13 21:00:00,161.9,2.854
2025-07-13 21:15:00,161.92,2.8702
2025-07-13 21:30:00,162.48,2.8609
2025-07-13 21:45:00,162.8,2.8554
2025-07-13 22:00:00,163.34,2.8693
2025-07-13 22:15:00,164.2,2.8833
2025-07-13 22:30:00,164.54,2.8824
2025-07-13 22:45:00,164.91,2.8871
2025-07-13 23:00:00,165.68,2.9207
2025-07-13 23:15:00,166.35,2.9252
2025-07-13 23:30:00,168.15,2.9434
2025-07-13 23:45:00,167.11,2.9267
2025-07-14 00:00:00,167.42,2.9325
2025-07-14 00:15:00,167.37,2.9355
2025-07-14 00:30:00,167.67,2.9304
2025-07-14 00:45:00,167.52,2.9398
2025-07-14 01:00:00,167.63,2.9362
2025-07-14 01:15:00,168.43,2.9558
2025-07-14 01:30:00,166.93,2.9472
2025-07-14 01:45:00,166.79,2.9317
2025-07-14 02:00:00,165.94,2.9043
2025-07-14 02:15:00,166.32,2.9276
2025-07-14 02:30:00,166.0,2.9212
2025-07-14 02:45:00,165.71,2.9263
2025-07-14 03:00:00,166.24,2.9455
2025-07-14 03:15:00,166.0,2.9592
2025-07-14 03:30:00,166.64,2.9579
2025-07-14 03:45:00,167.25,2.9569
2025-07-14 04:00:00,166.59,2.9376
2025-07-14 04:15:00,166.27,2.9416
2025-07-14 04:30:00,166.7,2.9859
2025-07-14 04:45:00,167.46,2.9784
2025-07-14 05:00:00,167.4,2.9705
2025-07-14 05:15:00,167.23,2.9796
2025-07-14 05:30:00,167.81,3.0107
2025-07-14 05:45:00,167.38,2.9831
2025-07-14 06:00:00,167.23,2.9723
2025-07-14 06:15:00,167.35,2.9789
2025-07-14 06:30:00,167.25,2.9872
2025-07-14 06:45:00,167.58,3.0095
2025-07-14 07:00:00,167.34,3.0009
2025-07-14 07:15:00,166.91,2.9852
2025-07-14 07:30:00,167.07,2.9966
2025-07-14 07:45:00,166.53,2.9772
2025-07-14 08:00:00,167.28,2.9814
2025-07-14 08:15:00,166.91,2.9621
2025-07-14 08:30:00,166.9,2.9494
2025-07-14 08:45:00,166.93,2.9614
2025-07-14 09:00:00,167.38,2.9532
2025-07-14 09:15:00,166.94,2.9695
2025-07-14 09:30:00,167.12,2.9921
2025-07-14 09:45:00,167.93,3.0035
2025-07-14 10:00:00,168.16,3.0109
2025-07-14 10:15:00,167.1,2.9996
2025-07-14 10:30:00,166.41,2.9855
2025-07-14 10:45:00,166.71,3.0118
2025-07-14 11:00:00,165.44,2.9861
2025-07-14 11:15:00,165.16,3.0057
2025-07-14 11:30:00,164.87,2.9694
2025-07-14 11:45:00,163.96,2.9469
2025-07-14 12:00:00,163.43,2.9242
2025-07-14 12:15:00,164.73,2.9639
2025-07-14 12:30:00,164.64,2.979
2025-07-14 12:45:00,165.26,2.9935
2025-07-14 13:00:00,164.82,2.9711
2025-07-14 13:15:00,164.06,2.9574
2025-07-14 13:30:00,163.66,2.9406
2025-07-14 13:45:00,164.35,2.9519
2025-07-14 14:00:00,164.23,2.9451
2025-07-14 14:15:00,164.15,2.9549
2025-07-14 14:30:00,163.93,2.9369
2025-07-14 14:45:00,162.72,2.9157
2025-07-14 15:00:00,163.18,2.9263
2025-07-14 15:15:00,163.59,2.9263
2025-07-14 15:30:00,163.8,2.9268
2025-07-14 15:45:00,164.3,2.93
2025-07-14 16:00:00,162.82,2.8929
2025-07-14 16:15:00,163.03,2.9035
2025-07-14 16:30:00,163.37,2.9176
2025-07-14 16:45:00,162.96,2.9237
2025-07-14 17:00:00,162.5,2.9198
2025-07-14 17:15:00,162.61,2.9312
2025-07-14 17:30:00,162.64,2.9403
2025-07-14 17:45:00,162.51,2.9423
2025-07-14 18:00:00,162.11,2.9464
2025-07-14 18:15:00,162.53,2.9433
2025-07-14 18:30:00,162.61,2.9491
2025-07-14 18:45:00,162.3,2.9507
2025-07-14 19:00:00,162.12,2.951
2025-07-14 19:15:00,161.96,2.9442
2025-07-14 19:30:00,162.22,2.9547
2025-07-14 19:45:00,162.21,2.9582
2025-07-14 20:00:00,161.94,2.9339
2025-07-14 20:15:00,162.74,2.9502
2025-07-14 20:30:00,161.63,2.9224
2025-07-14 20:45:00,161.4,2.9079
2025-07-14 21:00:00,160.76,2.8876
2025-07-14 21:15:00,161.03,2.8874
2025-07-14 21:30:00,161.92,2.9102
2025-07-14 21:45:00,161.11,2.889
2025-07-14 22:00:00,161.05,2.8827
2025-07-14 22:15:00,159.36,2.8571
2025-07-14 22:30:00,160.5,2.8784
2025-07-14 22:45:00,160.58,2.8716
2025-07-14 23:00:00,159.09,2.8359
2025-07-14 23:15:00,159.25,2.8369
2025-07-14 23:30:00,159.39,2.8379
2025-07-14 23:45:00,159.15,2.8497
2025-07-15 00:00:00,159.27,2.852
2025-07-15 00:15:00,159.91,2.8688
2025-07-15 00:30:00,160.1,2.8725
2025-07-15 00:45:00,160.11,2.8685
2025-07-15 01:00:00,160.48,2.8819
2025-07-15 01:15:00,160.4,2.8777
2025-07-15 01:30:00,160.06,2.8739
2025-07-15 01:45:00,160.26,2.8759
2025-07-15 02:00:00,160.54,2.8698
2025-07-15 02:15:00,160.46,2.8699
2025-07-15 02:30:00,160.47,2.8585
2025-07-15 02:45:00,160.4,2.8593
2025-07-15 03:00:00,160.25,2.8544
2025-07-15 03:15:00,160.5,2.8616
2025-07-15 03:30:00,160.08,2.8625
2025-07-15 03:45:00,159.54,2.8524
2025-07-15 04:00:00,159.24,2.841
2025-07-15 04:15:00,159.17,2.8489
2025-07-15 04:30:00,159.44,2.8549
2025-07-15 04:45:00,159.23,2.8501
2025-07-15 05:00:00,159.74,2.8799
2025-07-15 05:15:00,159.76,2.8838
2025-07-15 05:30:00,159.57,2.8896
2025-07-15 05:45:00,159.09,2.88
2025-07-15 06:00:00,159.27,2.888
2025-07-15 06:15:00,159.68,2.9133
2025-07-15 06:30:00,159.73,2.9067
2025-07-15 06:45:00,159.55,2.9146
2025-07-15 07:00:00,159.82,2.9132
2025-07-15 07:15:00,159.18,2.8957
2025-07-15 07:30:00,159.32,2.901
2025-07-15 07:45:00,159.86,2.9049
2025-07-15 08:00:00,159.48,2.8939
2025-07-15 08:15:00,159.11,2.8869
2025-07-15 08:30:00,158.71,2.8648
2025-07-15 08:45:00,159.92,2.8965
2025-07-15 09:00:00,160.97,2.9186
2025-07-15 09:15:00,160.87,2.9115
2025-07-15 09:30:00,160.87,2.9145
2025-07-15 09:45:00,161.24,2.9224
2025-07-15 10:00:00,162.11,2.9297
2025-07-15 10:15:00,161.27,2.9062
2025-07-15 10:30:00,159.42,2.8764
2025-07-15 10:45:00,157.77,2.8548
2025-07-15 11:00:00,158.36,2.8719
2025-07-15 11:15:00,158.97,2.8731
2025-07-15 11:30:00,159.67,2.8826
2025-07-15 11:45:00,160.47,2.8903
2025-07-15 12:00:00,160.89,2.8987
2025-07-15 12:15:00,160.64,2.9
2025-07-15 12:30:00,161.51,2.9187
2025-07-15 12:45:00,160.97,2.9052
2025-07-15 13:00:00,161.26,2.9181
2025-07-15 13:15:00,162.03,2.9297
2025-07-15 13:30:00,162.09,2.9293
2025-07-15 13:45:00,162.81,2.9386
2025-07-15 14:00:00,162.81,2.9322
2025-07-15 14:15:00,162.99,2.9185
2025-07-15 14:30:00,161.63,2.8968
2025-07-15 14:45:00,161.88,2.9031
2025-07-15 15:00:00,162.66,2.9153
2025-07-15 15:15:00,162.09,2.9015
2025-07-15 15:30:00,160.65,2.8742
2025-07-15 15:45:00,160.22,2.8631
2025-07-15 16:00:00,160.82,2.8749
2025-07-15 16:15:00,160.95,2.8794
2025-07-15 16:30:00,160.72,2.8779
2025-07-15 16:45:00,160.69,2.8653
2025-07-15 17:00:00,161.43,2.8878
2025-07-15 17:15:00,161.76,2.8938
2025-07-15 17:30:00,162.25,2.9079
2025-07-15 17:45:00,161.92,2.9007
2025-07-15 18:00:00,161.68,2.8971
2025-07-15 18:15:00,161.87,2.8985
2025-07-15 18:30:00,162.16,2.9049
2025-07-15 18:45:00,162.54,2.9095
2025-07-15 19:00:00,163.7,2.9189
2025-07-15 19:15:00,163.82,2.9158
2025-07-15 19:30:00,164.07,2.9222
2025-07-15 19:45:00,163.98,2.919
2025-07-15 20:00:00,163.61,2.9029
2025-07-15 20:15:00,164.47,2.9127
2025-07-15 20:30:00,165.11,2.9283
2025-07-15 20:45:00,164.75,2.9315
2025-07-15 21:00:00,164.36,2.9274
2025-07-15 21:15:00,164.44,2.9274
2025-07-15 21:30:00,164.2,2.9216
2025-07-15 21:45:00,163.91,2.9194
2025-07-15 22:00:00,163.49,2.9094
2025-07-15 22:15:00,162.31,2.8952
2025-07-15 22:30:00,161.65,2.8849
2025-07-15 22:45:00,162.08,2.8977
2025-07-15 23:00:00,161.9,2.8921
2025-07-15 23:15:00,162.34,2.8987
2025-07-15 23:30:00,162.73,2.9066
2025-07-15 23:45:00,162.5,2.9044
2025-07-16 00:00:00,161.86,2.8918
2025-07-16 00:15:00,162.65,2.9037
2025-07-16 00:30:00,162.62,2.9119
2025-07-16 00:45:00,162.49,2.911
2025-07-16 01:00:00,163.23,2.9225
2025-07-16 01:15:00,163.05,2.922
2025-07-16 01:30:00,163.43,2.9267
2025-07-16 01:45:00,163.18,2.9174
2025-07-16 02:00:00,162.63,2.9224
2025-07-16 02:15:00,163.24,2.9221
2025-07-16 02:30:00,163.69,2.9339
2025-07-16 02:45:00,164.12,2.9351
2025-07-16 03:00:00,163.73,2.9291
2025-07-16 03:15:00,164.08,2.9307
2025-07-16 03:30:00,164.37,2.9301
2025-07-16 03:45:00,164.05,2.9293
2025-07-16 04:00:00,163.89,2.9228
2025-07-16 04:15:00,164.32,2.9378
2025-07-16 04:30:00,165.11,2.9564
2025-07-16 04:45:00,165.52,2.9567
2025-07-16 05:00:00,166.59,2.9599
2025-07-16 05:15:00,167.1,2.9587
2025-07-16 05:30:00,166.78,2.9496
2025-07-16 05:45:00,167.28,2.952
2025-07-16 06:00:00,167.25,2.9578
2025-07-16 06:15:00,166.88,2.9532
2025-07-16 06:30:00,166.6,2.9437
2025-07-16 06:45:00,166.02,2.9441
2025-07-16 07:00:00,166.5,2.9534
2025-07-16 07:15:00,166.19,2.9511
2025-07-16 07:30:00,166.47,2.9481
2025-07-16 07:45:00,166.66,2.9513
2025-07-16 08:00:00,166.88,2.9487
2025-07-16 08:15:00,167.15,2.9564
2025-07-16 08:30:00,167.32,2.957
2025-07-16 08:45:00,166.62,2.9644
2025-07-16 09:00:00,166.81,2.9675
2025-07-16 09:15:00,167.07,2.9888
2025-07-16 09:30:00,166.37,2.9874
2025-07-16 09:45:00,167.27,2.9787
2025-07-16 10:00:00,166.78,2.9608
2025-07-16 10:15:00,167.26,2.966
2025-07-16 10:30:00,167.59,2.9749
2025-07-16 10:45:00,167.57,2.9904
2025-07-16 11:00:00,167.56,2.9814
2025-07-16 11:15:00,167.32,2.9839
2025-07-16 11:30:00,166.59,2.9708
2025-07-16 11:45:00,168.45,2.9764
2025-07-16 12:00:00,170.36,2.9799
2025-07-16 12:15:00,172.27,2.9962
2025-07-16 12:30:00,171.82,2.9852
2025-07-16 12:45:00,172.56,2.9913
2025-07-16 13:00:00,172.49,2.9999
2025-07-16 13:15:00,172.64,3.0268
2025-07-16 13:30:00,172.74,3.0265
2025-07-16 13:45:00,173.64,3.0234
2025-07-16 14:00:00,173.79,3.0285
2025-07-16 14:15:00,174.51,3.0426
2025-07-16 14:30:00,174.37,3.0672
2025-07-16 14:45:00,173.37,3.0523
2025-07-16 15:00:00,172.85,3.0426
2025-07-16 15:15:00,173.89,3.0584
2025-07-16 15:30:00,173.72,3.0455
2025-07-16 15:45:00,174.16,3.0592
2025-07-16 16:00:00,174.58,3.0624
2025-07-16 16:15:00,174.42,3.0967
2025-07-16 16:30:00,174.81,3.077
2025-07-16 16:45:00,174.67,3.0626
2025-07-16 17:00:00,175.27,3.0735
2025-07-16 17:15:00,175.73,3.0833
2025-07-16 17:30:00,174.25,3.0617
2025-07-16 17:45:00,174.46,3.0654
2025-07-16 18:00:00,175.39,3.0848
2025-07-16 18:15:00,175.17,3.0657
2025-07-16 18:30:00,174.71,3.0696
2025-07-16 18:45:00,173.8,3.0523
2025-07-16 19:00:00,173.33,3.0458
2025-07-16 19:15:00,173.34,3.0373
2025-07-16 19:30:00,173.84,3.0405
2025-07-16 19:45:00,173.63,3.038
2025-07-16 20:00:00,174.05,3.0403
2025-07-16 20:15:00,174.55,3.0561
2025-07-16 20:30:00,174.48,3.0774
2025-07-16 20:45:00,172.99,3.0545
2025-07-16 21:00:00,173.33,3.0639
2025-07-16 21:15:00,172.55,3.0508
2025-07-16 21:30:00,171.75,3.0341
2025-07-16 21:45:00,171.48,3.0212
2025-07-16 22:00:00,171.5,3.0322
2025-07-16 22:15:00,171.6,3.0358
2025-07-16 22:30:00,171.0,3.0399
2025-07-16 22:45:00,171.33,3.0496
2025-07-16 23:00:00,170.23,3.0293
2025-07-16 23:15:00,169.24,3.011
2025-07-16 23:30:00,169.3,3.0114
2025-07-16 23:45:00,169.54,3.025
2025-07-17 00:00:00,170.13,3.038
2025-07-17 00:15:00,170.56,3.0543
2025-07-17 00:30:00,170.85,3.0497
2025-07-17 00:45:00,171.32,3.0742
2025-07-17 01:00:00,170.67,3.0723
2025-07-17 01:15:00,171.62,3.116
2025-07-17 01:30:00,171.84,3.1354
2025-07-17 01:45:00,172.01,3.1419
2025-07-17 02:00:00,171.79,3.1629
2025-07-17 02:15:00,173.06,3.15
2025-07-17 02:30:00,173.29,3.1576
2025-07-17 02:45:00,173.87,3.154
2025-07-17 03:00:00,172.22,3.1358
2025-07-17 03:15:00,172.23,3.1409
2025-07-17 03:30:00,173.52,3.1614
2025-07-17 03:45:00,174.02,3.1553
2025-07-17 04:00:00,173.42,3.1552
2025-07-17 04:15:00,173.45,3.1927
2025-07-17 04:30:00,173.37,3.1947
2025-07-17 04:45:00,173.69,3.2358
2025-07-17 05:00:00,174.95,3.2471
2025-07-17 05:15:00,175.75,3.265
2025-07-17 05:30:00,177.35,3.2721
2025-07-17 05:45:00,177.18,3.2631
2025-07-17 06:00:00,176.73,3.2464
2025-07-17 06:15:00,176.23,3.2428
2025-07-17 06:30:00,175.89,3.2408
2025-07-17 06:45:00,176.34,3.2738
2025-07-17 07:00:00,176.43,3.2912
2025-07-17 07:15:00,175.92,3.2757
2025-07-17 07:30:00,175.99,3.2589
2025-07-17 07:45:00,176.17,3.2623
2025-07-17 08:00:00,175.65,3.2511
2025-07-17 08:15:00,174.87,3.239
2025-07-17 08:30:00,177.24,3.2614
2025-07-17 08:45:00,176.77,3.2593
2025-07-17 09:00:00,175.71,3.2416
2025-07-17 09:15:00,175.45,3.2189
2025-07-17 09:30:00,173.82,3.1941
2025-07-17 09:45:00,174.35,3.2274
2025-07-17 10:00:00,174.34,3.2432
2025-07-17 10:15:00,174.7,3.2434
2025-07-17 10:30:00,174.53,3.2451
2025-07-17 10:45:00,174.86,3.2334
2025-07-17 11:00:00,173.13,3.2011
2025-07-17 11:15:00,173.57,3.2283
2025-07-17 11:30:00,174.51,3.2502
2025-07-17 11:45:00,174.13,3.2534
2025-07-17 12:00:00,173.23,3.2529
2025-07-17 12:15:00,172.41,3.2549
2025-07-17 12:30:00,172.38,3.2542
2025-07-17 12:45:00,172.85,3.2652
2025-07-17 13:00:00,173.16,3.2675
2025-07-17 13:15:00,172.94,3.2886
2025-07-17 13:30:00,173.02,3.2666
2025-07-17 13:45:00,174.22,3.3143
2025-07-17 14:00:00,173.66,3.3308
2025-07-17 14:15:00,174.33,3.31
2025-07-17 14:30:00,173.99,3.3348
2025-07-17 14:45:00,174.78,3.3537
2025-07-17 15:00:00,175.08,3.3584
2025-07-17 15:15:00,175.16,3.381
2025-07-17 15:30:00,174.72,3.3632
2025-07-17 15:45:00,173.05,3.3057
2025-07-17 16:00:00,172.41,3.3342
2025-07-17 16:15:00,172.75,3.3449
2025-07-17 16:30:00,173.25,3.3529
2025-07-17 16:45:00,173.5,3.3599
2025-07-17 17:00:00,175.58,3.4452
2025-07-17 17:15:00,175.95,3.4736
2025-07-17 17:30:00,175.73,3.4664
2025-07-17 17:45:00,175.5,3.512
2025-07-17 18:00:00,176.95,3.4931
2025-07-17 18:15:00,175.82,3.4694
2025-07-17 18:30:00,175.83,3.4885
2025-07-17 18:45:00,175.49,3.4729
2025-07-17 19:00:00,175.62,3.5118
2025-07-17 19:15:00,176.84,3.5311
2025-07-17 19:30:00,176.17,3.5256
2025-07-17 19:45:00,175.87,3.4814
2025-07-17 20:00:00,175.61,3.4858
2025-07-17 20:15:00,177.57,3.5542
2025-07-17 20:30:00,179.28,3.6124
2025-07-17 20:45:00,179.81,3.6535
2025-07-17 21:00:00,181.09,3.6343
