datetime,SOL/USD:Binance,BNB/USD:Binance
2025-07-24 02:45:00,181.08,749.47
2025-07-24 03:00:00,182.61,750.39
2025-07-24 03:15:00,183.36,755.84
2025-07-24 03:30:00,183.32,756.93
2025-07-24 03:45:00,184.21,759.09
2025-07-24 04:00:00,185.81,763.83
2025-07-24 04:15:00,185.0,761.61
2025-07-24 04:30:00,185.81,763.55
2025-07-24 04:45:00,186.04,766.33
2025-07-24 05:00:00,185.54,766.62
2025-07-24 05:15:00,185.45,765.97
2025-07-24 05:30:00,186.19,767.69
2025-07-24 05:45:00,185.21,765.83
2025-07-24 06:00:00,185.2,763.7
2025-07-24 06:15:00,183.69,758.01
2025-07-24 06:30:00,183.9,759.06
2025-07-24 06:45:00,184.89,762.98
2025-07-24 07:00:00,185.86,766.73
2025-07-24 07:15:00,185.85,768.36
2025-07-24 07:30:00,186.73,770.58
2025-07-24 07:45:00,186.4,770.21
2025-07-24 08:00:00,185.9,768.45
2025-07-24 08:15:00,186.26,769.05
2025-07-24 08:30:00,185.06,765.73
2025-07-24 08:45:00,186.01,768.94
2025-07-24 09:00:00,186.21,769.39
2025-07-24 09:15:00,186.46,769.06
2025-07-24 09:30:00,186.09,769.07
2025-07-24 09:45:00,184.57,764.99
2025-07-24 10:00:00,183.94,762.79
2025-07-24 10:15:00,185.25,767.34
2025-07-24 10:30:00,187.58,772.93
2025-07-24 10:45:00,189.52,776.4
2025-07-24 11:00:00,191.27,780.6
2025-07-24 11:15:00,189.05,778.24
2025-07-24 11:30:00,188.37,777.82
2025-07-24 11:45:00,188.53,778.21
2025-07-24 12:00:00,187.58,775.9
2025-07-24 12:15:00,185.92,771.82
2025-07-24 12:30:00,185.12,771.42
2025-07-24 12:45:00,185.82,774.57
2025-07-24 13:00:00,187.62,780.61
2025-07-24 13:15:00,188.05,783.65
2025-07-24 13:30:00,188.6,782.92
2025-07-24 13:45:00,188.78,781.5
2025-07-24 14:00:00,189.2,784.58
2025-07-24 14:15:00,189.54,784.16
2025-07-24 14:30:00,188.7,781.28
2025-07-24 14:45:00,189.24,781.49
2025-07-24 15:00:00,189.53,782.77
2025-07-24 15:15:00,189.11,780.48
2025-07-24 15:30:00,188.19,779.96
2025-07-24 15:45:00,187.99,778.95
2025-07-24 16:00:00,188.34,779.56
2025-07-24 16:15:00,188.55,779.05
2025-07-24 16:30:00,188.65,779.07
2025-07-24 16:45:00,188.86,780.81
2025-07-24 17:00:00,187.7,778.98
2025-07-24 17:15:00,187.15,777.28
2025-07-24 17:30:00,186.77,778.21
2025-07-24 17:45:00,185.58,776.68
2025-07-24 18:00:00,183.89,774.49
2025-07-24 18:15:00,184.65,776.62
2025-07-24 18:30:00,184.48,779.61
2025-07-24 18:45:00,183.72,777.71
2025-07-24 19:00:00,182.74,773.14
2025-07-24 19:15:00,183.0,771.86
2025-07-24 19:30:00,182.74,770.7
2025-07-24 19:45:00,182.87,770.74
2025-07-24 20:00:00,182.01,768.76
2025-07-24 20:15:00,182.06,769.73
2025-07-24 20:30:00,181.8,769.29
2025-07-24 20:45:00,181.92,766.87
2025-07-24 21:00:00,181.85,765.88
2025-07-24 21:15:00,182.01,765.26
2025-07-24 21:30:00,182.75,767.6
2025-07-24 21:45:00,182.95,769.13
2025-07-24 22:00:00,182.93,770.35
2025-07-24 22:15:00,182.35,768.04
2025-07-24 22:30:00,180.26,761.35
2025-07-24 22:45:00,178.82,758.54
2025-07-24 23:00:00,178.77,761.81
2025-07-24 23:15:00,177.97,759.83
2025-07-24 23:30:00,177.12,755.29
2025-07-24 23:45:00,177.71,756.81
2025-07-25 00:00:00,176.75,754.13
2025-07-25 00:15:00,177.4,756.14
2025-07-25 00:30:00,178.17,761.34
2025-07-25 00:45:00,179.49,764.88
2025-07-25 01:00:00,178.1,760.26
2025-07-25 01:15:00,178.9,762.84
2025-07-25 01:30:00,178.73,761.36
2025-07-25 01:45:00,178.71,760.36
2025-07-25 02:00:00,178.37,758.9
2025-07-25 02:15:00,177.75,757.67
2025-07-25 02:30:00,178.62,762.81
2025-07-25 02:45:00,178.12,761.81
2025-07-25 03:00:00,177.65,762.8
2025-07-25 03:15:00,177.37,762.64
2025-07-25 03:30:00,176.59,758.75
2025-07-25 03:45:00,177.51,761.4
2025-07-25 04:00:00,177.84,764.49
2025-07-25 04:15:00,178.81,766.31
2025-07-25 04:30:00,177.23,763.18
2025-07-25 04:45:00,177.84,764.99
2025-07-25 05:00:00,178.28,764.89
2025-07-25 05:15:00,179.83,768.92
2025-07-25 05:30:00,179.52,768.27
2025-07-25 05:45:00,180.81,771.29
2025-07-25 06:00:00,180.57,770.25
2025-07-25 06:15:00,179.8,766.99
2025-07-25 06:30:00,180.78,768.9
2025-07-25 06:45:00,180.74,769.44
2025-07-25 07:00:00,181.0,770.07
2025-07-25 07:15:00,181.82,771.68
2025-07-25 07:30:00,180.94,770.58
2025-07-25 07:45:00,181.12,771.67
2025-07-25 08:00:00,181.48,775.14
2025-07-25 08:15:00,180.28,772.7
2025-07-25 08:30:00,181.43,774.69
2025-07-25 08:45:00,180.77,774.24
2025-07-25 09:00:00,180.52,774.08
2025-07-25 09:15:00,180.61,774.39
2025-07-25 09:30:00,179.82,771.0
2025-07-25 09:45:00,181.15,774.2
2025-07-25 10:00:00,179.81,769.81
2025-07-25 10:15:00,178.53,768.81
2025-07-25 10:30:00,177.1,762.04
2025-07-25 10:45:00,176.59,761.03
2025-07-25 11:00:00,178.09,765.98
2025-07-25 11:15:00,177.96,766.39
2025-07-25 11:30:00,177.07,762.49
2025-07-25 11:45:00,178.2,765.63
2025-07-25 12:00:00,178.75,766.87
2025-07-25 12:15:00,178.36,766.48
2025-07-25 12:30:00,178.68,767.89
2025-07-25 12:45:00,179.71,772.86
2025-07-25 13:00:00,180.21,774.58
2025-07-25 13:15:00,180.4,774.35
2025-07-25 13:30:00,180.93,775.89
2025-07-25 13:45:00,180.69,775.84
2025-07-25 14:00:00,181.79,776.97
2025-07-25 14:15:00,181.85,775.27
2025-07-25 14:30:00,182.71,776.72
2025-07-25 14:45:00,182.33,775.74
2025-07-25 15:00:00,182.25,776.34
2025-07-25 15:15:00,182.04,774.96
2025-07-25 15:30:00,182.52,776.49
2025-07-25 15:45:00,182.17,774.31
2025-07-25 16:00:00,182.21,775.28
2025-07-25 16:15:00,183.47,777.04
2025-07-25 16:30:00,184.13,778.34
2025-07-25 16:45:00,183.79,777.32
2025-07-25 17:00:00,184.63,779.38
2025-07-25 17:15:00,184.77,779.96
2025-07-25 17:30:00,184.33,778.49
2025-07-25 17:45:00,185.06,778.9
2025-07-25 18:00:00,185.49,779.78
2025-07-25 18:15:00,185.57,779.72
2025-07-25 18:30:00,185.93,781.98
2025-07-25 18:45:00,186.09,783.44
2025-07-25 19:00:00,185.68,783.1
2025-07-25 19:15:00,185.88,784.09
2025-07-25 19:30:00,186.03,784.09
2025-07-25 19:45:00,186.76,785.45
2025-07-25 20:00:00,185.99,785.45
2025-07-25 20:15:00,186.38,784.4
2025-07-25 20:30:00,186.11,783.1
2025-07-25 20:45:00,185.88,782.35
2025-07-25 21:00:00,186.0,783.77
2025-07-25 21:15:00,185.54,782.0
2025-07-25 21:30:00,184.93,779.94
2025-07-25 21:45:00,184.48,778.55
2025-07-25 22:00:00,185.07,780.06
2025-07-25 22:15:00,186.14,782.55
2025-07-25 22:30:00,186.41,783.86
2025-07-25 22:45:00,186.52,783.57
2025-07-25 23:00:00,186.12,783.92
2025-07-25 23:15:00,185.72,782.4
2025-07-25 23:30:00,185.93,783.17
2025-07-25 23:45:00,185.97,783.52
2025-07-26 00:00:00,186.3,784.18
2025-07-26 00:15:00,186.14,782.02
2025-07-26 00:30:00,186.25,782.28
2025-07-26 00:45:00,185.96,781.94
2025-07-26 01:00:00,185.73,781.09
2025-07-26 01:15:00,186.69,781.42
2025-07-26 01:30:00,186.8,781.53
2025-07-26 01:45:00,186.71,780.71
2025-07-26 02:00:00,186.36,781.17
2025-07-26 02:15:00,186.3,781.7
2025-07-26 02:30:00,186.05,782.65
2025-07-26 02:45:00,186.08,782.69
2025-07-26 03:00:00,186.77,782.84
2025-07-26 03:15:00,186.52,783.72
2025-07-26 03:30:00,186.55,782.97
2025-07-26 03:45:00,186.43,782.55
2025-07-26 04:00:00,186.61,782.83
2025-07-26 04:15:00,187.2,782.71
2025-07-26 04:30:00,187.21,782.23
2025-07-26 04:45:00,188.0,784.03
2025-07-26 05:00:00,188.6,783.61
2025-07-26 05:15:00,188.09,783.07
2025-07-26 05:30:00,188.82,783.4
2025-07-26 05:45:00,188.98,783.95
2025-07-26 06:00:00,189.38,784.03
2025-07-26 06:15:00,188.93,783.6
2025-07-26 06:30:00,188.99,785.5
2025-07-26 06:45:00,188.24,782.01
2025-07-26 07:00:00,188.46,783.26
2025-07-26 07:15:00,187.67,781.75
2025-07-26 07:30:00,187.51,780.54
2025-07-26 07:45:00,187.74,781.7
2025-07-26 08:00:00,187.77,780.89
2025-07-26 08:15:00,188.13,781.31
2025-07-26 08:30:00,187.9,782.37
2025-07-26 08:45:00,187.92,782.51
2025-07-26 09:00:00,187.74,783.09
2025-07-26 09:15:00,187.4,781.99
2025-07-26 09:30:00,188.05,783.03
2025-07-26 09:45:00,187.55,781.96
2025-07-26 10:00:00,187.44,781.92
2025-07-26 10:15:00,187.06,781.09
2025-07-26 10:30:00,187.06,781.03
2025-07-26 10:45:00,186.41,780.4
2025-07-26 11:00:00,186.25,779.71
2025-07-26 11:15:00,187.01,779.89
2025-07-26 11:30:00,187.15,780.52
2025-07-26 11:45:00,187.52,781.32
2025-07-26 12:00:00,186.89,780.16
2025-07-26 12:15:00,187.29,781.01
2025-07-26 12:30:00,186.99,780.23
2025-07-26 12:45:00,186.83,779.9
2025-07-26 13:00:00,186.05,778.91
2025-07-26 13:15:00,186.15,779.7
2025-07-26 13:30:00,185.5,778.78
2025-07-26 13:45:00,185.63,779.52
2025-07-26 14:00:00,185.82,780.71
2025-07-26 14:15:00,186.02,781.0
2025-07-26 14:30:00,186.04,781.89
2025-07-26 14:45:00,186.0,781.98
2025-07-26 15:00:00,186.09,782.93
2025-07-26 15:15:00,185.92,783.48
2025-07-26 15:30:00,186.34,784.01
2025-07-26 15:45:00,186.45,784.87
2025-07-26 16:00:00,185.91,783.87
2025-07-26 16:15:00,185.4,783.84
2025-07-26 16:30:00,186.05,785.27
2025-07-26 16:45:00,185.91,784.88
2025-07-26 17:00:00,185.42,785.7
2025-07-26 17:15:00,185.73,787.0
2025-07-26 17:30:00,185.93,787.94
2025-07-26 17:45:00,186.36,789.17
2025-07-26 18:00:00,186.1,795.95
2025-07-26 18:15:00,185.58,793.2
2025-07-26 18:30:00,185.18,794.0
2025-07-26 18:45:00,185.09,791.45
2025-07-26 19:00:00,184.56,795.1
2025-07-26 19:15:00,184.9,794.8
2025-07-26 19:30:00,184.82,794.84
2025-07-26 19:45:00,184.88,793.29
2025-07-26 20:00:00,184.98,794.61
2025-07-26 20:15:00,185.36,796.57
2025-07-26 20:30:00,185.13,797.2
2025-07-26 20:45:00,185.49,797.19
2025-07-26 21:00:00,186.01,797.15
2025-07-26 21:15:00,186.26,798.5
2025-07-26 21:30:00,186.47,798.08
2025-07-26 21:45:00,186.31,795.98
2025-07-26 22:00:00,186.39,797.8
2025-07-26 22:15:00,186.14,794.98
2025-07-26 22:30:00,186.51,795.0
2025-07-26 22:45:00,187.13,794.88
2025-07-26 23:00:00,186.43,794.36
2025-07-26 23:15:00,186.73,795.1
2025-07-26 23:30:00,187.19,795.32
2025-07-26 23:45:00,187.19,794.28
2025-07-27 00:00:00,186.85,795.4
2025-07-27 00:15:00,187.04,794.87
2025-07-27 00:30:00,187.24,797.31
2025-07-27 00:45:00,187.46,796.3
2025-07-27 01:00:00,187.65,795.78
2025-07-27 01:15:00,188.2,795.75
2025-07-27 01:30:00,187.96,795.53
2025-07-27 01:45:00,187.84,797.11
2025-07-27 02:00:00,187.42,797.09
2025-07-27 02:15:00,187.19,796.77
2025-07-27 02:30:00,187.74,796.59
2025-07-27 02:45:00,187.06,795.72
2025-07-27 03:00:00,187.25,795.94
2025-07-27 03:15:00,187.59,796.42
2025-07-27 03:30:00,187.78,797.28
2025-07-27 03:45:00,187.22,796.41
2025-07-27 04:00:00,187.08,796.0
2025-07-27 04:15:00,186.6,794.69
2025-07-27 04:30:00,186.68,796.93
2025-07-27 04:45:00,186.7,797.58
2025-07-27 05:00:00,187.08,796.0
2025-07-27 05:15:00,187.1,796.11
2025-07-27 05:30:00,186.76,795.13
2025-07-27 05:45:00,186.37,793.4
2025-07-27 06:00:00,186.86,794.68
2025-07-27 06:15:00,186.72,796.42
2025-07-27 06:30:00,187.78,797.3
2025-07-27 06:45:00,187.66,797.75
2025-07-27 07:00:00,188.09,799.01
2025-07-27 07:15:00,188.3,798.3
2025-07-27 07:30:00,187.58,796.72
2025-07-27 07:45:00,187.01,796.7
2025-07-27 08:00:00,187.22,797.33
2025-07-27 08:15:00,186.4,794.81
2025-07-27 08:30:00,185.76,794.67
2025-07-27 08:45:00,186.43,795.39
2025-07-27 09:00:00,186.6,795.17
2025-07-27 09:15:00,186.68,795.86
2025-07-27 09:30:00,185.93,794.66
2025-07-27 09:45:00,185.77,794.28
2025-07-27 10:00:00,185.98,794.79
2025-07-27 10:15:00,185.99,796.82
2025-07-27 10:30:00,185.77,797.48
2025-07-27 10:45:00,185.77,797.31
2025-07-27 11:00:00,185.33,797.1
2025-07-27 11:15:00,185.63,798.76
2025-07-27 11:30:00,186.01,799.24
2025-07-27 11:45:00,186.47,814.98
2025-07-27 12:00:00,187.82,818.41
2025-07-27 12:15:00,188.47,822.13
2025-07-27 12:30:00,188.82,818.5
2025-07-27 12:45:00,187.66,818.65
2025-07-27 13:00:00,186.81,821.11
2025-07-27 13:15:00,187.0,823.65
2025-07-27 13:30:00,187.26,824.0
2025-07-27 13:45:00,188.08,822.79
2025-07-27 14:00:00,188.62,823.61
2025-07-27 14:15:00,188.5,826.37
2025-07-27 14:30:00,188.06,823.7
2025-07-27 14:45:00,188.4,826.94
2025-07-27 15:00:00,187.97,828.36
2025-07-27 15:15:00,187.51,827.97
2025-07-27 15:30:00,187.2,830.09
2025-07-27 15:45:00,186.92,830.35
2025-07-27 16:00:00,187.87,829.82
2025-07-27 16:15:00,187.98,830.09
2025-07-27 16:30:00,187.23,828.35
2025-07-27 16:45:00,187.12,830.49
2025-07-27 17:00:00,186.6,828.9
2025-07-27 17:15:00,186.96,831.52
2025-07-27 17:30:00,186.69,830.86
2025-07-27 17:45:00,187.95,838.42
2025-07-27 18:00:00,190.18,845.08
2025-07-27 18:15:00,190.01,841.36
2025-07-27 18:30:00,190.03,839.73
2025-07-27 18:45:00,188.92,839.84
2025-07-27 19:00:00,187.56,840.63
2025-07-27 19:15:00,188.06,842.25
2025-07-27 19:30:00,188.31,844.83
2025-07-27 19:45:00,188.64,844.0
2025-07-27 20:00:00,189.0,842.9
2025-07-27 20:15:00,190.95,842.64
2025-07-27 20:30:00,189.49,845.37
2025-07-27 20:45:00,189.71,842.3
2025-07-27 21:00:00,189.39,844.84
2025-07-27 21:15:00,189.24,844.81
2025-07-27 21:30:00,187.89,842.85
2025-07-27 21:45:00,188.31,845.31
2025-07-27 22:00:00,188.74,848.85
2025-07-27 22:15:00,190.76,849.75
2025-07-27 22:30:00,191.56,845.3
2025-07-27 22:45:00,191.55,843.16
2025-07-27 23:00:00,191.42,843.43
2025-07-27 23:15:00,191.75,844.19
2025-07-27 23:30:00,192.97,840.64
2025-07-27 23:45:00,193.35,841.67
2025-07-28 00:00:00,192.92,843.53
2025-07-28 00:15:00,192.89,840.64
2025-07-28 00:30:00,193.03,841.93
2025-07-28 00:45:00,193.08,841.02
2025-07-28 01:00:00,193.06,843.46
2025-07-28 01:15:00,193.23,843.67
2025-07-28 01:30:00,193.76,846.9
2025-07-28 01:45:00,194.39,849.22
2025-07-28 02:00:00,194.26,853.56
2025-07-28 02:15:00,193.69,851.69
2025-07-28 02:30:00,193.86,850.49
2025-07-28 02:45:00,194.06,850.48
2025-07-28 03:00:00,192.15,847.91
2025-07-28 03:15:00,192.65,853.3
2025-07-28 03:30:00,192.03,856.0
2025-07-28 03:45:00,192.37,855.77
2025-07-28 04:00:00,192.13,854.89
2025-07-28 04:15:00,192.21,858.42
2025-07-28 04:30:00,191.89,855.49
2025-07-28 04:45:00,192.64,857.57
2025-07-28 05:00:00,192.34,853.68
2025-07-28 05:15:00,192.5,858.67
2025-07-28 05:30:00,192.33,855.4
2025-07-28 05:45:00,193.16,853.94
2025-07-28 06:00:00,192.44,851.2
2025-07-28 06:15:00,193.01,850.47
2025-07-28 06:30:00,191.93,847.13
2025-07-28 06:45:00,192.3,846.54
2025-07-28 07:00:00,191.61,845.54
2025-07-28 07:15:00,190.99,845.59
2025-07-28 07:30:00,191.46,847.53
2025-07-28 07:45:00,192.0,850.59
2025-07-28 08:00:00,192.12,848.77
2025-07-28 08:15:00,192.47,853.79
2025-07-28 08:30:00,193.5,855.36
2025-07-28 08:45:00,192.9,849.86
2025-07-28 09:00:00,191.26,847.7
2025-07-28 09:15:00,190.56,845.65
2025-07-28 09:30:00,191.22,842.91
2025-07-28 09:45:00,190.2,842.9
2025-07-28 10:00:00,189.64,842.38
2025-07-28 10:15:00,187.44,835.82
2025-07-28 10:30:00,187.93,839.21
2025-07-28 10:45:00,187.5,832.86
2025-07-28 11:00:00,188.06,836.73
2025-07-28 11:15:00,188.72,838.39
2025-07-28 11:30:00,187.74,836.05
2025-07-28 11:45:00,187.18,836.18
2025-07-28 12:00:00,186.61,836.91
2025-07-28 12:15:00,187.33,836.69
2025-07-28 12:30:00,187.65,840.16
2025-07-28 12:45:00,186.66,838.25
2025-07-28 13:00:00,186.62,834.72
2025-07-28 13:15:00,186.92,837.75
2025-07-28 13:30:00,185.91,832.86
2025-07-28 13:45:00,185.89,832.67
2025-07-28 14:00:00,185.86,831.04
2025-07-28 14:15:00,184.61,828.05
2025-07-28 14:30:00,185.07,831.13
2025-07-28 14:45:00,185.16,829.87
2025-07-28 15:00:00,185.9,833.24
2025-07-28 15:15:00,185.75,834.57
2025-07-28 15:30:00,184.58,829.83
2025-07-28 15:45:00,185.26,831.74
2025-07-28 16:00:00,184.14,827.63
2025-07-28 16:15:00,182.88,823.9
2025-07-28 16:30:00,183.76,824.49
2025-07-28 16:45:00,184.21,824.04
2025-07-28 17:00:00,184.47,826.05
2025-07-28 17:15:00,184.04,824.16
2025-07-28 17:30:00,185.15,828.0
2025-07-28 17:45:00,184.28,825.65
2025-07-28 18:00:00,184.03,828.61
2025-07-28 18:15:00,183.62,827.67
2025-07-28 18:30:00,182.83,823.37
2025-07-28 18:45:00,183.66,824.96
2025-07-28 19:00:00,183.55,826.55
2025-07-28 19:15:00,183.06,821.49
2025-07-28 19:30:00,183.0,822.9
2025-07-28 19:45:00,183.11,824.07
2025-07-28 20:00:00,184.19,829.72
2025-07-28 20:15:00,184.01,830.38
2025-07-28 20:30:00,181.89,824.88
2025-07-28 20:45:00,182.83,831.01
2025-07-28 21:00:00,183.36,829.21
2025-07-28 21:15:00,183.89,834.41
2025-07-28 21:30:00,183.39,833.13
2025-07-28 21:45:00,181.75,826.4
2025-07-28 22:00:00,182.24,827.39
2025-07-28 22:15:00,181.93,818.57
2025-07-28 22:30:00,181.9,818.91
2025-07-28 22:45:00,182.28,817.12
2025-07-28 23:00:00,183.6,823.94
2025-07-28 23:15:00,183.46,824.45
2025-07-28 23:30:00,184.22,828.29
2025-07-28 23:45:00,184.33,829.09
2025-07-29 00:00:00,184.72,832.3
2025-07-29 00:15:00,183.92,832.08
2025-07-29 00:30:00,183.69,829.17
2025-07-29 00:45:00,183.42,827.35
2025-07-29 01:00:00,183.81,827.03
2025-07-29 01:15:00,183.94,827.8
2025-07-29 01:30:00,184.51,832.54
2025-07-29 01:45:00,184.87,832.68
2025-07-29 02:00:00,185.02,831.75
2025-07-29 02:15:00,185.19,831.74
2025-07-29 02:30:00,185.34,832.57
2025-07-29 02:45:00,184.83,830.04
2025-07-29 03:00:00,185.22,828.39
2025-07-29 03:15:00,185.18,827.47
2025-07-29 03:30:00,186.25,827.03
2025-07-29 03:45:00,186.05,825.3
2025-07-29 04:00:00,185.83,830.55
2025-07-29 04:15:00,185.13,827.95
2025-07-29 04:30:00,185.49,830.14
2025-07-29 04:45:00,184.93,826.94
2025-07-29 05:00:00,184.53,824.89
2025-07-29 05:15:00,185.11,828.05
2025-07-29 05:30:00,184.73,830.41
2025-07-29 05:45:00,184.61,832.79
2025-07-29 06:00:00,183.47,828.14
2025-07-29 06:15:00,183.68,830.84
2025-07-29 06:30:00,183.28,824.39
2025-07-29 06:45:00,182.37,822.06
2025-07-29 07:00:00,183.03,824.04
2025-07-29 07:15:00,183.31,827.77
2025-07-29 07:30:00,182.74,825.52
2025-07-29 07:45:00,182.93,826.3
2025-07-29 08:00:00,182.81,822.61
2025-07-29 08:15:00,183.92,828.13
2025-07-29 08:30:00,184.41,827.38
2025-07-29 08:45:00,183.92,822.61
2025-07-29 09:00:00,183.91,822.73
2025-07-29 09:15:00,184.58,822.02
2025-07-29 09:30:00,183.97,819.24
2025-07-29 09:45:00,182.68,815.12
2025-07-29 10:00:00,181.2,813.44
2025-07-29 10:15:00,181.93,815.9
2025-07-29 10:30:00,181.54,813.08
2025-07-29 10:45:00,180.41,811.62
2025-07-29 11:00:00,180.38,809.83
2025-07-29 11:15:00,180.25,805.08
2025-07-29 11:30:00,180.56,804.41
2025-07-29 11:45:00,180.81,805.28
2025-07-29 12:00:00,179.8,804.6
2025-07-29 12:15:00,179.57,805.68
2025-07-29 12:30:00,179.47,805.47
2025-07-29 12:45:00,180.08,806.84
2025-07-29 13:00:00,181.13,810.16
2025-07-29 13:15:00,181.45,811.14
2025-07-29 13:30:00,180.54,810.57
2025-07-29 13:45:00,181.47,815.5
2025-07-29 14:00:00,181.32,814.03
2025-07-29 14:15:00,181.94,811.7
2025-07-29 14:30:00,181.61,808.71
2025-07-29 14:45:00,181.48,807.64
2025-07-29 15:00:00,181.73,806.19
2025-07-29 15:15:00,180.73,804.05
2025-07-29 15:30:00,181.39,803.89
2025-07-29 15:45:00,181.11,803.61
2025-07-29 16:00:00,180.35,800.83
2025-07-29 16:15:00,180.95,802.8
2025-07-29 16:30:00,179.99,802.21
2025-07-29 16:45:00,180.08,802.75
2025-07-29 17:00:00,180.0,802.57
2025-07-29 17:15:00,179.93,802.39
2025-07-29 17:30:00,180.11,802.2
2025-07-29 17:45:00,181.24,806.69
2025-07-29 18:00:00,180.45,801.44
2025-07-29 18:15:00,181.28,803.18
2025-07-29 18:30:00,181.22,803.2
2025-07-29 18:45:00,181.7,806.25
2025-07-29 19:00:00,181.47,807.08
2025-07-29 19:15:00,181.58,806.51
2025-07-29 19:30:00,181.15,804.89
2025-07-29 19:45:00,181.48,805.1
2025-07-29 20:00:00,181.19,803.44
2025-07-29 20:15:00,180.56,800.95
2025-07-29 20:30:00,179.83,800.17
2025-07-29 20:45:00,180.22,805.75
2025-07-29 21:00:00,180.05,804.32
2025-07-29 21:15:00,179.33,802.63
2025-07-29 21:30:00,181.15,808.02
2025-07-29 21:45:00,181.38,808.57
2025-07-29 22:00:00,182.3,809.81
2025-07-29 22:15:00,181.6,809.21
2025-07-29 22:30:00,181.89,808.78
2025-07-29 22:45:00,181.74,807.54
2025-07-29 23:00:00,181.8,806.59
2025-07-29 23:15:00,181.83,805.92
2025-07-29 23:30:00,182.11,805.31
2025-07-29 23:45:00,181.69,804.6
2025-07-30 00:00:00,182.01,805.0
2025-07-30 00:15:00,181.57,803.38
2025-07-30 00:30:00,180.71,800.39
2025-07-30 00:45:00,180.31,799.68
2025-07-30 01:00:00,179.55,796.75
2025-07-30 01:15:00,180.6,801.3
2025-07-30 01:30:00,180.66,799.47
2025-07-30 01:45:00,181.03,800.7
2025-07-30 02:00:00,181.29,801.25
2025-07-30 02:15:00,181.39,802.76
2025-07-30 02:30:00,181.56,804.96
2025-07-30 02:45:00,182.02,804.65
2025-07-30 03:00:00,181.64,803.42
2025-07-30 03:15:00,182.0,803.55
2025-07-30 03:30:00,181.32,800.45
2025-07-30 03:45:00,180.83,800.44
2025-07-30 04:00:00,180.0,800.8
2025-07-30 04:15:00,180.36,803.38
2025-07-30 04:30:00,181.16,804.6
2025-07-30 04:45:00,180.54,803.69
2025-07-30 05:00:00,180.2,801.24
2025-07-30 05:15:00,179.68,799.99
2025-07-30 05:30:00,178.91,797.45
2025-07-30 05:45:00,179.12,799.31
2025-07-30 06:00:00,179.69,799.59
2025-07-30 06:15:00,179.71,799.64
2025-07-30 06:30:00,179.59,798.24
2025-07-30 06:45:00,178.02,794.2
2025-07-30 07:00:00,178.29,794.4
2025-07-30 07:15:00,177.02,790.28
2025-07-30 07:30:00,176.9,790.6
2025-07-30 07:45:00,177.3,788.52
2025-07-30 08:00:00,177.19,782.31
2025-07-30 08:15:00,177.77,785.8
2025-07-30 08:30:00,177.0,782.32
2025-07-30 08:45:00,177.51,782.61
2025-07-30 09:00:00,177.71,782.17
2025-07-30 09:15:00,176.92,779.51
2025-07-30 09:30:00,177.45,782.33
2025-07-30 09:45:00,177.96,784.31
2025-07-30 10:00:00,178.4,786.95
2025-07-30 10:15:00,178.42,787.15
2025-07-30 10:30:00,179.01,790.13
2025-07-30 10:45:00,180.1,795.47
2025-07-30 11:00:00,179.2,790.1
2025-07-30 11:15:00,178.65,788.6
2025-07-30 11:30:00,179.05,790.17
2025-07-30 11:45:00,179.18,790.8
2025-07-30 12:00:00,179.29,790.93
2025-07-30 12:15:00,178.88,790.87
2025-07-30 12:30:00,178.72,791.06
2025-07-30 12:45:00,178.63,791.26
2025-07-30 13:00:00,178.46,789.3
2025-07-30 13:15:00,178.72,789.13
2025-07-30 13:30:00,179.19,791.63
2025-07-30 13:45:00,179.32,792.15
2025-07-30 14:00:00,179.29,792.83
2025-07-30 14:15:00,179.53,792.72
2025-07-30 14:30:00,178.41,788.13
2025-07-30 14:45:00,175.91,780.58
2025-07-30 15:00:00,173.68,774.02
2025-07-30 15:15:00,174.1,778.6
2025-07-30 15:30:00,174.76,781.98
2025-07-30 15:45:00,176.12,785.31
2025-07-30 16:00:00,177.35,787.7
2025-07-30 16:15:00,176.37,786.09
2025-07-30 16:30:00,175.89,785.88
2025-07-30 16:45:00,176.17,785.3
2025-07-30 17:00:00,176.24,787.44
2025-07-30 17:15:00,175.28,784.95
2025-07-30 17:30:00,174.94,783.25
2025-07-30 17:45:00,175.87,786.77
2025-07-30 18:00:00,175.96,787.2
2025-07-30 18:15:00,175.27,786.21
2025-07-30 18:30:00,175.81,787.53
2025-07-30 18:45:00,176.33,787.78
2025-07-30 19:00:00,176.95,790.15
2025-07-30 19:15:00,177.32,792.25
2025-07-30 19:30:00,177.91,793.45
2025-07-30 19:45:00,177.77,793.51
2025-07-30 20:00:00,177.91,792.17
2025-07-30 20:15:00,178.5,793.54
2025-07-30 20:30:00,179.3,796.7
2025-07-30 20:45:00,179.43,796.7
2025-07-30 21:00:00,179.33,796.62
2025-07-30 21:15:00,179.85,797.01
2025-07-30 21:30:00,179.83,796.82
2025-07-30 21:45:00,179.47,795.73
2025-07-30 22:00:00,179.46,795.68
2025-07-30 22:15:00,179.75,795.36
2025-07-30 22:30:00,180.26,797.23
2025-07-30 22:45:00,180.35,796.8
2025-07-30 23:00:00,180.1,797.39
2025-07-30 23:15:00,180.18,798.31
2025-07-30 23:30:00,180.24,798.33
2025-07-30 23:45:00,180.31,798.9
2025-07-31 00:00:00,180.1,798.16
2025-07-31 00:15:00,179.88,796.92
2025-07-31 00:30:00,180.47,799.73
2025-07-31 00:45:00,180.84,802.51
