datetime,XRP/USD:Binance,BNB/USD:Binance
2025-06-30 12:00:00,2.2039,656.45
2025-06-30 12:15:00,2.1982,655.39
2025-06-30 12:30:00,2.2048,656.22
2025-06-30 12:45:00,2.2002,658.34
2025-06-30 13:00:00,2.2078,658.08
2025-06-30 13:15:00,2.2152,657.88
2025-06-30 13:30:00,2.217,658.22
2025-06-30 13:45:00,2.2133,658.0
2025-06-30 14:00:00,2.2162,656.94
2025-06-30 14:15:00,2.2222,657.66
2025-06-30 14:30:00,2.2245,657.15
2025-06-30 14:45:00,2.2367,657.51
2025-06-30 15:00:00,2.2554,657.51
2025-06-30 15:15:00,2.2968,658.77
2025-06-30 15:30:00,2.2962,658.11
2025-06-30 15:45:00,2.3197,659.36
2025-06-30 16:00:00,2.3058,659.31
2025-06-30 16:15:00,2.2937,659.14
2025-06-30 16:30:00,2.2826,659.5
2025-06-30 16:45:00,2.2953,658.75
2025-06-30 17:00:00,2.2753,658.31
2025-06-30 17:15:00,2.2678,658.52
2025-06-30 17:30:00,2.2771,658.15
2025-06-30 17:45:00,2.2757,656.91
2025-06-30 18:00:00,2.2734,657.17
2025-06-30 18:15:00,2.2685,657.13
2025-06-30 18:30:00,2.2726,657.41
2025-06-30 18:45:00,2.2597,657.12
2025-06-30 19:00:00,2.2488,657.69
2025-06-30 19:15:00,2.242,657.13
2025-06-30 19:30:00,2.2436,657.04
2025-06-30 19:45:00,2.2362,656.9
2025-06-30 20:00:00,2.2451,658.38
2025-06-30 20:15:00,2.2392,657.46
2025-06-30 20:30:00,2.2397,657.99
2025-06-30 20:45:00,2.2383,658.15
2025-06-30 21:00:00,2.2469,658.42
2025-06-30 21:15:00,2.2483,658.58
2025-06-30 21:30:00,2.2418,658.05
2025-06-30 21:45:00,2.2305,658.02
2025-06-30 22:00:00,2.2305,658.24
2025-06-30 22:15:00,2.2322,658.71
2025-06-30 22:30:00,2.2285,657.79
2025-06-30 22:45:00,2.2277,656.92
2025-06-30 23:00:00,2.2262,656.53
2025-06-30 23:15:00,2.2329,656.17
2025-06-30 23:30:00,2.2335,655.96
2025-06-30 23:45:00,2.2373,655.77
2025-07-01 00:00:00,2.2344,654.66
2025-07-01 00:15:00,2.2278,653.96
2025-07-01 00:30:00,2.2255,654.0
2025-07-01 00:45:00,2.2224,652.5
2025-07-01 01:00:00,2.2181,652.27
2025-07-01 01:15:00,2.2162,651.8
2025-07-01 01:30:00,2.2198,651.98
2025-07-01 01:45:00,2.2152,652.37
2025-07-01 02:00:00,2.2105,652.1
2025-07-01 02:15:00,2.2154,652.48
2025-07-01 02:30:00,2.2196,653.36
2025-07-01 02:45:00,2.2213,653.53
2025-07-01 03:00:00,2.2208,653.99
2025-07-01 03:15:00,2.2159,654.15
2025-07-01 03:30:00,2.2177,653.86
2025-07-01 03:45:00,2.2242,653.92
2025-07-01 04:00:00,2.2192,652.32
2025-07-01 04:15:00,2.2161,652.61
2025-07-01 04:30:00,2.2098,651.95
2025-07-01 04:45:00,2.2089,652.3
2025-07-01 05:00:00,2.2081,652.74
2025-07-01 05:15:00,2.2078,652.73
2025-07-01 05:30:00,2.2006,652.95
2025-07-01 05:45:00,2.2052,652.93
2025-07-01 06:00:00,2.2022,652.2
2025-07-01 06:15:00,2.1978,652.71
2025-07-01 06:30:00,2.1992,653.04
2025-07-01 06:45:00,2.2034,653.1
2025-07-01 07:00:00,2.1948,651.62
2025-07-01 07:15:00,2.1981,651.89
2025-07-01 07:30:00,2.1944,652.02
2025-07-01 07:45:00,2.202,652.27
2025-07-01 08:00:00,2.2005,652.3
2025-07-01 08:15:00,2.1963,651.9
2025-07-01 08:30:00,2.1925,651.4
2025-07-01 08:45:00,2.1959,650.81
2025-07-01 09:00:00,2.1869,650.2
2025-07-01 09:15:00,2.1898,650.95
2025-07-01 09:30:00,2.1862,649.79
2025-07-01 09:45:00,2.1959,651.18
2025-07-01 10:00:00,2.2041,652.05
2025-07-01 10:15:00,2.1869,649.13
2025-07-01 10:30:00,2.1823,646.4
2025-07-01 10:45:00,2.1852,647.18
2025-07-01 11:00:00,2.1809,646.18
2025-07-01 11:15:00,2.1877,646.36
2025-07-01 11:30:00,2.1879,645.81
2025-07-01 11:45:00,2.1885,645.98
2025-07-01 12:00:00,2.1967,646.92
2025-07-01 12:15:00,2.1887,646.34
2025-07-01 12:30:00,2.1917,646.05
2025-07-01 12:45:00,2.1987,646.19
2025-07-01 13:00:00,2.1937,646.36
2025-07-01 13:15:00,2.1905,646.27
2025-07-01 13:30:00,2.1888,646.17
2025-07-01 13:45:00,2.1895,646.37
2025-07-01 14:00:00,2.1859,645.86
2025-07-01 14:15:00,2.1778,645.03
2025-07-01 14:30:00,2.1759,645.3
2025-07-01 14:45:00,2.1673,645.0
2025-07-01 15:00:00,2.172,646.59
2025-07-01 15:15:00,2.172,646.43
2025-07-01 15:30:00,2.1664,645.9
2025-07-01 15:45:00,2.1574,645.65
2025-07-01 16:00:00,2.1505,644.74
2025-07-01 16:15:00,2.1613,646.02
2025-07-01 16:30:00,2.1668,645.9
2025-07-01 16:45:00,2.1712,646.03
2025-07-01 17:00:00,2.1688,645.92
2025-07-01 17:15:00,2.1801,646.66
2025-07-01 17:30:00,2.1767,646.83
2025-07-01 17:45:00,2.1764,646.56
2025-07-01 18:00:00,2.1739,646.15
2025-07-01 18:15:00,2.1731,645.86
2025-07-01 18:30:00,2.1772,646.41
2025-07-01 18:45:00,2.1737,645.51
2025-07-01 19:00:00,2.1691,644.37
2025-07-01 19:15:00,2.1706,645.49
2025-07-01 19:30:00,2.1722,645.91
2025-07-01 19:45:00,2.172,646.33
2025-07-01 20:00:00,2.1752,646.23
2025-07-01 20:15:00,2.1726,646.46
2025-07-01 20:30:00,2.1739,646.49
2025-07-01 20:45:00,2.1652,645.55
2025-07-01 21:00:00,2.1668,645.86
2025-07-01 21:15:00,2.1736,647.06
2025-07-01 21:30:00,2.1787,647.77
2025-07-01 21:45:00,2.1804,647.14
2025-07-01 22:00:00,2.1759,646.72
2025-07-01 22:15:00,2.1752,647.5
2025-07-01 22:30:00,2.1715,647.6
2025-07-01 22:45:00,2.1762,648.8
2025-07-01 23:00:00,2.1782,648.94
2025-07-01 23:15:00,2.1805,649.81
2025-07-01 23:30:00,2.1835,649.77
2025-07-01 23:45:00,2.1859,649.6
2025-07-02 00:00:00,2.185,649.84
2025-07-02 00:15:00,2.1866,650.03
2025-07-02 00:30:00,2.1836,650.12
2025-07-02 00:45:00,2.1857,650.28
2025-07-02 01:00:00,2.1835,649.94
2025-07-02 01:15:00,2.1871,650.31
2025-07-02 01:30:00,2.1898,650.37
2025-07-02 01:45:00,2.187,650.67
2025-07-02 02:00:00,2.1905,651.13
2025-07-02 02:15:00,2.1843,650.85
2025-07-02 02:30:00,2.1924,654.24
2025-07-02 02:45:00,2.1923,655.79
2025-07-02 03:00:00,2.1868,655.26
2025-07-02 03:15:00,2.1881,654.96
2025-07-02 03:30:00,2.1935,656.88
2025-07-02 03:45:00,2.192,657.33
2025-07-02 04:00:00,2.1964,658.83
2025-07-02 04:15:00,2.1972,658.89
2025-07-02 04:30:00,2.1994,658.84
2025-07-02 04:45:00,2.1968,659.43
2025-07-02 05:00:00,2.1934,659.35
2025-07-02 05:15:00,2.1909,658.89
2025-07-02 05:30:00,2.1865,658.83
2025-07-02 05:45:00,2.1852,658.28
2025-07-02 06:00:00,2.1842,657.91
2025-07-02 06:15:00,2.1851,657.64
2025-07-02 06:30:00,2.1892,657.45
2025-07-02 06:45:00,2.1872,657.64
2025-07-02 07:00:00,2.19,657.92
2025-07-02 07:15:00,2.1851,657.32
2025-07-02 07:30:00,2.1791,657.53
2025-07-02 07:45:00,2.1767,657.11
2025-07-02 08:00:00,2.176,656.16
2025-07-02 08:15:00,2.1744,656.81
2025-07-02 08:30:00,2.1703,655.56
2025-07-02 08:45:00,2.1753,656.22
2025-07-02 09:00:00,2.1821,657.49
2025-07-02 09:15:00,2.177,657.51
2025-07-02 09:30:00,2.1839,657.88
2025-07-02 09:45:00,2.1813,657.89
2025-07-02 10:00:00,2.1906,658.42
2025-07-02 10:15:00,2.1895,658.23
2025-07-02 10:30:00,2.1884,658.3
2025-07-02 10:45:00,2.1971,659.29
2025-07-02 11:00:00,2.2045,660.84
2025-07-02 11:15:00,2.203,661.39
2025-07-02 11:30:00,2.2077,661.33
2025-07-02 11:45:00,2.2122,661.64
2025-07-02 12:00:00,2.229,663.59
2025-07-02 12:15:00,2.2364,663.05
2025-07-02 12:30:00,2.273,663.05
2025-07-02 12:45:00,2.2558,664.13
2025-07-02 13:00:00,2.2636,663.99
2025-07-02 13:15:00,2.2596,663.04
2025-07-02 13:30:00,2.2447,663.11
2025-07-02 13:45:00,2.2429,663.17
2025-07-02 14:00:00,2.2474,662.84
2025-07-02 14:15:00,2.2521,662.92
2025-07-02 14:30:00,2.2482,663.46
2025-07-02 14:45:00,2.2525,663.56
2025-07-02 15:00:00,2.2562,663.08
2025-07-02 15:15:00,2.2619,662.78
2025-07-02 15:30:00,2.2571,662.83
2025-07-02 15:45:00,2.2649,663.85
2025-07-02 16:00:00,2.2622,663.46
2025-07-02 16:15:00,2.2656,664.54
2025-07-02 16:30:00,2.2598,664.0
2025-07-02 16:45:00,2.2528,662.87
2025-07-02 17:00:00,2.2589,662.34
2025-07-02 17:15:00,2.2463,661.98
2025-07-02 17:30:00,2.2484,662.17
2025-07-02 17:45:00,2.2561,662.05
2025-07-02 18:00:00,2.2506,662.26
2025-07-02 18:15:00,2.2501,662.68
2025-07-02 18:30:00,2.2517,662.78
2025-07-02 18:45:00,2.2478,661.94
2025-07-02 19:00:00,2.2432,661.2
2025-07-02 19:15:00,2.2376,660.68
2025-07-02 19:30:00,2.2308,659.38
2025-07-02 19:45:00,2.2336,659.71
2025-07-02 20:00:00,2.2344,660.11
2025-07-02 20:15:00,2.2319,658.87
2025-07-02 20:30:00,2.243,660.04
2025-07-02 20:45:00,2.2431,659.88
2025-07-02 21:00:00,2.2416,660.22
2025-07-02 21:15:00,2.2449,660.77
2025-07-02 21:30:00,2.2434,660.79
2025-07-02 21:45:00,2.2467,660.78
2025-07-02 22:00:00,2.2393,659.96
2025-07-02 22:15:00,2.2351,659.59
2025-07-02 22:30:00,2.2359,658.48
2025-07-02 22:45:00,2.2417,659.17
2025-07-02 23:00:00,2.24,658.79
2025-07-02 23:15:00,2.2445,659.72
2025-07-02 23:30:00,2.2464,659.75
2025-07-02 23:45:00,2.2423,659.36
2025-07-03 00:00:00,2.2493,659.48
2025-07-03 00:15:00,2.2527,659.63
2025-07-03 00:30:00,2.2537,659.8
2025-07-03 00:45:00,2.2548,659.49
2025-07-03 01:00:00,2.2627,660.29
2025-07-03 01:15:00,2.2638,661.01
2025-07-03 01:30:00,2.2686,660.5
2025-07-03 01:45:00,2.2698,660.76
2025-07-03 02:00:00,2.2663,660.58
2025-07-03 02:15:00,2.2722,661.36
2025-07-03 02:30:00,2.2742,661.12
2025-07-03 02:45:00,2.2733,661.24
2025-07-03 03:00:00,2.2714,661.05
2025-07-03 03:15:00,2.2715,661.98
2025-07-03 03:30:00,2.2818,662.14
2025-07-03 03:45:00,2.2788,662.77
2025-07-03 04:00:00,2.2775,662.07
2025-07-03 04:15:00,2.2871,661.66
2025-07-03 04:30:00,2.2838,662.23
2025-07-03 04:45:00,2.2765,661.5
2025-07-03 05:00:00,2.2819,662.24
2025-07-03 05:15:00,2.2813,663.19
2025-07-03 05:30:00,2.2884,664.37
2025-07-03 05:45:00,2.2921,663.59
2025-07-03 06:00:00,2.2901,663.26
2025-07-03 06:15:00,2.2966,663.06
2025-07-03 06:30:00,2.2967,662.96
2025-07-03 06:45:00,2.2997,662.84
2025-07-03 07:00:00,2.2953,662.2
2025-07-03 07:15:00,2.2868,661.34
2025-07-03 07:30:00,2.3005,661.7
2025-07-03 07:45:00,2.296,661.91
2025-07-03 08:00:00,2.2979,663.07
2025-07-03 08:15:00,2.305,663.2
2025-07-03 08:30:00,2.283,659.66
2025-07-03 08:45:00,2.2825,660.74
2025-07-03 09:00:00,2.2861,661.07
2025-07-03 09:15:00,2.2774,660.75
2025-07-03 09:30:00,2.2933,663.35
2025-07-03 09:45:00,2.3012,663.89
2025-07-03 10:00:00,2.2872,663.07
2025-07-03 10:15:00,2.2858,661.96
2025-07-03 10:30:00,2.2861,662.61
2025-07-03 10:45:00,2.2818,662.47
2025-07-03 11:00:00,2.2675,660.53
2025-07-03 11:15:00,2.2659,660.01
2025-07-03 11:30:00,2.2533,657.91
2025-07-03 11:45:00,2.2433,657.07
2025-07-03 12:00:00,2.2543,659.06
2025-07-03 12:15:00,2.2474,658.27
2025-07-03 12:30:00,2.2499,658.62
2025-07-03 12:45:00,2.2593,658.49
2025-07-03 13:00:00,2.2646,659.36
2025-07-03 13:15:00,2.2563,658.8
2025-07-03 13:30:00,2.2631,659.22
2025-07-03 13:45:00,2.2645,659.11
2025-07-03 14:00:00,2.2668,658.99
2025-07-03 14:15:00,2.2689,660.0
2025-07-03 14:30:00,2.2724,660.17
2025-07-03 14:45:00,2.2789,660.53
2025-07-03 15:00:00,2.2805,661.42
2025-07-03 15:15:00,2.2787,661.89
2025-07-03 15:30:00,2.2759,661.89
2025-07-03 15:45:00,2.2718,661.57
2025-07-03 16:00:00,2.2754,662.1
2025-07-03 16:15:00,2.2778,662.41
2025-07-03 16:30:00,2.28,662.09
2025-07-03 16:45:00,2.2767,661.75
2025-07-03 17:00:00,2.2733,661.98
2025-07-03 17:15:00,2.2715,662.22
2025-07-03 17:30:00,2.2701,662.74
2025-07-03 17:45:00,2.2685,662.99
2025-07-03 18:00:00,2.2682,663.74
2025-07-03 18:15:00,2.2639,663.97
2025-07-03 18:30:00,2.2626,663.45
2025-07-03 18:45:00,2.2639,663.68
2025-07-03 19:00:00,2.2586,663.7
2025-07-03 19:15:00,2.2542,662.88
2025-07-03 19:30:00,2.2568,662.76
2025-07-03 19:45:00,2.2569,663.59
2025-07-03 20:00:00,2.2606,663.47
2025-07-03 20:15:00,2.2614,662.46
2025-07-03 20:30:00,2.2661,662.9
2025-07-03 20:45:00,2.2624,662.28
2025-07-03 21:00:00,2.2639,662.9
2025-07-03 21:15:00,2.2656,662.86
2025-07-03 21:30:00,2.2628,662.01
2025-07-03 21:45:00,2.2597,662.03
2025-07-03 22:00:00,2.253,661.9
2025-07-03 22:15:00,2.2507,663.04
2025-07-03 22:30:00,2.2419,661.13
2025-07-03 22:45:00,2.243,660.81
2025-07-03 23:00:00,2.2459,661.94
2025-07-03 23:15:00,2.2504,662.5
2025-07-03 23:30:00,2.2508,662.67
2025-07-03 23:45:00,2.2484,662.04
2025-07-04 00:00:00,2.2496,661.8
2025-07-04 00:15:00,2.2452,661.08
2025-07-04 00:30:00,2.2412,660.49
2025-07-04 00:45:00,2.2398,659.98
2025-07-04 01:00:00,2.2426,660.12
2025-07-04 01:15:00,2.243,660.19
2025-07-04 01:30:00,2.2474,660.33
2025-07-04 01:45:00,2.2443,660.31
2025-07-04 02:00:00,2.2339,658.23
2025-07-04 02:15:00,2.2345,658.3
2025-07-04 02:30:00,2.236,658.62
2025-07-04 02:45:00,2.2347,658.2
2025-07-04 03:00:00,2.2278,657.35
2025-07-04 03:15:00,2.2233,657.11
2025-07-04 03:30:00,2.2252,656.82
2025-07-04 03:45:00,2.2209,655.93
2025-07-04 04:00:00,2.2131,655.11
2025-07-04 04:15:00,2.2212,656.87
2025-07-04 04:30:00,2.2245,657.61
2025-07-04 04:45:00,2.2231,657.75
2025-07-04 05:00:00,2.2268,658.35
2025-07-04 05:15:00,2.2306,658.44
2025-07-04 05:30:00,2.2312,658.33
2025-07-04 05:45:00,2.2328,657.8
2025-07-04 06:00:00,2.2338,657.82
2025-07-04 06:15:00,2.2309,657.98
2025-07-04 06:30:00,2.2307,658.31
2025-07-04 06:45:00,2.2323,659.13
2025-07-04 07:00:00,2.2368,659.5
2025-07-04 07:15:00,2.2397,659.82
2025-07-04 07:30:00,2.2393,659.71
2025-07-04 07:45:00,2.2384,659.62
2025-07-04 08:00:00,2.2356,659.9
2025-07-04 08:15:00,2.2378,659.7
2025-07-04 08:30:00,2.242,658.98
2025-07-04 08:45:00,2.2367,658.73
2025-07-04 09:00:00,2.2321,658.31
2025-07-04 09:15:00,2.2364,657.88
2025-07-04 09:30:00,2.2284,657.45
2025-07-04 09:45:00,2.2199,655.68
2025-07-04 10:00:00,2.2133,654.22
2025-07-04 10:15:00,2.2241,655.5
2025-07-04 10:30:00,2.2231,656.0
2025-07-04 10:45:00,2.2222,655.5
2025-07-04 11:00:00,2.218,653.85
2025-07-04 11:15:00,2.2132,652.81
2025-07-04 11:30:00,2.2135,652.8
2025-07-04 11:45:00,2.2146,652.78
2025-07-04 12:00:00,2.2052,651.14
2025-07-04 12:15:00,2.2045,651.43
2025-07-04 12:30:00,2.206,651.0
2025-07-04 12:45:00,2.2096,652.08
2025-07-04 13:00:00,2.2149,652.0
2025-07-04 13:15:00,2.2203,652.37
2025-07-04 13:30:00,2.2178,652.75
2025-07-04 13:45:00,2.2251,653.39
2025-07-04 14:00:00,2.2196,652.94
2025-07-04 14:15:00,2.2147,651.18
2025-07-04 14:30:00,2.2148,651.68
2025-07-04 14:45:00,2.2073,651.34
2025-07-04 15:00:00,2.215,652.42
2025-07-04 15:15:00,2.2069,650.8
2025-07-04 15:30:00,2.2114,652.0
2025-07-04 15:45:00,2.2104,651.52
2025-07-04 16:00:00,2.2165,651.74
2025-07-04 16:15:00,2.2171,651.81
2025-07-04 16:30:00,2.2225,652.21
2025-07-04 16:45:00,2.2199,652.55
2025-07-04 17:00:00,2.2174,652.32
2025-07-04 17:15:00,2.2198,652.63
2025-07-04 17:30:00,2.2179,652.51
2025-07-04 17:45:00,2.2181,652.86
2025-07-04 18:00:00,2.221,653.4
2025-07-04 18:15:00,2.225,653.56
2025-07-04 18:30:00,2.2274,653.92
2025-07-04 18:45:00,2.2281,654.08
2025-07-04 19:00:00,2.2247,653.78
2025-07-04 19:15:00,2.2248,653.52
2025-07-04 19:30:00,2.2194,653.31
2025-07-04 19:45:00,2.2205,653.6
2025-07-04 20:00:00,2.2172,654.16
2025-07-04 20:15:00,2.2201,654.67
2025-07-04 20:30:00,2.2225,654.72
2025-07-04 20:45:00,2.2234,654.73
2025-07-04 21:00:00,2.2188,654.73
2025-07-04 21:15:00,2.2145,654.28
2025-07-04 21:30:00,2.2166,654.33
2025-07-04 21:45:00,2.2174,654.7
2025-07-04 22:00:00,2.2156,654.69
2025-07-04 22:15:00,2.2154,653.98
2025-07-04 22:30:00,2.2208,654.15
2025-07-04 22:45:00,2.2223,654.75
2025-07-04 23:00:00,2.2247,654.7
2025-07-04 23:15:00,2.2268,654.99
2025-07-04 23:30:00,2.2242,655.47
2025-07-04 23:45:00,2.2256,656.0
2025-07-05 00:00:00,2.2195,655.18
2025-07-05 00:15:00,2.226,656.09
2025-07-05 00:30:00,2.2255,655.92
2025-07-05 00:45:00,2.2213,655.31
2025-07-05 01:00:00,2.2229,655.69
2025-07-05 01:15:00,2.2247,656.33
2025-07-05 01:30:00,2.2242,655.88
2025-07-05 01:45:00,2.2282,655.71
2025-07-05 02:00:00,2.2283,655.5
2025-07-05 02:15:00,2.232,656.24
2025-07-05 02:30:00,2.228,656.16
2025-07-05 02:45:00,2.2298,655.98
2025-07-05 03:00:00,2.2278,655.39
2025-07-05 03:15:00,2.2272,654.99
2025-07-05 03:30:00,2.2243,654.43
2025-07-05 03:45:00,2.2248,654.46
2025-07-05 04:00:00,2.2262,655.47
2025-07-05 04:15:00,2.2216,655.26
2025-07-05 04:30:00,2.22,654.18
2025-07-05 04:45:00,2.2202,654.28
2025-07-05 05:00:00,2.2155,654.24
2025-07-05 05:15:00,2.2133,654.49
2025-07-05 05:30:00,2.2155,654.97
2025-07-05 05:45:00,2.2203,655.29
2025-07-05 06:00:00,2.2201,655.02
2025-07-05 06:15:00,2.2212,655.13
2025-07-05 06:30:00,2.2207,655.42
2025-07-05 06:45:00,2.2201,654.95
2025-07-05 07:00:00,2.2201,655.35
2025-07-05 07:15:00,2.2244,655.7
2025-07-05 07:30:00,2.2247,655.7
2025-07-05 07:45:00,2.2217,655.35
2025-07-05 08:00:00,2.2186,655.27
2025-07-05 08:15:00,2.2175,654.51
2025-07-05 08:30:00,2.2204,654.79
2025-07-05 08:45:00,2.2211,655.14
2025-07-05 09:00:00,2.2209,654.96
2025-07-05 09:15:00,2.2235,655.26
2025-07-05 09:30:00,2.223,655.06
2025-07-05 09:45:00,2.2219,654.69
2025-07-05 10:00:00,2.2213,654.74
2025-07-05 10:15:00,2.2258,654.83
2025-07-05 10:30:00,2.226,654.92
2025-07-05 10:45:00,2.2276,655.0
2025-07-05 11:00:00,2.2292,655.22
2025-07-05 11:15:00,2.2279,654.88
2025-07-05 11:30:00,2.2256,654.91
2025-07-05 11:45:00,2.2228,654.36
2025-07-05 12:00:00,2.2237,654.57
2025-07-05 12:15:00,2.22,654.0
2025-07-05 12:30:00,2.217,652.76
2025-07-05 12:45:00,2.218,653.69
2025-07-05 13:00:00,2.2095,653.04
2025-07-05 13:15:00,2.2116,652.52
2025-07-05 13:30:00,2.211,653.19
2025-07-05 13:45:00,2.2133,653.62
2025-07-05 14:00:00,2.2068,653.51
2025-07-05 14:15:00,2.2028,652.62
2025-07-05 14:30:00,2.2054,652.71
2025-07-05 14:45:00,2.2045,652.68
2025-07-05 15:00:00,2.2019,652.09
2025-07-05 15:15:00,2.2091,653.34
2025-07-05 15:30:00,2.2081,653.89
2025-07-05 15:45:00,2.2146,654.1
2025-07-05 16:00:00,2.2122,654.0
2025-07-05 16:15:00,2.2093,654.04
2025-07-05 16:30:00,2.2081,654.46
2025-07-05 16:45:00,2.21,654.89
2025-07-05 17:00:00,2.2075,654.54
2025-07-05 17:15:00,2.2112,655.14
2025-07-05 17:30:00,2.2161,655.44
2025-07-05 17:45:00,2.218,655.77
2025-07-05 18:00:00,2.2136,655.71
2025-07-05 18:15:00,2.2152,655.63
2025-07-05 18:30:00,2.216,655.7
2025-07-05 18:45:00,2.2159,656.23
2025-07-05 19:00:00,2.2194,656.28
2025-07-05 19:15:00,2.2173,656.0
2025-07-05 19:30:00,2.2168,655.92
2025-07-05 19:45:00,2.2178,656.16
2025-07-05 20:00:00,2.2149,656.4
2025-07-05 20:15:00,2.217,656.64
2025-07-05 20:30:00,2.2186,656.59
2025-07-05 20:45:00,2.2204,656.61
2025-07-05 21:00:00,2.2176,656.42
2025-07-05 21:15:00,2.2166,655.66
2025-07-05 21:30:00,2.2186,655.76
2025-07-05 21:45:00,2.2182,655.78
2025-07-05 22:00:00,2.2197,655.77
2025-07-05 22:15:00,2.2172,655.2
2025-07-05 22:30:00,2.2164,655.09
2025-07-05 22:45:00,2.2125,654.83
2025-07-05 23:00:00,2.2118,654.89
2025-07-05 23:15:00,2.2112,654.59
2025-07-05 23:30:00,2.213,654.64
2025-07-05 23:45:00,2.2165,654.84
2025-07-06 00:00:00,2.2195,654.74
2025-07-06 00:15:00,2.2201,654.06
2025-07-06 00:30:00,2.222,654.21
2025-07-06 00:45:00,2.2203,653.96
2025-07-06 01:00:00,2.2209,653.78
2025-07-06 01:15:00,2.2248,653.98
2025-07-06 01:30:00,2.2224,653.85
2025-07-06 01:45:00,2.2231,654.18
2025-07-06 02:00:00,2.2285,654.9
2025-07-06 02:15:00,2.2304,655.32
2025-07-06 02:30:00,2.2305,655.36
2025-07-06 02:45:00,2.2324,655.29
2025-07-06 03:00:00,2.2315,655.21
2025-07-06 03:15:00,2.2297,654.78
2025-07-06 03:30:00,2.2264,654.9
2025-07-06 03:45:00,2.2276,654.76
2025-07-06 04:00:00,2.2279,653.91
2025-07-06 04:15:00,2.2291,654.16
2025-07-06 04:30:00,2.2452,654.79
2025-07-06 04:45:00,2.2426,654.79
2025-07-06 05:00:00,2.2497,654.61
2025-07-06 05:15:00,2.2486,654.51
2025-07-06 05:30:00,2.2576,654.8
2025-07-06 05:45:00,2.2537,654.0
2025-07-06 06:00:00,2.2652,654.26
2025-07-06 06:15:00,2.2717,654.32
2025-07-06 06:30:00,2.2841,654.81
2025-07-06 06:45:00,2.2749,654.77
2025-07-06 07:00:00,2.2616,654.94
2025-07-06 07:15:00,2.2656,654.95
2025-07-06 07:30:00,2.2689,655.92
2025-07-06 07:45:00,2.2617,656.46
2025-07-06 08:00:00,2.2646,656.0
2025-07-06 08:15:00,2.2649,656.06
2025-07-06 08:30:00,2.2673,656.38
2025-07-06 08:45:00,2.2746,657.53
2025-07-06 09:00:00,2.2796,658.51
2025-07-06 09:15:00,2.2759,659.44
2025-07-06 09:30:00,2.2824,660.1
2025-07-06 09:45:00,2.2818,661.43
2025-07-06 10:00:00,2.2734,661.24
2025-07-06 10:15:00,2.2728,661.1
2025-07-06 10:30:00,2.2705,660.36
2025-07-06 10:45:00,2.2717,661.16
2025-07-06 11:00:00,2.2725,663.15
2025-07-06 11:15:00,2.2705,662.8
2025-07-06 11:30:00,2.272,662.57
2025-07-06 11:45:00,2.277,662.85
2025-07-06 12:00:00,2.2699,662.53
2025-07-06 12:15:00,2.2732,663.03
2025-07-06 12:30:00,2.273,662.8
2025-07-06 12:45:00,2.2752,663.36
2025-07-06 13:00:00,2.2679,662.83
2025-07-06 13:15:00,2.2686,662.94
2025-07-06 13:30:00,2.2669,663.13
2025-07-06 13:45:00,2.268,662.85
2025-07-06 14:00:00,2.263,663.34
2025-07-06 14:15:00,2.2552,662.29
2025-07-06 14:30:00,2.2523,662.15
2025-07-06 14:45:00,2.2522,662.25
2025-07-06 15:00:00,2.2546,663.49
2025-07-06 15:15:00,2.2558,663.36
2025-07-06 15:30:00,2.2569,662.5
2025-07-06 15:45:00,2.2647,663.07
2025-07-06 16:00:00,2.2698,663.45
2025-07-06 16:15:00,2.2683,662.15
2025-07-06 16:30:00,2.2706,662.25
2025-07-06 16:45:00,2.2697,661.0
2025-07-06 17:00:00,2.2733,662.1
2025-07-06 17:15:00,2.2779,663.24
2025-07-06 17:30:00,2.2785,663.69
2025-07-06 17:45:00,2.2764,662.77
2025-07-06 18:00:00,2.281,663.79
2025-07-06 18:15:00,2.2779,663.81
2025-07-06 18:30:00,2.2754,663.71
2025-07-06 18:45:00,2.275,663.72
2025-07-06 19:00:00,2.2713,663.04
2025-07-06 19:15:00,2.2681,662.68
2025-07-06 19:30:00,2.273,662.8
2025-07-06 19:45:00,2.2709,663.13
2025-07-06 20:00:00,2.2708,662.86
2025-07-06 20:15:00,2.263,661.46
2025-07-06 20:30:00,2.2627,661.12
2025-07-06 20:45:00,2.2645,661.36
2025-07-06 21:00:00,2.2586,660.68
2025-07-06 21:15:00,2.2614,660.97
2025-07-06 21:30:00,2.2658,661.2
2025-07-06 21:45:00,2.2659,661.16
2025-07-06 22:00:00,2.2728,662.76
2025-07-06 22:15:00,2.2742,662.53
2025-07-06 22:30:00,2.2789,662.57
2025-07-06 22:45:00,2.2728,661.9
2025-07-06 23:00:00,2.2715,662.53
2025-07-06 23:15:00,2.2761,662.64
2025-07-06 23:30:00,2.2763,661.11
2025-07-06 23:45:00,2.2703,660.84
2025-07-07 00:00:00,2.2717,660.94
2025-07-07 00:15:00,2.2668,660.8
2025-07-07 00:30:00,2.265,661.02
2025-07-07 00:45:00,2.2642,661.18
2025-07-07 01:00:00,2.2663,661.1
2025-07-07 01:15:00,2.264,661.15
2025-07-07 01:30:00,2.2702,661.17
2025-07-07 01:45:00,2.2707,661.3
2025-07-07 02:00:00,2.2684,661.74
2025-07-07 02:15:00,2.2689,661.92
2025-07-07 02:30:00,2.2614,661.18
2025-07-07 02:45:00,2.2586,661.36
2025-07-07 03:00:00,2.2661,662.21
