datetime,SOL/USD,BTC/USD
2025-07-04 05:45:00,150.92,109038.59
2025-07-04 06:00:00,150.82,109032.84
2025-07-04 06:15:00,150.34,108995.1
2025-07-04 06:30:00,150.22,108963.89
2025-07-04 06:45:00,150.13,108944.63
2025-07-04 07:00:00,150.52,109035.74
2025-07-04 07:15:00,150.71,109139.94
2025-07-04 07:30:00,150.52,109078.76
2025-07-04 07:45:00,150.26,108936.73
2025-07-04 08:00:00,150.34,108940.94
2025-07-04 08:15:00,150.69,108897.11
2025-07-04 08:30:00,150.29,108778.63
2025-07-04 08:45:00,150.57,108770.92
2025-07-04 09:00:00,150.2,108663.96
2025-07-04 09:15:00,150.15,108637.98
2025-07-04 09:30:00,149.78,108405.42
2025-07-04 09:45:00,148.59,108014.1
2025-07-04 10:00:00,148.25,107805.61
2025-07-04 10:15:00,148.72,108086.77
2025-07-04 10:30:00,148.49,108021.61
2025-07-04 10:45:00,148.16,107863.84
2025-07-04 11:00:00,147.6,107797.94
2025-07-04 11:15:00,147.01,107907.1
2025-07-04 11:30:00,146.8,107795.14
2025-07-04 11:45:00,146.65,107606.44
2025-07-04 12:00:00,146.46,107488.03
2025-07-04 12:15:00,145.87,107560.88
2025-07-04 12:30:00,145.44,107630.09
2025-07-04 12:45:00,145.96,107663.92
2025-07-04 13:00:00,145.94,107754.88
2025-07-04 13:15:00,146.14,107793.51
2025-07-04 13:30:00,146.41,107882.91
2025-07-04 13:45:00,146.72,107920.68
2025-07-04 14:00:00,146.35,107826.8
2025-07-04 14:15:00,146.11,107672.45
2025-07-04 14:30:00,146.6,107730.65
2025-07-04 14:45:00,146.41,107515.02
2025-07-04 15:00:00,146.78,107581.2
2025-07-04 15:15:00,146.14,107301.78
2025-07-04 15:30:00,146.74,107488.17
2025-07-04 15:45:00,146.75,107493.54
2025-07-04 16:00:00,147.2,107647.09
2025-07-04 16:15:00,146.91,107763.56
2025-07-04 16:30:00,146.89,107796.71
2025-07-04 16:45:00,146.89,107718.32
2025-07-04 17:00:00,146.49,107748.38
2025-07-04 17:15:00,146.88,107863.71
2025-07-04 17:30:00,146.8,107885.7
2025-07-04 17:45:00,147.29,107949.48
2025-07-04 18:00:00,147.43,108067.49
2025-07-04 18:15:00,147.73,108159.12
2025-07-04 18:30:00,148.13,108241.04
2025-07-04 18:45:00,148.31,108287.72
2025-07-04 19:00:00,147.98,108144.99
2025-07-04 19:15:00,147.85,108142.77
2025-07-04 19:30:00,147.46,108027.45
2025-07-04 19:45:00,147.74,108028.6
2025-07-04 20:00:00,148.2,108052.93
2025-07-04 20:15:00,148.31,108118.74
2025-07-04 20:30:00,148.34,108231.39
2025-07-04 20:45:00,148.36,108226.71
2025-07-04 21:00:00,148.21,108119.96
2025-07-04 21:15:00,147.88,107969.56
2025-07-04 21:30:00,148.1,108029.69
2025-07-04 21:45:00,148.26,108029.72
2025-07-04 22:00:00,148.12,107927.1
2025-07-04 22:15:00,147.63,107847.98
2025-07-04 22:30:00,147.93,108001.75
2025-07-04 22:45:00,148.1,108110.4
2025-07-04 23:00:00,148.14,108159.26
2025-07-04 23:15:00,148.24,108289.45
2025-07-04 23:30:00,147.8,108163.28
2025-07-04 23:45:00,147.81,108187.38
2025-07-05 00:00:00,147.57,108138.38
2025-07-05 00:15:00,148.11,108409.31
2025-07-05 00:30:00,147.62,108263.97
2025-07-05 00:45:00,147.29,108178.64
2025-07-05 01:00:00,147.08,108172.78
2025-07-05 01:15:00,147.12,108169.58
2025-07-05 01:30:00,146.92,108111.76
2025-07-05 01:45:00,147.39,108168.62
2025-07-05 02:00:00,147.35,108156.03
2025-07-05 02:15:00,148.01,108258.97
2025-07-05 02:30:00,148.02,108247.01
2025-07-05 02:45:00,148.24,108319.38
2025-07-05 03:00:00,148.12,108188.47
2025-07-05 03:15:00,148.3,108193.74
2025-07-05 03:30:00,147.91,108095.27
2025-07-05 03:45:00,147.89,108110.18
2025-07-05 04:00:00,147.9,108160.61
2025-07-05 04:15:00,147.44,108098.59
2025-07-05 04:30:00,147.3,107997.3
2025-07-05 04:45:00,147.38,108055.59
2025-07-05 05:00:00,147.1,107986.89
2025-07-05 05:15:00,147.0,107973.01
2025-07-05 05:30:00,147.15,107995.08
2025-07-05 05:45:00,147.96,108123.86
2025-07-05 06:00:00,147.87,108127.9
2025-07-05 06:15:00,148.13,108173.54
2025-07-05 06:30:00,148.08,108194.27
2025-07-05 06:45:00,147.99,108132.2
2025-07-05 07:00:00,148.2,108167.21
2025-07-05 07:15:00,148.41,108213.08
2025-07-05 07:30:00,148.4,108261.15
2025-07-05 07:45:00,148.23,108152.24
2025-07-05 08:00:00,148.07,108089.19
2025-07-05 08:15:00,148.04,108056.36
2025-07-05 08:30:00,148.07,108124.56
2025-07-05 08:45:00,148.3,108199.18
2025-07-05 09:00:00,148.16,108172.86
2025-07-05 09:15:00,148.51,108247.67
2025-07-05 09:30:00,148.14,108217.73
2025-07-05 09:45:00,148.01,108166.01
2025-07-05 10:00:00,147.87,108198.74
2025-07-05 10:15:00,147.96,108217.32
2025-07-05 10:30:00,147.82,108206.41
2025-07-05 10:45:00,148.11,108238.06
2025-07-05 11:00:00,148.07,108211.44
2025-07-05 11:15:00,147.59,108153.33
2025-07-05 11:30:00,147.34,108111.03
2025-07-05 11:45:00,147.17,108103.3
2025-07-05 12:00:00,147.14,108085.42
2025-07-05 12:15:00,146.86,108002.1
2025-07-05 12:30:00,146.07,107983.85
2025-07-05 12:45:00,146.75,108143.85
2025-07-05 13:00:00,146.91,108047.14
2025-07-05 13:15:00,146.79,108046.09
2025-07-05 13:30:00,146.99,108114.41
2025-07-05 13:45:00,146.92,108130.8
2025-07-05 14:00:00,146.43,108062.09
2025-07-05 14:15:00,146.23,108019.54
2025-07-05 14:30:00,146.45,108056.89
2025-07-05 14:45:00,146.45,108040.28
2025-07-05 15:00:00,146.26,107993.81
2025-07-05 15:15:00,146.74,108089.79
2025-07-05 15:30:00,146.93,108156.64
2025-07-05 15:45:00,146.92,108180.64
2025-07-05 16:00:00,146.77,108081.99
2025-07-05 16:15:00,146.55,108027.09
2025-07-05 16:30:00,147.03,108107.31
2025-07-05 16:45:00,147.26,108135.04
2025-07-05 17:00:00,146.95,108102.46
2025-07-05 17:15:00,147.17,108132.49
2025-07-05 17:30:00,147.43,108141.2
2025-07-05 17:45:00,147.44,108120.26
2025-07-05 18:00:00,147.25,108150.12
2025-07-05 18:15:00,147.42,108180.0
2025-07-05 18:30:00,147.72,108220.08
2025-07-05 18:45:00,147.87,108220.17
2025-07-05 19:00:00,148.05,108273.11
2025-07-05 19:15:00,147.8,108250.01
2025-07-05 19:30:00,147.71,108270.28
2025-07-05 19:45:00,147.61,108246.65
2025-07-05 20:00:00,147.38,108168.46
2025-07-05 20:15:00,147.41,108248.06
2025-07-05 20:30:00,147.6,108278.12
2025-07-05 20:45:00,147.66,108251.71
2025-07-05 21:00:00,147.34,108205.56
2025-07-05 21:15:00,147.07,108129.2
2025-07-05 21:30:00,147.29,108169.84
2025-07-05 21:45:00,147.3,108248.81
2025-07-05 22:00:00,147.55,108279.44
2025-07-05 22:15:00,147.28,108186.18
2025-07-05 22:30:00,147.27,108176.52
2025-07-05 22:45:00,147.02,108091.99
2025-07-05 23:00:00,147.2,108141.0
2025-07-05 23:15:00,147.01,108076.94
2025-07-05 23:30:00,147.18,108098.25
2025-07-05 23:45:00,147.41,108086.43
2025-07-06 00:00:00,147.72,108143.42
2025-07-06 00:15:00,147.47,108039.61
2025-07-06 00:30:00,147.48,108053.53
2025-07-06 00:45:00,147.35,108021.93
2025-07-06 01:00:00,147.33,108013.42
2025-07-06 01:15:00,147.38,108047.42
2025-07-06 01:30:00,147.19,108036.67
2025-07-06 01:45:00,147.25,108038.24
2025-07-06 02:00:00,147.93,108130.65
2025-07-06 02:15:00,147.95,108158.52
2025-07-06 02:30:00,148.2,108194.16
2025-07-06 02:45:00,148.12,108171.07
2025-07-06 03:00:00,148.08,108185.88
2025-07-06 03:15:00,148.35,108166.8
2025-07-06 03:30:00,148.09,108102.93
2025-07-06 03:45:00,147.93,108081.97
2025-07-06 04:00:00,147.84,108057.11
2025-07-06 04:15:00,147.32,108016.68
2025-07-06 04:30:00,147.57,108055.29
2025-07-06 04:45:00,147.59,108044.88
2025-07-06 05:00:00,147.59,108097.12
2025-07-06 05:15:00,147.61,108048.21
2025-07-06 05:30:00,147.57,108062.33
2025-07-06 05:45:00,146.9,107887.44
2025-07-06 06:00:00,146.94,107952.87
2025-07-06 06:15:00,147.16,107994.28
2025-07-06 06:30:00,147.51,108066.79
2025-07-06 06:45:00,147.4,108024.23
2025-07-06 07:00:00,147.35,108001.45
2025-07-06 07:15:00,147.57,108029.7
2025-07-06 07:30:00,147.7,108074.72
2025-07-06 07:45:00,148.05,108110.69
2025-07-06 08:00:00,148.13,108102.93
2025-07-06 08:15:00,148.09,108135.96
2025-07-06 08:30:00,148.5,108211.14
2025-07-06 08:45:00,149.03,108277.42
2025-07-06 09:00:00,148.68,108271.77
2025-07-06 09:15:00,149.52,108511.01
2025-07-06 09:30:00,151.4,108723.85
2025-07-06 09:45:00,151.38,108804.99
2025-07-06 10:00:00,151.03,108832.46
2025-07-06 10:15:00,151.64,108936.09
2025-07-06 10:30:00,151.15,108777.25
2025-07-06 10:45:00,151.63,108961.48
2025-07-06 11:00:00,151.78,108945.07
2025-07-06 11:15:00,151.43,108855.85
2025-07-06 11:30:00,151.19,108795.93
2025-07-06 11:45:00,151.55,108944.6
2025-07-06 12:00:00,151.48,108780.01
2025-07-06 12:15:00,151.81,108850.01
2025-07-06 12:30:00,152.07,108763.31
2025-07-06 12:45:00,153.15,108879.14
2025-07-06 13:00:00,152.49,108782.74
2025-07-06 13:15:00,152.78,108895.55
2025-07-06 13:30:00,152.69,108970.37
2025-07-06 13:45:00,152.52,108935.01
2025-07-06 14:00:00,152.37,108807.17
2025-07-06 14:15:00,151.81,108581.73
2025-07-06 14:30:00,151.36,108436.04
2025-07-06 14:45:00,151.43,108497.22
2025-07-06 15:00:00,151.63,108580.12
2025-07-06 15:15:00,151.4,108483.32
2025-07-06 15:30:00,150.82,108387.43
2025-07-06 15:45:00,151.32,108570.58
2025-07-06 16:00:00,151.91,108812.99
2025-07-06 16:15:00,151.56,108733.09
2025-07-06 16:30:00,151.63,108780.41
2025-07-06 16:45:00,151.48,108695.55
2025-07-06 17:00:00,152.12,108963.38
2025-07-06 17:15:00,152.72,109332.25
2025-07-06 17:30:00,153.07,109468.01
2025-07-06 17:45:00,152.27,109240.52
2025-07-06 18:00:00,153.16,109411.6
2025-07-06 18:15:00,153.17,109485.01
2025-07-06 18:30:00,152.77,109358.85
2025-07-06 18:45:00,152.5,109261.16
2025-07-06 19:00:00,152.05,109266.6
2025-07-06 19:15:00,151.77,109084.53
2025-07-06 19:30:00,151.88,109191.23
2025-07-06 19:45:00,151.9,109217.98
2025-07-06 20:00:00,151.87,109300.0
2025-07-06 20:15:00,151.37,109031.38
2025-07-06 20:30:00,150.88,108861.96
2025-07-06 20:45:00,151.16,108842.35
2025-07-06 21:00:00,150.55,108785.0
2025-07-06 21:15:00,151.04,108934.62
2025-07-06 21:30:00,151.11,109065.2
2025-07-06 21:45:00,151.26,109045.31
2025-07-06 22:00:00,152.05,109486.82
2025-07-06 22:15:00,152.36,109477.42
2025-07-06 22:30:00,152.76,109511.26
2025-07-06 22:45:00,152.05,109405.59
2025-07-06 23:00:00,152.07,109429.12
2025-07-06 23:15:00,152.56,109652.73
2025-07-06 23:30:00,152.36,109560.73
2025-07-06 23:45:00,151.91,109426.67
2025-07-07 00:00:00,152.04,109351.41
2025-07-07 00:15:00,152.05,109253.66
2025-07-07 00:30:00,151.98,109162.54
2025-07-07 00:45:00,151.77,109136.43
2025-07-07 01:00:00,151.89,109167.29
2025-07-07 01:15:00,151.76,109135.19
2025-07-07 01:30:00,152.05,109167.32
2025-07-07 01:45:00,151.95,109103.39
2025-07-07 02:00:00,151.6,109148.12
2025-07-07 02:15:00,151.55,109160.7
2025-07-07 02:30:00,151.11,108831.68
2025-07-07 02:45:00,151.2,108791.67
2025-07-07 03:00:00,151.58,108890.35
2025-07-07 03:15:00,151.55,108926.27
2025-07-07 03:30:00,151.95,108948.11
2025-07-07 03:45:00,152.41,109087.74
2025-07-07 04:00:00,152.38,108923.79
2025-07-07 04:15:00,152.64,108900.85
2025-07-07 04:30:00,152.66,109052.83
2025-07-07 04:45:00,152.69,109029.86
2025-07-07 05:00:00,152.49,108914.27
2025-07-07 05:15:00,152.26,108876.33
2025-07-07 05:30:00,152.45,108930.9
2025-07-07 05:45:00,152.2,108872.7
2025-07-07 06:00:00,151.95,108861.82
2025-07-07 06:15:00,152.02,108745.76
2025-07-07 06:30:00,152.5,108760.52
2025-07-07 06:45:00,152.28,108695.04
2025-07-07 07:00:00,152.47,108731.61
2025-07-07 07:15:00,153.25,108756.51
2025-07-07 07:30:00,153.22,108764.61
2025-07-07 07:45:00,152.81,108656.34
2025-07-07 08:00:00,152.09,108538.76
2025-07-07 08:15:00,151.76,108434.42
2025-07-07 08:30:00,152.04,108498.07
2025-07-07 08:45:00,151.69,108356.14
2025-07-07 09:00:00,151.78,108280.62
2025-07-07 09:15:00,152.03,108424.43
2025-07-07 09:30:00,151.79,108140.27
2025-07-07 09:45:00,153.08,108534.89
2025-07-07 10:00:00,152.35,108157.0
2025-07-07 10:15:00,152.37,108157.22
2025-07-07 10:30:00,152.16,108190.01
2025-07-07 10:45:00,151.68,108235.51
2025-07-07 11:00:00,152.31,108455.55
2025-07-07 11:15:00,152.15,108569.32
2025-07-07 11:30:00,151.76,108500.23
2025-07-07 11:45:00,151.09,108309.93
2025-07-07 12:00:00,151.15,108281.59
2025-07-07 12:15:00,150.46,108182.99
2025-07-07 12:30:00,150.82,108298.08
2025-07-07 12:45:00,150.37,107980.23
2025-07-07 13:00:00,150.52,108039.82
2025-07-07 13:15:00,150.4,108146.84
2025-07-07 13:30:00,150.08,108006.04
2025-07-07 13:45:00,150.0,107950.98
2025-07-07 14:00:00,150.19,108063.81
2025-07-07 14:15:00,149.29,107548.52
2025-07-07 14:30:00,149.76,107750.31
2025-07-07 14:45:00,150.15,108030.97
2025-07-07 15:00:00,150.0,108175.66
2025-07-07 15:15:00,150.45,108206.0
2025-07-07 15:30:00,149.44,108121.27
2025-07-07 15:45:00,148.97,108058.12
2025-07-07 16:00:00,148.18,108000.0
2025-07-07 16:15:00,148.48,108043.35
2025-07-07 16:30:00,148.75,108010.61
2025-07-07 16:45:00,148.38,107890.46
2025-07-07 17:00:00,148.49,107976.32
2025-07-07 17:15:00,147.89,107817.79
2025-07-07 17:30:00,148.34,108059.15
2025-07-07 17:45:00,148.62,108191.07
2025-07-07 18:00:00,148.28,108067.24
2025-07-07 18:15:00,147.78,108015.38
2025-07-07 18:30:00,148.28,108104.28
2025-07-07 18:45:00,148.49,108024.72
2025-07-07 19:00:00,148.73,108204.15
2025-07-07 19:15:00,148.53,108176.86
2025-07-07 19:30:00,148.54,108209.44
2025-07-07 19:45:00,148.9,108269.84
2025-07-07 20:00:00,149.31,108282.92
2025-07-07 20:15:00,149.75,108429.27
2025-07-07 20:30:00,150.05,108534.5
2025-07-07 20:45:00,149.18,108298.89
2025-07-07 21:00:00,149.14,108172.81
2025-07-07 21:15:00,148.92,108052.09
2025-07-07 21:30:00,148.95,107880.54
2025-07-07 21:45:00,148.75,107691.55
2025-07-07 22:00:00,148.6,107649.51
2025-07-07 22:15:00,149.04,107918.47
2025-07-07 22:30:00,148.3,107730.16
2025-07-07 22:45:00,148.01,107781.46
2025-07-07 23:00:00,148.44,107785.85
2025-07-07 23:15:00,148.73,107899.22
2025-07-07 23:30:00,148.88,107958.9
2025-07-07 23:45:00,148.66,107905.48
2025-07-08 00:00:00,148.44,107828.77
2025-07-08 00:15:00,148.54,107867.66
2025-07-08 00:30:00,148.96,107989.92
2025-07-08 00:45:00,149.06,108037.79
2025-07-08 01:00:00,148.74,108019.73
2025-07-08 01:15:00,149.12,108096.89
2025-07-08 01:30:00,149.3,108130.82
2025-07-08 01:45:00,149.25,108210.81
2025-07-08 02:00:00,149.52,108247.23
2025-07-08 02:15:00,149.22,108187.77
2025-07-08 02:30:00,149.39,108308.71
2025-07-08 02:45:00,149.29,108299.87
2025-07-08 03:00:00,149.01,108236.07
2025-07-08 03:15:00,149.11,108361.48
2025-07-08 03:30:00,149.29,108426.67
2025-07-08 03:45:00,149.69,108506.19
2025-07-08 04:00:00,150.2,108489.55
2025-07-08 04:15:00,149.97,108401.69
2025-07-08 04:30:00,149.7,108297.39
2025-07-08 04:45:00,149.92,108267.18
2025-07-08 05:00:00,150.26,108342.97
2025-07-08 05:15:00,150.44,108402.26
2025-07-08 05:30:00,150.57,108499.99
2025-07-08 05:45:00,150.21,108468.19
2025-07-08 06:00:00,150.49,108526.74
2025-07-08 06:15:00,150.94,108531.05
2025-07-08 06:30:00,151.27,108901.77
2025-07-08 06:45:00,151.13,108841.41
2025-07-08 07:00:00,151.3,108960.06
2025-07-08 07:15:00,151.35,108915.96
2025-07-08 07:30:00,151.54,108906.13
2025-07-08 07:45:00,151.31,108774.04
2025-07-08 08:00:00,151.83,108828.19
2025-07-08 08:15:00,151.54,108721.57
2025-07-08 08:30:00,151.85,108813.78
2025-07-08 08:45:00,152.42,108979.63
2025-07-08 09:00:00,152.1,108863.11
2025-07-08 09:15:00,152.12,108913.31
2025-07-08 09:30:00,152.33,109062.15
2025-07-08 09:45:00,152.03,109050.46
2025-07-08 10:00:00,151.41,108635.18
2025-07-08 10:15:00,151.3,108530.22
2025-07-08 10:30:00,151.37,108769.56
2025-07-08 10:45:00,150.85,108398.44
2025-07-08 11:00:00,150.73,108462.09
2025-07-08 11:15:00,150.37,108288.65
2025-07-08 11:30:00,150.26,108330.02
2025-07-08 11:45:00,149.86,108278.82
2025-07-08 12:00:00,149.56,108170.86
2025-07-08 12:15:00,150.37,108462.7
2025-07-08 12:30:00,150.29,108370.33
2025-07-08 12:45:00,150.54,108459.17
2025-07-08 13:00:00,151.57,108790.9
2025-07-08 13:15:00,151.76,108899.19
2025-07-08 13:30:00,151.67,108788.52
2025-07-08 13:45:00,152.07,109003.72
2025-07-08 14:00:00,152.09,109133.09
2025-07-08 14:15:00,152.12,109085.54
2025-07-08 14:30:00,152.53,109050.95
2025-07-08 14:45:00,152.81,109188.36
2025-07-08 15:00:00,152.3,108993.13
2025-07-08 15:15:00,152.32,108967.56
2025-07-08 15:30:00,151.63,108809.51
2025-07-08 15:45:00,151.67,108781.37
2025-07-08 16:00:00,151.12,108730.55
2025-07-08 16:15:00,151.29,108920.6
2025-07-08 16:30:00,150.87,108807.08
2025-07-08 16:45:00,150.04,108660.64
2025-07-08 17:00:00,150.55,108779.16
2025-07-08 17:15:00,150.34,108777.6
2025-07-08 17:30:00,150.65,108933.38
2025-07-08 17:45:00,150.86,108924.31
2025-07-08 18:00:00,150.9,108876.13
2025-07-08 18:15:00,151.03,108914.32
2025-07-08 18:30:00,151.31,108933.5
2025-07-08 18:45:00,151.6,108947.42
2025-07-08 19:00:00,151.7,108954.28
2025-07-08 19:15:00,151.48,108878.39
2025-07-08 19:30:00,151.83,108962.62
2025-07-08 19:45:00,151.72,108958.04
2025-07-08 20:00:00,151.54,108858.39
2025-07-08 20:15:00,151.4,108827.27
2025-07-08 20:30:00,151.6,108921.14
2025-07-08 20:45:00,151.75,108969.21
2025-07-08 21:00:00,152.15,109126.12
2025-07-08 21:15:00,151.53,108819.55
2025-07-08 21:30:00,151.39,108764.67
2025-07-08 21:45:00,151.51,108807.55
2025-07-08 22:00:00,151.81,108863.21
2025-07-08 22:15:00,151.9,108748.66
2025-07-08 22:30:00,152.03,108734.85
2025-07-08 22:45:00,151.85,108643.37
2025-07-08 23:00:00,151.67,108482.38
2025-07-08 23:15:00,152.02,108475.68
2025-07-08 23:30:00,151.45,108402.89
2025-07-08 23:45:00,151.33,108378.76
2025-07-09 00:00:00,151.05,108361.54
2025-07-09 00:15:00,150.76,108417.02
2025-07-09 00:30:00,151.06,108509.7
2025-07-09 00:45:00,151.19,108570.85
2025-07-09 01:00:00,151.46,108574.03
2025-07-09 01:15:00,151.58,108523.5
2025-07-09 01:30:00,153.46,108896.35
2025-07-09 01:45:00,153.14,108787.66
2025-07-09 02:00:00,152.68,108734.04
2025-07-09 02:15:00,152.51,108727.53
2025-07-09 02:30:00,152.53,108717.06
2025-07-09 02:45:00,152.93,108864.25
2025-07-09 03:00:00,152.61,108782.64
2025-07-09 03:15:00,153.17,108799.63
2025-07-09 03:30:00,152.82,108697.53
2025-07-09 03:45:00,153.04,108738.16
2025-07-09 04:00:00,152.94,108778.37
2025-07-09 04:15:00,152.79,108837.0
2025-07-09 04:30:00,152.78,108795.73
2025-07-09 04:45:00,152.49,108672.14
2025-07-09 05:00:00,152.36,108572.72
2025-07-09 05:15:00,152.57,108617.08
2025-07-09 05:30:00,152.7,108712.41
2025-07-09 05:45:00,152.89,108766.25
2025-07-09 06:00:00,152.87,108816.19
2025-07-09 06:15:00,152.81,108805.77
2025-07-09 06:30:00,153.19,108898.03
2025-07-09 06:45:00,153.18,108921.91
2025-07-09 07:00:00,153.48,109033.29
2025-07-09 07:15:00,153.34,109063.0
2025-07-09 07:30:00,153.36,109086.11
2025-07-09 07:45:00,153.76,109085.02
2025-07-09 08:00:00,154.33,109404.16
2025-07-09 08:15:00,154.41,109519.59
2025-07-09 08:30:00,154.48,109499.26
2025-07-09 08:45:00,154.08,109352.08
2025-07-09 09:00:00,154.65,109733.03
2025-07-09 09:15:00,154.23,109602.93
2025-07-09 09:30:00,154.16,109467.96
2025-07-09 09:45:00,153.79,109203.07
2025-07-09 10:00:00,154.03,109287.88
2025-07-09 10:15:00,154.11,108938.78
2025-07-09 10:30:00,153.46,108722.45
2025-07-09 10:45:00,153.77,108901.87
2025-07-09 11:00:00,153.44,108829.9
2025-07-09 11:15:00,153.78,108995.15
2025-07-09 11:30:00,153.96,108875.81
2025-07-09 11:45:00,154.01,109086.77
2025-07-09 12:00:00,154.41,109153.5
2025-07-09 12:15:00,154.33,109211.72
2025-07-09 12:30:00,154.59,109334.79
2025-07-09 12:45:00,154.9,109430.91
2025-07-09 13:00:00,154.5,109276.01
2025-07-09 13:15:00,153.82,109139.92
2025-07-09 13:30:00,153.48,109182.25
2025-07-09 13:45:00,153.65,109174.02
2025-07-09 14:00:00,155.07,109490.17
2025-07-09 14:15:00,155.07,109571.05
2025-07-09 14:30:00,154.47,109413.58
2025-07-09 14:45:00,154.64,109563.77
2025-07-09 15:00:00,154.92,109709.32
2025-07-09 15:15:00,155.83,110394.12
2025-07-09 15:30:00,156.59,111441.86
2025-07-09 15:45:00,157.34,111792.0
2025-07-09 16:00:00,156.56,111384.72
2025-07-09 16:15:00,155.8,111035.41
2025-07-09 16:30:00,156.56,111038.04
2025-07-09 16:45:00,156.06,110758.65
2025-07-09 17:00:00,157.11,111088.55
2025-07-09 17:15:00,157.3,111263.93
2025-07-09 17:30:00,157.07,111099.98
2025-07-09 17:45:00,156.8,110866.09
2025-07-09 18:00:00,157.95,111358.39
2025-07-09 18:15:00,157.4,111139.42
2025-07-09 18:30:00,157.41,111335.28
2025-07-09 18:45:00,157.73,111430.26
2025-07-09 19:00:00,157.46,111396.85
2025-07-09 19:15:00,157.31,111466.84
2025-07-09 19:30:00,157.33,111411.37
2025-07-09 19:45:00,157.11,111282.85
2025-07-09 20:00:00,157.33,111313.85
2025-07-09 20:15:00,156.7,111185.85
2025-07-09 20:30:00,156.39,111080.54
2025-07-09 20:45:00,155.99,110950.01
2025-07-09 21:00:00,156.48,111059.43
2025-07-09 21:15:00,157.02,111149.14
2025-07-09 21:30:00,157.34,111244.9
2025-07-09 21:45:00,157.66,111244.07
2025-07-09 22:00:00,158.65,111415.14
2025-07-09 22:15:00,158.56,111325.77
2025-07-09 22:30:00,158.19,111230.85
2025-07-09 22:45:00,158.36,111269.41
2025-07-09 23:00:00,157.9,111169.9
2025-07-09 23:15:00,157.75,111104.54
2025-07-09 23:30:00,157.51,111080.41
2025-07-09 23:45:00,157.42,111114.62
2025-07-10 00:00:00,157.07,111012.39
2025-07-10 00:15:00,157.36,111105.4
2025-07-10 00:30:00,157.61,111199.28
2025-07-10 00:45:00,157.72,111200.95
2025-07-10 01:00:00,157.35,111039.15
2025-07-10 01:15:00,157.46,111053.48
2025-07-10 01:30:00,157.12,111002.66
2025-07-10 01:45:00,157.31,111138.86
2025-07-10 02:00:00,156.91,111205.53
2025-07-10 02:15:00,157.31,111324.19
2025-07-10 02:30:00,157.07,111197.38
2025-07-10 02:45:00,157.49,111284.26
2025-07-10 03:00:00,158.29,111450.01
2025-07-10 03:15:00,158.36,111413.35
2025-07-10 03:30:00,158.38,111308.8
2025-07-10 03:45:00,157.99,111272.74
2025-07-10 04:00:00,158.36,111171.25
2025-07-10 04:15:00,158.56,111319.09
2025-07-10 04:30:00,159.17,111431.28
2025-07-10 04:45:00,158.97,111272.6
2025-07-10 05:00:00,158.54,111222.23
2025-07-10 05:15:00,158.48,111181.73
2025-07-10 05:30:00,158.15,111130.57
2025-07-10 05:45:00,158.11,111083.83
2025-07-10 06:00:00,157.55,111033.35
2025-07-10 06:15:00,157.53,111056.21
2025-07-10 06:30:00,157.76,110994.8
2025-07-10 06:45:00,157.99,111137.06
2025-07-10 07:00:00,157.37,111142.05
2025-07-10 07:15:00,157.65,111213.99
2025-07-10 07:30:00,157.66,111144.93
2025-07-10 07:45:00,157.71,111076.74
2025-07-10 08:00:00,157.26,110854.31
2025-07-10 08:15:00,157.58,110962.38
2025-07-10 08:30:00,157.37,110878.8
2025-07-10 08:45:00,157.52,110906.56
2025-07-10 09:00:00,157.8,110938.35
2025-07-10 09:15:00,158.4,111088.65
2025-07-10 09:30:00,157.39,110840.63
2025-07-10 09:45:00,157.1,110860.99
2025-07-10 10:00:00,157.29,111150.61
2025-07-10 10:15:00,156.52,110925.1
2025-07-10 10:30:00,156.68,111117.98
2025-07-10 10:45:00,156.94,111318.3
2025-07-10 11:00:00,156.25,111055.35
2025-07-10 11:15:00,156.76,111406.02
2025-07-10 11:30:00,156.23,111257.53
2025-07-10 11:45:00,156.52,111485.5
2025-07-10 12:00:00,156.5,111548.15
2025-07-10 12:15:00,158.2,112487.54
2025-07-10 12:30:00,158.76,112718.29
2025-07-10 12:45:00,158.5,112737.45
2025-07-10 13:00:00,159.66,113502.84
2025-07-10 13:15:00,159.31,113532.56
2025-07-10 13:30:00,159.74,113711.94
2025-07-10 13:45:00,160.97,113808.4
2025-07-10 14:00:00,160.25,113406.3
2025-07-10 14:15:00,159.58,113239.5
2025-07-10 14:30:00,158.86,113115.26
2025-07-10 14:45:00,159.17,113491.02
2025-07-10 15:00:00,159.69,113736.18
2025-07-10 15:15:00,159.3,113425.95
2025-07-10 15:30:00,159.24,113353.48
2025-07-10 15:45:00,159.42,113399.95
2025-07-10 16:00:00,160.05,113550.47
2025-07-10 16:15:00,160.18,113547.24
2025-07-10 16:30:00,160.6,113678.34
2025-07-10 16:45:00,160.51,113575.56
2025-07-10 17:00:00,160.81,113753.9
2025-07-10 17:15:00,162.78,115770.74
2025-07-10 17:30:00,163.6,116300.0
2025-07-10 17:45:00,163.82,116478.62
2025-07-10 18:00:00,164.39,116112.79
2025-07-10 18:15:00,163.86,115918.81
2025-07-10 18:30:00,164.19,115968.78
2025-07-10 18:45:00,164.72,116029.8
2025-07-10 19:00:00,164.77,116026.55
2025-07-10 19:15:00,163.89,115804.82
2025-07-10 19:30:00,163.56,115797.9
2025-07-10 19:45:00,164.35,116031.3
2025-07-10 20:00:00,163.73,115885.02
2025-07-10 20:15:00,162.41,115507.64
