datetime,BNB/USD:Binance,ADA/USD:Binance
2025-07-30 10:30:00,790.13,0.768
2025-07-30 10:45:00,795.47,0.7768
2025-07-30 11:00:00,790.1,0.7705
2025-07-30 11:15:00,788.6,0.7711
2025-07-30 11:30:00,790.17,0.7743
2025-07-30 11:45:00,790.8,0.7735
2025-07-30 12:00:00,790.93,0.7747
2025-07-30 12:15:00,790.87,0.774
2025-07-30 12:30:00,791.06,0.7729
2025-07-30 12:45:00,791.26,0.7735
2025-07-30 13:00:00,789.3,0.7738
2025-07-30 13:15:00,789.13,0.7746
2025-07-30 13:30:00,791.63,0.7753
2025-07-30 13:45:00,792.15,0.775
2025-07-30 14:00:00,792.83,0.7719
2025-07-30 14:15:00,792.72,0.773
2025-07-30 14:30:00,788.13,0.7698
2025-07-30 14:45:00,780.58,0.7561
2025-07-30 15:00:00,774.02,0.7463
2025-07-30 15:15:00,778.6,0.7502
2025-07-30 15:30:00,781.98,0.7561
2025-07-30 15:45:00,785.31,0.7602
2025-07-30 16:00:00,787.7,0.7663
2025-07-30 16:15:00,786.09,0.7629
2025-07-30 16:30:00,785.88,0.761
2025-07-30 16:45:00,785.3,0.7594
2025-07-30 17:00:00,787.44,0.7596
2025-07-30 17:15:00,784.95,0.7553
2025-07-30 17:30:00,783.25,0.7531
2025-07-30 17:45:00,786.77,0.7587
2025-07-30 18:00:00,787.2,0.7583
2025-07-30 18:15:00,786.21,0.7544
2025-07-30 18:30:00,787.53,0.7548
2025-07-30 18:45:00,787.78,0.7558
2025-07-30 19:00:00,790.15,0.7596
2025-07-30 19:15:00,792.25,0.7614
2025-07-30 19:30:00,793.45,0.764
2025-07-30 19:45:00,793.51,0.7634
2025-07-30 20:00:00,792.17,0.7637
2025-07-30 20:15:00,793.54,0.7679
2025-07-30 20:30:00,796.7,0.7718
2025-07-30 20:45:00,796.7,0.7726
2025-07-30 21:00:00,796.62,0.772
2025-07-30 21:15:00,797.01,0.774
2025-07-30 21:30:00,796.82,0.7736
2025-07-30 21:45:00,795.73,0.7733
2025-07-30 22:00:00,795.68,0.7728
2025-07-30 22:15:00,795.36,0.773
2025-07-30 22:30:00,797.23,0.7768
2025-07-30 22:45:00,796.8,0.776
2025-07-30 23:00:00,797.39,0.7762
2025-07-30 23:15:00,798.31,0.7768
2025-07-30 23:30:00,798.33,0.78
2025-07-30 23:45:00,798.9,0.7795
2025-07-31 00:00:00,798.16,0.7804
2025-07-31 00:15:00,796.92,0.7781
2025-07-31 00:30:00,799.73,0.781
2025-07-31 00:45:00,802.51,0.7816
2025-07-31 01:00:00,801.0,0.7811
2025-07-31 01:15:00,802.33,0.7837
2025-07-31 01:30:00,802.39,0.7826
2025-07-31 01:45:00,801.26,0.7816
2025-07-31 02:00:00,800.3,0.7792
2025-07-31 02:15:00,801.65,0.7806
2025-07-31 02:30:00,801.83,0.7817
2025-07-31 02:45:00,803.37,0.7828
2025-07-31 03:00:00,803.59,0.781
2025-07-31 03:15:00,804.13,0.7818
2025-07-31 03:30:00,804.3,0.7817
2025-07-31 03:45:00,803.69,0.782
2025-07-31 04:00:00,805.36,0.7838
2025-07-31 04:15:00,806.47,0.7844
2025-07-31 04:30:00,808.14,0.7871
2025-07-31 04:45:00,809.92,0.7866
2025-07-31 05:00:00,809.79,0.7854
2025-07-31 05:15:00,809.84,0.7863
2025-07-31 05:30:00,810.14,0.7861
2025-07-31 05:45:00,813.4,0.7875
2025-07-31 06:00:00,807.97,0.7847
2025-07-31 06:15:00,806.6,0.7839
2025-07-31 06:30:00,806.96,0.7868
2025-07-31 06:45:00,804.66,0.7843
2025-07-31 07:00:00,804.76,0.7825
2025-07-31 07:15:00,800.97,0.779
2025-07-31 07:30:00,801.2,0.7778
2025-07-31 07:45:00,800.59,0.7786
2025-07-31 08:00:00,799.47,0.7767
2025-07-31 08:15:00,800.23,0.7764
2025-07-31 08:30:00,797.4,0.7716
2025-07-31 08:45:00,799.01,0.7738
2025-07-31 09:00:00,794.87,0.7657
2025-07-31 09:15:00,794.31,0.7646
2025-07-31 09:30:00,794.5,0.7632
2025-07-31 09:45:00,796.76,0.7664
2025-07-31 10:00:00,795.19,0.7638
2025-07-31 10:15:00,788.72,0.7574
2025-07-31 10:30:00,788.43,0.7573
2025-07-31 10:45:00,789.65,0.7556
2025-07-31 11:00:00,792.2,0.7563
2025-07-31 11:15:00,796.47,0.7594
2025-07-31 11:30:00,799.16,0.7619
2025-07-31 11:45:00,799.79,0.7619
2025-07-31 12:00:00,803.91,0.7641
2025-07-31 12:15:00,804.16,0.7673
2025-07-31 12:30:00,808.22,0.7732
2025-07-31 12:45:00,813.3,0.7691
2025-07-31 13:00:00,809.52,0.7637
2025-07-31 13:15:00,805.71,0.7598
2025-07-31 13:30:00,805.82,0.7615
2025-07-31 13:45:00,803.58,0.7574
2025-07-31 14:00:00,800.7,0.7533
2025-07-31 14:15:00,804.52,0.7592
2025-07-31 14:30:00,806.01,0.7602
2025-07-31 14:45:00,801.26,0.7579
2025-07-31 15:00:00,796.94,0.7529
2025-07-31 15:15:00,796.18,0.7538
2025-07-31 15:30:00,795.29,0.7535
2025-07-31 15:45:00,796.18,0.7517
2025-07-31 16:00:00,795.82,0.7495
2025-07-31 16:15:00,796.61,0.7517
2025-07-31 16:30:00,795.92,0.7495
2025-07-31 16:45:00,794.56,0.7497
2025-07-31 17:00:00,793.55,0.7496
2025-07-31 17:15:00,793.0,0.7522
2025-07-31 17:30:00,794.01,0.7512
2025-07-31 17:45:00,793.59,0.7497
2025-07-31 18:00:00,793.7,0.7451
2025-07-31 18:15:00,791.9,0.7457
2025-07-31 18:30:00,788.82,0.7416
2025-07-31 18:45:00,787.11,0.7418
2025-07-31 19:00:00,791.28,0.7463
2025-07-31 19:15:00,788.3,0.7423
2025-07-31 19:30:00,782.82,0.7396
2025-07-31 19:45:00,783.14,0.7392
2025-07-31 20:00:00,781.2,0.7321
2025-07-31 20:15:00,783.76,0.7356
2025-07-31 20:30:00,782.07,0.7298
2025-07-31 20:45:00,788.48,0.733
2025-07-31 21:00:00,783.09,0.7234
2025-07-31 21:15:00,785.96,0.7291
2025-07-31 21:30:00,786.45,0.7309
2025-07-31 21:45:00,787.3,0.7305
2025-07-31 22:00:00,792.68,0.736
2025-07-31 22:15:00,791.56,0.7343
2025-07-31 22:30:00,786.64,0.7368
2025-07-31 22:45:00,788.12,0.7382
2025-07-31 23:00:00,783.55,0.735
2025-07-31 23:15:00,786.26,0.7395
2025-07-31 23:30:00,783.31,0.7374
2025-07-31 23:45:00,783.88,0.7346
2025-08-01 00:00:00,780.92,0.7316
2025-08-01 00:15:00,779.59,0.7297
2025-08-01 00:30:00,780.9,0.7305
2025-08-01 00:45:00,779.9,0.729
2025-08-01 01:00:00,781.1,0.7316
2025-08-01 01:15:00,778.24,0.7273
2025-08-01 01:30:00,778.19,0.7255
2025-08-01 01:45:00,777.51,0.7254
2025-08-01 02:00:00,774.1,0.722
2025-08-01 02:15:00,772.63,0.72
2025-08-01 02:30:00,771.36,0.7189
2025-08-01 02:45:00,775.8,0.726
2025-08-01 03:00:00,774.02,0.7255
2025-08-01 03:15:00,771.09,0.7234
2025-08-01 03:30:00,772.7,0.7251
2025-08-01 03:45:00,773.6,0.7248
2025-08-01 04:00:00,764.45,0.7156
2025-08-01 04:15:00,765.03,0.7154
2025-08-01 04:30:00,768.7,0.7203
2025-08-01 04:45:00,766.03,0.718
2025-08-01 05:00:00,766.97,0.7214
2025-08-01 05:15:00,770.63,0.7244
2025-08-01 05:30:00,772.3,0.724
2025-08-01 05:45:00,768.1,0.7188
2025-08-01 06:00:00,769.59,0.7225
2025-08-01 06:15:00,768.42,0.7207
2025-08-01 06:30:00,770.8,0.7235
2025-08-01 06:45:00,767.81,0.7228
2025-08-01 07:00:00,767.3,0.722
2025-08-01 07:15:00,767.41,0.7211
2025-08-01 07:30:00,769.59,0.7245
2025-08-01 07:45:00,771.55,0.7272
2025-08-01 08:00:00,772.99,0.7286
2025-08-01 08:15:00,770.34,0.7267
2025-08-01 08:30:00,774.79,0.7312
2025-08-01 08:45:00,773.13,0.7278
2025-08-01 09:00:00,773.7,0.73
2025-08-01 09:15:00,770.71,0.7274
2025-08-01 09:30:00,765.8,0.7204
2025-08-01 09:45:00,761.79,0.7142
2025-08-01 10:00:00,768.68,0.7228
2025-08-01 10:15:00,772.18,0.7331
2025-08-01 10:30:00,768.66,0.7321
2025-08-01 10:45:00,766.65,0.7354
2025-08-01 11:00:00,764.06,0.7314
2025-08-01 11:15:00,760.3,0.7298
2025-08-01 11:30:00,763.57,0.7353
2025-08-01 11:45:00,763.96,0.7331
2025-08-01 12:00:00,767.16,0.7359
2025-08-01 12:15:00,767.12,0.7365
2025-08-01 12:30:00,766.61,0.7329
2025-08-01 12:45:00,761.01,0.725
2025-08-01 13:00:00,758.87,0.7207
2025-08-01 13:15:00,761.37,0.7244
2025-08-01 13:30:00,760.18,0.7227
2025-08-01 13:45:00,758.48,0.7228
2025-08-01 14:00:00,757.8,0.723
2025-08-01 14:15:00,760.67,0.7266
2025-08-01 14:30:00,761.65,0.7277
2025-08-01 14:45:00,759.84,0.7254
2025-08-01 15:00:00,759.29,0.7273
2025-08-01 15:15:00,759.8,0.7276
2025-08-01 15:30:00,760.45,0.7293
2025-08-01 15:45:00,761.25,0.7313
2025-08-01 16:00:00,755.26,0.7213
2025-08-01 16:15:00,755.9,0.7222
2025-08-01 16:30:00,755.08,0.7177
2025-08-01 16:45:00,759.24,0.7246
2025-08-01 17:00:00,761.32,0.7281
2025-08-01 17:15:00,760.25,0.7278
2025-08-01 17:30:00,759.75,0.7274
2025-08-01 17:45:00,758.54,0.7237
2025-08-01 18:00:00,753.57,0.7147
2025-08-01 18:15:00,750.06,0.7049
2025-08-01 18:30:00,748.82,0.7042
2025-08-01 18:45:00,749.95,0.7048
2025-08-01 19:00:00,754.35,0.7108
2025-08-01 19:15:00,755.47,0.7137
2025-08-01 19:30:00,756.4,0.7152
2025-08-01 19:45:00,757.08,0.7141
2025-08-01 20:00:00,756.01,0.7116
2025-08-01 20:15:00,760.51,0.716
2025-08-01 20:30:00,761.82,0.7157
2025-08-01 20:45:00,765.75,0.7202
2025-08-01 21:00:00,763.74,0.7203
2025-08-01 21:15:00,762.88,0.7178
2025-08-01 21:30:00,763.86,0.7201
2025-08-01 21:45:00,764.59,0.7218
2025-08-01 22:00:00,767.2,0.7223
2025-08-01 22:15:00,767.23,0.7216
2025-08-01 22:30:00,765.4,0.7228
2025-08-01 22:45:00,764.36,0.7225
2025-08-01 23:00:00,764.82,0.7231
2025-08-01 23:15:00,764.21,0.7227
2025-08-01 23:30:00,764.42,0.7221
2025-08-01 23:45:00,764.29,0.7215
2025-08-02 00:00:00,764.68,0.7212
2025-08-02 00:15:00,767.11,0.7236
2025-08-02 00:30:00,769.49,0.7258
2025-08-02 00:45:00,769.87,0.7273
2025-08-02 01:00:00,767.81,0.7253
2025-08-02 01:15:00,767.62,0.7273
2025-08-02 01:30:00,767.12,0.7251
2025-08-02 01:45:00,766.16,0.7246
2025-08-02 02:00:00,765.2,0.7224
2025-08-02 02:15:00,754.9,0.7132
2025-08-02 02:30:00,751.99,0.7089
2025-08-02 02:45:00,753.22,0.7115
2025-08-02 03:00:00,751.75,0.7093
2025-08-02 03:15:00,757.12,0.7163
2025-08-02 03:30:00,758.22,0.7191
2025-08-02 03:45:00,758.93,0.7229
2025-08-02 04:00:00,758.13,0.7225
2025-08-02 04:15:00,757.0,0.7185
2025-08-02 04:30:00,755.25,0.7163
2025-08-02 04:45:00,753.55,0.714
2025-08-02 05:00:00,755.68,0.7166
2025-08-02 05:15:00,753.1,0.7144
2025-08-02 05:30:00,751.88,0.7123
2025-08-02 05:45:00,754.48,0.7152
2025-08-02 06:00:00,751.81,0.7106
2025-08-02 06:15:00,753.71,0.7111
2025-08-02 06:30:00,752.48,0.7081
2025-08-02 06:45:00,754.59,0.7113
2025-08-02 07:00:00,753.14,0.7085
2025-08-02 07:15:00,758.69,0.7186
2025-08-02 07:30:00,756.81,0.7162
2025-08-02 07:45:00,756.29,0.7148
2025-08-02 08:00:00,754.82,0.7132
2025-08-02 08:15:00,753.2,0.7118
2025-08-02 08:30:00,751.92,0.7102
2025-08-02 08:45:00,754.91,0.7146
2025-08-02 09:00:00,752.52,0.7102
2025-08-02 09:15:00,752.8,0.7107
2025-08-02 09:30:00,754.31,0.7137
2025-08-02 09:45:00,754.74,0.7154
2025-08-02 10:00:00,752.62,0.7111
2025-08-02 10:15:00,752.16,0.7092
2025-08-02 10:30:00,748.81,0.703
2025-08-02 10:45:00,748.02,0.7035
2025-08-02 11:00:00,748.58,0.7054
2025-08-02 11:15:00,748.77,0.7046
2025-08-02 11:30:00,746.43,0.7012
2025-08-02 11:45:00,743.22,0.6993
2025-08-02 12:00:00,744.49,0.6984
2025-08-02 12:15:00,744.12,0.6974
2025-08-02 12:30:00,747.11,0.7027
2025-08-02 12:45:00,747.64,0.7013
2025-08-02 13:00:00,749.7,0.705
2025-08-02 13:15:00,749.6,0.7051
2025-08-02 13:30:00,745.84,0.6989
2025-08-02 13:45:00,741.12,0.6934
2025-08-02 14:00:00,738.25,0.6914
2025-08-02 14:15:00,736.61,0.6897
2025-08-02 14:30:00,737.33,0.6895
2025-08-02 14:45:00,737.07,0.6883
2025-08-02 15:00:00,734.93,0.6921
2025-08-02 15:15:00,740.99,0.6985
2025-08-02 15:30:00,741.61,0.6992
2025-08-02 15:45:00,737.31,0.694
2025-08-02 16:00:00,740.09,0.6984
2025-08-02 16:15:00,740.79,0.6999
2025-08-02 16:30:00,739.6,0.6972
2025-08-02 16:45:00,742.85,0.7009
2025-08-02 17:00:00,739.93,0.6977
2025-08-02 17:15:00,739.85,0.6978
2025-08-02 17:30:00,740.31,0.7011
2025-08-02 17:45:00,739.65,0.7012
2025-08-02 18:00:00,739.47,0.7024
2025-08-02 18:15:00,734.63,0.6973
2025-08-02 18:30:00,737.29,0.7028
2025-08-02 18:45:00,738.5,0.7027
2025-08-02 19:00:00,735.51,0.6974
2025-08-02 19:15:00,732.36,0.6922
2025-08-02 19:30:00,737.92,0.6987
2025-08-02 19:45:00,736.42,0.6975
2025-08-02 20:00:00,737.71,0.6985
2025-08-02 20:15:00,734.05,0.6924
2025-08-02 20:30:00,737.82,0.6994
2025-08-02 20:45:00,740.83,0.7033
2025-08-02 21:00:00,740.72,0.7031
2025-08-02 21:15:00,741.78,0.7059
2025-08-02 21:30:00,741.25,0.7065
2025-08-02 21:45:00,739.41,0.7043
2025-08-02 22:00:00,742.72,0.7089
2025-08-02 22:15:00,740.81,0.7077
2025-08-02 22:30:00,743.81,0.7122
2025-08-02 22:45:00,744.0,0.7131
2025-08-02 23:00:00,742.87,0.7119
2025-08-02 23:15:00,742.62,0.7149
2025-08-02 23:30:00,744.48,0.7179
2025-08-02 23:45:00,744.09,0.7161
2025-08-03 00:00:00,742.75,0.7146
2025-08-03 00:15:00,743.96,0.7147
2025-08-03 00:30:00,742.08,0.7127
2025-08-03 00:45:00,743.0,0.7145
2025-08-03 01:00:00,743.4,0.7141
2025-08-03 01:15:00,744.7,0.7153
2025-08-03 01:30:00,743.79,0.7132
2025-08-03 01:45:00,744.79,0.7136
2025-08-03 02:00:00,743.42,0.7128
2025-08-03 02:15:00,744.27,0.7145
2025-08-03 02:30:00,744.73,0.7145
2025-08-03 02:45:00,745.21,0.7184
2025-08-03 03:00:00,746.79,0.7218
2025-08-03 03:15:00,747.0,0.723
2025-08-03 03:30:00,748.18,0.7226
2025-08-03 03:45:00,748.06,0.722
2025-08-03 04:00:00,749.19,0.725
2025-08-03 04:15:00,748.48,0.7226
2025-08-03 04:30:00,747.14,0.7225
2025-08-03 04:45:00,748.66,0.724
2025-08-03 05:00:00,747.35,0.7219
2025-08-03 05:15:00,747.74,0.7231
2025-08-03 05:30:00,746.42,0.7231
2025-08-03 05:45:00,747.85,0.7231
2025-08-03 06:00:00,749.29,0.7251
2025-08-03 06:15:00,749.01,0.7245
2025-08-03 06:30:00,749.34,0.7252
2025-08-03 06:45:00,750.0,0.7237
2025-08-03 07:00:00,753.31,0.7293
2025-08-03 07:15:00,751.05,0.7252
2025-08-03 07:30:00,749.48,0.7233
2025-08-03 07:45:00,748.44,0.7242
2025-08-03 08:00:00,747.59,0.7227
2025-08-03 08:15:00,747.71,0.7238
2025-08-03 08:30:00,749.43,0.725
2025-08-03 08:45:00,749.81,0.7247
2025-08-03 09:00:00,751.07,0.7251
2025-08-03 09:15:00,749.87,0.7234
2025-08-03 09:30:00,750.24,0.7229
2025-08-03 09:45:00,750.78,0.7228
2025-08-03 10:00:00,748.58,0.7204
2025-08-03 10:15:00,747.69,0.7195
2025-08-03 10:30:00,748.07,0.7243
2025-08-03 10:45:00,747.91,0.7239
2025-08-03 11:00:00,746.89,0.7245
2025-08-03 11:15:00,747.3,0.7269
2025-08-03 11:30:00,748.19,0.7262
2025-08-03 11:45:00,748.62,0.726
2025-08-03 12:00:00,747.6,0.7226
2025-08-03 12:15:00,748.3,0.7237
2025-08-03 12:30:00,749.93,0.7259
2025-08-03 12:45:00,751.48,0.7272
2025-08-03 13:00:00,751.96,0.7285
2025-08-03 13:15:00,750.17,0.7263
2025-08-03 13:30:00,750.09,0.7258
2025-08-03 13:45:00,751.68,0.7276
2025-08-03 14:00:00,750.63,0.7253
2025-08-03 14:15:00,751.04,0.7258
2025-08-03 14:30:00,750.36,0.7234
2025-08-03 14:45:00,752.21,0.725
2025-08-03 15:00:00,752.22,0.7233
2025-08-03 15:15:00,754.06,0.7261
2025-08-03 15:30:00,753.68,0.7247
2025-08-03 15:45:00,752.8,0.7246
2025-08-03 16:00:00,751.12,0.7232
2025-08-03 16:15:00,750.92,0.7233
2025-08-03 16:30:00,751.9,0.7249
2025-08-03 16:45:00,751.31,0.7251
2025-08-03 17:00:00,752.31,0.7257
2025-08-03 17:15:00,753.25,0.7256
2025-08-03 17:30:00,752.53,0.7247
2025-08-03 17:45:00,753.21,0.7263
2025-08-03 18:00:00,752.22,0.7235
2025-08-03 18:15:00,751.61,0.7239
2025-08-03 18:30:00,752.39,0.7255
2025-08-03 18:45:00,752.27,0.7263
2025-08-03 19:00:00,753.63,0.7293
2025-08-03 19:15:00,753.04,0.7275
2025-08-03 19:30:00,751.73,0.7263
2025-08-03 19:45:00,751.21,0.727
2025-08-03 20:00:00,751.16,0.7264
2025-08-03 20:15:00,753.06,0.7324
2025-08-03 20:30:00,755.5,0.7386
2025-08-03 20:45:00,758.43,0.7415
2025-08-03 21:00:00,756.47,0.7395
2025-08-03 21:15:00,756.19,0.7378
2025-08-03 21:30:00,755.79,0.7352
2025-08-03 21:45:00,754.28,0.7332
2025-08-03 22:00:00,752.25,0.7304
2025-08-03 22:15:00,754.44,0.7367
2025-08-03 22:30:00,753.6,0.7356
2025-08-03 22:45:00,756.37,0.7399
2025-08-03 23:00:00,754.91,0.7381
2025-08-03 23:15:00,754.8,0.7361
2025-08-03 23:30:00,754.58,0.7375
2025-08-03 23:45:00,754.04,0.7369
2025-08-04 00:00:00,754.15,0.7371
2025-08-04 00:15:00,754.28,0.7376
2025-08-04 00:30:00,752.95,0.7342
2025-08-04 00:45:00,754.09,0.7342
2025-08-04 01:00:00,752.79,0.7329
2025-08-04 01:15:00,752.5,0.7323
2025-08-04 01:30:00,752.74,0.7319
2025-08-04 01:45:00,754.44,0.7351
2025-08-04 02:00:00,753.13,0.7311
2025-08-04 02:15:00,753.04,0.732
2025-08-04 02:30:00,753.78,0.7357
2025-08-04 02:45:00,754.82,0.736
2025-08-04 03:00:00,755.62,0.7365
2025-08-04 03:15:00,756.36,0.7358
2025-08-04 03:30:00,757.11,0.7386
2025-08-04 03:45:00,757.11,0.7413
2025-08-04 04:00:00,758.04,0.7404
2025-08-04 04:15:00,757.48,0.7391
2025-08-04 04:30:00,758.92,0.7395
2025-08-04 04:45:00,758.5,0.7391
2025-08-04 05:00:00,758.94,0.738
2025-08-04 05:15:00,759.82,0.7398
2025-08-04 05:30:00,758.41,0.7388
2025-08-04 05:45:00,757.04,0.736
2025-08-04 06:00:00,758.99,0.7393
2025-08-04 06:15:00,757.66,0.7388
2025-08-04 06:30:00,757.34,0.7382
2025-08-04 06:45:00,757.2,0.7395
2025-08-04 07:00:00,756.46,0.7382
2025-08-04 07:15:00,755.66,0.7381
2025-08-04 07:30:00,755.75,0.7382
2025-08-04 07:45:00,755.36,0.7382
2025-08-04 08:00:00,757.06,0.7396
2025-08-04 08:15:00,757.07,0.739
2025-08-04 08:30:00,756.23,0.7398
2025-08-04 08:45:00,757.92,0.7411
2025-08-04 09:00:00,757.98,0.7384
2025-08-04 09:15:00,756.05,0.7374
2025-08-04 09:30:00,761.29,0.746
2025-08-04 09:45:00,762.1,0.7483
2025-08-04 10:00:00,764.37,0.7518
2025-08-04 10:15:00,765.23,0.7546
2025-08-04 10:30:00,762.04,0.7468
2025-08-04 10:45:00,761.14,0.7453
2025-08-04 11:00:00,762.93,0.749
2025-08-04 11:15:00,762.46,0.7471
2025-08-04 11:30:00,759.78,0.7441
2025-08-04 11:45:00,760.44,0.7447
2025-08-04 12:00:00,763.0,0.7482
2025-08-04 12:15:00,763.46,0.7481
2025-08-04 12:30:00,765.83,0.7517
2025-08-04 12:45:00,768.07,0.752
2025-08-04 13:00:00,769.39,0.7586
2025-08-04 13:15:00,768.03,0.756
2025-08-04 13:30:00,767.13,0.7512
2025-08-04 13:45:00,766.21,0.7509
2025-08-04 14:00:00,765.2,0.7479
2025-08-04 14:15:00,765.2,0.7489
2025-08-04 14:30:00,763.82,0.7456
2025-08-04 14:45:00,764.03,0.7459
2025-08-04 15:00:00,763.05,0.7455
2025-08-04 15:15:00,762.2,0.7441
2025-08-04 15:30:00,760.81,0.7426
2025-08-04 15:45:00,760.99,0.7438
2025-08-04 16:00:00,761.6,0.7454
2025-08-04 16:15:00,762.7,0.7467
2025-08-04 16:30:00,765.01,0.7501
2025-08-04 16:45:00,764.73,0.7494
2025-08-04 17:00:00,766.7,0.7508
2025-08-04 17:15:00,766.68,0.7516
2025-08-04 17:30:00,766.73,0.7546
2025-08-04 17:45:00,766.21,0.7529
2025-08-04 18:00:00,766.52,0.755
2025-08-04 18:15:00,765.61,0.7546
2025-08-04 18:30:00,765.63,0.7545
2025-08-04 18:45:00,767.44,0.7576
2025-08-04 19:00:00,768.61,0.7578
2025-08-04 19:15:00,768.8,0.7559
2025-08-04 19:30:00,768.7,0.755
2025-08-04 19:45:00,768.63,0.7549
2025-08-04 20:00:00,767.66,0.7529
2025-08-04 20:15:00,767.83,0.7539
2025-08-04 20:30:00,768.01,0.7561
2025-08-04 20:45:00,766.97,0.7583
2025-08-04 21:00:00,766.43,0.7564
2025-08-04 21:15:00,766.96,0.7574
2025-08-04 21:30:00,765.4,0.7547
2025-08-04 21:45:00,763.38,0.753
2025-08-04 22:00:00,764.36,0.7532
2025-08-04 22:15:00,763.61,0.7519
2025-08-04 22:30:00,764.95,0.7527
2025-08-04 22:45:00,766.6,0.7546
2025-08-04 23:00:00,764.11,0.7495
2025-08-04 23:15:00,763.04,0.748
2025-08-04 23:30:00,761.51,0.7471
2025-08-04 23:45:00,760.77,0.7472
2025-08-05 00:00:00,762.73,0.7495
2025-08-05 00:15:00,761.7,0.747
2025-08-05 00:30:00,760.59,0.746
2025-08-05 00:45:00,761.61,0.7464
2025-08-05 01:00:00,762.54,0.7481
2025-08-05 01:15:00,763.38,0.7486
2025-08-05 01:30:00,761.89,0.7474
2025-08-05 01:45:00,763.97,0.7497
2025-08-05 02:00:00,764.31,0.7506
2025-08-05 02:15:00,766.43,0.7497
2025-08-05 02:30:00,766.7,0.7456
2025-08-05 02:45:00,763.77,0.7433
2025-08-05 03:00:00,762.0,0.7435
2025-08-05 03:15:00,760.46,0.7407
2025-08-05 03:30:00,756.91,0.736
2025-08-05 03:45:00,757.44,0.7353
2025-08-05 04:00:00,756.92,0.7351
2025-08-05 04:15:00,758.7,0.7385
2025-08-05 04:30:00,757.83,0.7368
2025-08-05 04:45:00,757.79,0.7375
2025-08-05 05:00:00,759.0,0.7401
2025-08-05 05:15:00,759.73,0.7418
2025-08-05 05:30:00,760.69,0.7444
2025-08-05 05:45:00,761.9,0.7481
2025-08-05 06:00:00,761.59,0.748
2025-08-05 06:15:00,764.19,0.755
2025-08-05 06:30:00,764.92,0.7563
2025-08-05 06:45:00,764.13,0.7549
2025-08-05 07:00:00,764.7,0.7531
2025-08-05 07:15:00,765.69,0.7538
2025-08-05 07:30:00,765.74,0.7536
2025-08-05 07:45:00,765.21,0.7514
2025-08-05 08:00:00,765.19,0.7511
2025-08-05 08:15:00,762.8,0.7461
2025-08-05 08:30:00,759.89,0.7409
2025-08-05 08:45:00,758.3,0.74
2025-08-05 09:00:00,757.44,0.7402
2025-08-05 09:15:00,759.11,0.7417
2025-08-05 09:30:00,757.61,0.7409
2025-08-05 09:45:00,757.19,0.7431
2025-08-05 10:00:00,752.4,0.7347
2025-08-05 10:15:00,748.54,0.7283
2025-08-05 10:30:00,748.39,0.7245
2025-08-05 10:45:00,748.07,0.7264
2025-08-05 11:00:00,751.33,0.7296
2025-08-05 11:15:00,751.52,0.7253
2025-08-05 11:30:00,748.33,0.7216
2025-08-05 11:45:00,748.96,0.7232
2025-08-05 12:00:00,750.4,0.7259
2025-08-05 12:15:00,751.76,0.7278
2025-08-05 12:30:00,750.99,0.7237
2025-08-05 12:45:00,751.2,0.7244
2025-08-05 13:00:00,750.44,0.7248
2025-08-05 13:15:00,750.09,0.7268
2025-08-05 13:30:00,750.44,0.7263
2025-08-05 13:45:00,752.74,0.7289
2025-08-05 14:00:00,752.7,0.7256
2025-08-05 14:15:00,751.41,0.7238
2025-08-05 14:30:00,750.72,0.7221
2025-08-05 14:45:00,751.75,0.725
2025-08-05 15:00:00,751.26,0.7238
2025-08-05 15:15:00,750.25,0.7228
2025-08-05 15:30:00,749.4,0.7215
2025-08-05 15:45:00,748.36,0.7204
2025-08-05 16:00:00,749.9,0.7234
2025-08-05 16:15:00,752.28,0.7263
2025-08-05 16:30:00,750.5,0.7232
2025-08-05 16:45:00,747.67,0.7215
2025-08-05 17:00:00,748.97,0.7208
2025-08-05 17:15:00,750.5,0.7226
2025-08-05 17:30:00,749.71,0.7211
2025-08-05 17:45:00,749.02,0.7182
2025-08-05 18:00:00,750.08,0.7202
2025-08-05 18:15:00,750.45,0.721
2025-08-05 18:30:00,752.17,0.7227
2025-08-05 18:45:00,753.16,0.7234
2025-08-05 19:00:00,755.88,0.7263
2025-08-05 19:15:00,755.7,0.7262
2025-08-05 19:30:00,755.08,0.7272
2025-08-05 19:45:00,755.13,0.7258
2025-08-05 20:00:00,754.36,0.7232
2025-08-05 20:15:00,754.58,0.7234
2025-08-05 20:30:00,754.62,0.7223
2025-08-05 20:45:00,751.72,0.7186
2025-08-05 21:00:00,751.79,0.7193
2025-08-05 21:15:00,748.86,0.716
2025-08-05 21:30:00,749.5,0.7177
2025-08-05 21:45:00,750.29,0.7198
2025-08-05 22:00:00,747.39,0.7163
2025-08-05 22:15:00,749.4,0.7188
2025-08-05 22:30:00,749.9,0.719
2025-08-05 22:45:00,750.3,0.7173
2025-08-05 23:00:00,749.44,0.7162
2025-08-05 23:15:00,747.77,0.7132
2025-08-05 23:30:00,750.15,0.715
2025-08-05 23:45:00,748.65,0.7133
2025-08-06 00:00:00,748.58,0.7112
2025-08-06 00:15:00,750.29,0.7133
2025-08-06 00:30:00,751.02,0.7129
2025-08-06 00:45:00,752.01,0.7142
2025-08-06 01:00:00,756.27,0.7215
2025-08-06 01:15:00,757.7,0.721
2025-08-06 01:30:00,760.86,0.7281
2025-08-06 01:45:00,760.15,0.7252
