datetime,BNB/USD:Binance,XRP/USD:Binance
2025-06-12 13:15:00,665.84,2.2511
2025-06-12 13:30:00,666.66,2.2539
2025-06-12 13:45:00,666.69,2.252
2025-06-12 14:00:00,665.18,2.2451
2025-06-12 14:15:00,663.66,2.2364
2025-06-12 14:30:00,661.83,2.2343
2025-06-12 14:45:00,662.81,2.2383
2025-06-12 15:00:00,662.74,2.2413
2025-06-12 15:15:00,662.57,2.239
2025-06-12 15:30:00,661.2,2.2282
2025-06-12 15:45:00,658.46,2.2037
2025-06-12 16:00:00,657.3,2.2046
2025-06-12 16:15:00,658.11,2.212
2025-06-12 16:30:00,654.37,2.1871
2025-06-12 16:45:00,653.83,2.1837
2025-06-12 17:00:00,654.21,2.1922
2025-06-12 17:15:00,656.3,2.202
2025-06-12 17:30:00,654.99,2.2016
2025-06-12 17:45:00,653.96,2.1898
2025-06-12 18:00:00,655.44,2.1969
2025-06-12 18:15:00,654.68,2.187
2025-06-12 18:30:00,653.89,2.1824
2025-06-12 18:45:00,654.31,2.1874
2025-06-12 19:00:00,654.25,2.1868
2025-06-12 19:15:00,656.14,2.1939
2025-06-12 19:30:00,656.77,2.1961
2025-06-12 19:45:00,654.75,2.1899
2025-06-12 20:00:00,646.0,2.1508
2025-06-12 20:15:00,644.3,2.1338
2025-06-12 20:30:00,646.2,2.1287
2025-06-12 20:45:00,647.7,2.1249
2025-06-12 21:00:00,640.39,2.0921
2025-06-12 21:15:00,643.09,2.1061
2025-06-12 21:30:00,644.57,2.1096
2025-06-12 21:45:00,645.53,2.1105
2025-06-12 22:00:00,643.71,2.0969
2025-06-12 22:15:00,644.02,2.1016
2025-06-12 22:30:00,640.44,2.0852
2025-06-12 22:45:00,642.59,2.1018
2025-06-12 23:00:00,644.52,2.1143
2025-06-12 23:15:00,645.24,2.1207
2025-06-12 23:30:00,646.31,2.122
2025-06-12 23:45:00,649.33,2.1251
2025-06-13 00:00:00,646.52,2.1131
2025-06-13 00:15:00,647.99,2.1149
2025-06-13 00:30:00,649.23,2.1221
2025-06-13 00:45:00,648.67,2.1231
2025-06-13 01:00:00,648.44,2.118
2025-06-13 01:15:00,648.46,2.1196
2025-06-13 01:30:00,648.0,2.1151
2025-06-13 01:45:00,647.76,2.1127
2025-06-13 02:00:00,647.95,2.1078
2025-06-13 02:15:00,646.63,2.0932
2025-06-13 02:30:00,648.5,2.0991
2025-06-13 02:45:00,651.97,2.119
2025-06-13 03:00:00,652.29,2.1117
2025-06-13 03:15:00,653.44,2.1232
2025-06-13 03:30:00,654.31,2.1259
2025-06-13 03:45:00,655.01,2.1295
2025-06-13 04:00:00,659.23,2.1534
2025-06-13 04:15:00,658.07,2.1481
2025-06-13 04:30:00,657.0,2.1397
2025-06-13 04:45:00,657.1,2.136
2025-06-13 05:00:00,656.65,2.1352
2025-06-13 05:15:00,656.08,2.1336
2025-06-13 05:30:00,654.41,2.1304
2025-06-13 05:45:00,654.84,2.1326
2025-06-13 06:00:00,652.92,2.133
2025-06-13 06:15:00,653.68,2.1294
2025-06-13 06:30:00,654.55,2.1368
2025-06-13 06:45:00,655.21,2.1464
2025-06-13 07:00:00,654.12,2.1438
2025-06-13 07:15:00,652.66,2.1395
2025-06-13 07:30:00,653.6,2.1493
2025-06-13 07:45:00,654.51,2.1544
2025-06-13 08:00:00,653.99,2.1561
2025-06-13 08:15:00,652.98,2.1591
2025-06-13 08:30:00,651.72,2.1527
2025-06-13 08:45:00,651.19,2.1504
2025-06-13 09:00:00,651.04,2.145
2025-06-13 09:15:00,651.44,2.1427
2025-06-13 09:30:00,653.11,2.1533
2025-06-13 09:45:00,651.71,2.1397
2025-06-13 10:00:00,650.65,2.1345
2025-06-13 10:15:00,649.53,2.1237
2025-06-13 10:30:00,652.24,2.1333
2025-06-13 10:45:00,652.5,2.1399
2025-06-13 11:00:00,653.02,2.1481
2025-06-13 11:15:00,654.0,2.1489
2025-06-13 11:30:00,654.21,2.1513
2025-06-13 11:45:00,653.5,2.1473
2025-06-13 12:00:00,655.16,2.158
2025-06-13 12:15:00,653.72,2.1519
2025-06-13 12:30:00,653.39,2.1455
2025-06-13 12:45:00,654.29,2.1531
2025-06-13 13:00:00,653.43,2.1447
2025-06-13 13:15:00,652.66,2.1383
2025-06-13 13:30:00,651.84,2.1385
2025-06-13 13:45:00,652.49,2.1472
2025-06-13 14:00:00,651.01,2.1352
2025-06-13 14:15:00,650.52,2.1281
2025-06-13 14:30:00,649.96,2.1196
2025-06-13 14:45:00,651.02,2.1329
2025-06-13 15:00:00,651.61,2.1336
2025-06-13 15:15:00,650.57,2.1322
2025-06-13 15:30:00,650.61,2.1271
2025-06-13 15:45:00,651.3,2.122
2025-06-13 16:00:00,651.76,2.1317
2025-06-13 16:15:00,651.99,2.1344
2025-06-13 16:30:00,653.13,2.1475
2025-06-13 16:45:00,652.88,2.1413
2025-06-13 17:00:00,652.92,2.1347
2025-06-13 17:15:00,653.19,2.1406
2025-06-13 17:30:00,653.25,2.142
2025-06-13 17:45:00,653.29,2.1388
2025-06-13 18:00:00,653.45,2.1406
2025-06-13 18:15:00,653.68,2.1377
2025-06-13 18:30:00,653.54,2.1363
2025-06-13 18:45:00,654.2,2.1412
2025-06-13 19:00:00,654.01,2.1435
2025-06-13 19:15:00,654.83,2.1477
2025-06-13 19:30:00,654.7,2.1498
2025-06-13 19:45:00,655.35,2.1472
2025-06-13 20:00:00,654.38,2.1438
2025-06-13 20:15:00,653.51,2.141
2025-06-13 20:30:00,654.37,2.1436
2025-06-13 20:45:00,654.1,2.1399
2025-06-13 21:00:00,653.12,2.1344
2025-06-13 21:15:00,652.99,2.1376
2025-06-13 21:30:00,652.45,2.1386
2025-06-13 21:45:00,650.94,2.1397
2025-06-13 22:00:00,651.58,2.143
2025-06-13 22:15:00,651.25,2.1427
2025-06-13 22:30:00,651.54,2.1389
2025-06-13 22:45:00,651.8,2.1418
2025-06-13 23:00:00,651.53,2.146
2025-06-13 23:15:00,652.02,2.1565
2025-06-13 23:30:00,651.71,2.1572
2025-06-13 23:45:00,651.34,2.1589
2025-06-14 00:00:00,650.91,2.1662
2025-06-14 00:15:00,651.57,2.1662
2025-06-14 00:30:00,652.2,2.1651
2025-06-14 00:45:00,651.59,2.1635
2025-06-14 01:00:00,651.17,2.161
2025-06-14 01:15:00,651.43,2.1568
2025-06-14 01:30:00,652.09,2.1562
2025-06-14 01:45:00,652.48,2.1577
2025-06-14 02:00:00,652.19,2.156
2025-06-14 02:15:00,651.85,2.1527
2025-06-14 02:30:00,651.92,2.1595
2025-06-14 02:45:00,651.89,2.1555
2025-06-14 03:00:00,650.78,2.153
2025-06-14 03:15:00,651.16,2.1542
2025-06-14 03:30:00,652.03,2.1663
2025-06-14 03:45:00,651.84,2.1651
2025-06-14 04:00:00,650.63,2.1609
2025-06-14 04:15:00,650.72,2.1703
2025-06-14 04:30:00,650.82,2.1776
2025-06-14 04:45:00,650.56,2.1732
2025-06-14 05:00:00,649.91,2.17
2025-06-14 05:15:00,649.94,2.1668
2025-06-14 05:30:00,649.96,2.1659
2025-06-14 05:45:00,649.32,2.1657
2025-06-14 06:00:00,650.33,2.1662
2025-06-14 06:15:00,650.35,2.1677
2025-06-14 06:30:00,650.35,2.1701
2025-06-14 06:45:00,650.39,2.1698
2025-06-14 07:00:00,650.59,2.1691
2025-06-14 07:15:00,650.66,2.1747
2025-06-14 07:30:00,650.23,2.1746
2025-06-14 07:45:00,650.71,2.1769
2025-06-14 08:00:00,650.11,2.1709
2025-06-14 08:15:00,649.5,2.1686
2025-06-14 08:30:00,648.89,2.1662
2025-06-14 08:45:00,649.86,2.1721
2025-06-14 09:00:00,649.9,2.1674
2025-06-14 09:15:00,649.25,2.1645
2025-06-14 09:30:00,648.1,2.1639
2025-06-14 09:45:00,648.37,2.1652
2025-06-14 10:00:00,648.11,2.1676
2025-06-14 10:15:00,648.06,2.1649
2025-06-14 10:30:00,647.03,2.1639
2025-06-14 10:45:00,646.6,2.1645
2025-06-14 11:00:00,646.04,2.1652
2025-06-14 11:15:00,646.55,2.158
2025-06-14 11:30:00,644.77,2.1557
2025-06-14 11:45:00,645.43,2.1491
2025-06-14 12:00:00,645.11,2.1431
2025-06-14 12:15:00,643.76,2.1374
2025-06-14 12:30:00,643.38,2.1285
2025-06-14 12:45:00,641.52,2.1246
2025-06-14 13:00:00,642.92,2.1332
2025-06-14 13:15:00,643.68,2.1397
2025-06-14 13:30:00,642.68,2.1277
2025-06-14 13:45:00,643.51,2.1305
2025-06-14 14:00:00,643.52,2.1392
2025-06-14 14:15:00,640.83,2.1247
2025-06-14 14:30:00,639.59,2.1195
2025-06-14 14:45:00,641.79,2.1273
2025-06-14 15:00:00,641.87,2.1314
2025-06-14 15:15:00,641.56,2.1317
2025-06-14 15:30:00,642.37,2.1349
2025-06-14 15:45:00,640.73,2.1245
2025-06-14 16:00:00,639.17,2.1104
2025-06-14 16:15:00,640.32,2.1223
2025-06-14 16:30:00,641.1,2.1279
2025-06-14 16:45:00,640.99,2.1272
2025-06-14 17:00:00,641.1,2.1297
2025-06-14 17:15:00,642.13,2.1376
2025-06-14 17:30:00,642.86,2.1375
2025-06-14 17:45:00,643.73,2.1383
2025-06-14 18:00:00,643.7,2.1421
2025-06-14 18:15:00,643.8,2.1412
2025-06-14 18:30:00,643.27,2.1352
2025-06-14 18:45:00,644.09,2.1385
2025-06-14 19:00:00,644.46,2.1423
2025-06-14 19:15:00,645.01,2.1427
2025-06-14 19:30:00,646.09,2.1462
2025-06-14 19:45:00,645.61,2.1394
2025-06-14 20:00:00,645.42,2.1424
2025-06-14 20:15:00,645.9,2.1437
2025-06-14 20:30:00,646.01,2.1454
2025-06-14 20:45:00,646.37,2.1478
2025-06-14 21:00:00,646.48,2.146
2025-06-14 21:15:00,645.9,2.1436
2025-06-14 21:30:00,646.22,2.1438
2025-06-14 21:45:00,646.28,2.143
2025-06-14 22:00:00,647.38,2.1486
2025-06-14 22:15:00,647.58,2.149
2025-06-14 22:30:00,647.28,2.1472
2025-06-14 22:45:00,647.21,2.1459
2025-06-14 23:00:00,647.63,2.1491
2025-06-14 23:15:00,647.83,2.1511
2025-06-14 23:30:00,647.9,2.1521
2025-06-14 23:45:00,647.54,2.153
2025-06-15 00:00:00,648.55,2.1553
2025-06-15 00:15:00,648.71,2.1564
2025-06-15 00:30:00,648.92,2.1604
2025-06-15 00:45:00,649.19,2.1593
2025-06-15 01:00:00,649.12,2.1534
2025-06-15 01:15:00,649.11,2.1545
2025-06-15 01:30:00,649.7,2.1573
2025-06-15 01:45:00,649.96,2.1606
2025-06-15 02:00:00,648.9,2.1561
2025-06-15 02:15:00,648.57,2.1534
2025-06-15 02:30:00,650.97,2.1539
2025-06-15 02:45:00,650.74,2.1529
2025-06-15 03:00:00,650.39,2.1541
2025-06-15 03:15:00,649.74,2.1504
2025-06-15 03:30:00,648.93,2.1501
2025-06-15 03:45:00,649.02,2.1513
2025-06-15 04:00:00,647.66,2.1487
2025-06-15 04:15:00,647.1,2.148
2025-06-15 04:30:00,647.7,2.1501
2025-06-15 04:45:00,647.69,2.1544
2025-06-15 05:00:00,647.02,2.1526
2025-06-15 05:15:00,646.22,2.1589
2025-06-15 05:30:00,646.91,2.1585
2025-06-15 05:45:00,646.25,2.1559
2025-06-15 06:00:00,648.0,2.1618
2025-06-15 06:15:00,647.83,2.1606
2025-06-15 06:30:00,648.8,2.1624
2025-06-15 06:45:00,648.61,2.1632
2025-06-15 07:00:00,648.87,2.1646
2025-06-15 07:15:00,648.04,2.1613
2025-06-15 07:30:00,648.35,2.1599
2025-06-15 07:45:00,648.23,2.159
2025-06-15 08:00:00,649.27,2.1613
2025-06-15 08:15:00,648.73,2.1585
2025-06-15 08:30:00,649.26,2.1619
2025-06-15 08:45:00,650.22,2.1641
2025-06-15 09:00:00,650.36,2.1667
2025-06-15 09:15:00,649.37,2.1679
2025-06-15 09:30:00,649.12,2.1712
2025-06-15 09:45:00,648.69,2.1712
2025-06-15 10:00:00,647.65,2.1686
2025-06-15 10:15:00,647.17,2.168
2025-06-15 10:30:00,647.34,2.1707
2025-06-15 10:45:00,648.52,2.1727
2025-06-15 11:00:00,647.67,2.1724
2025-06-15 11:15:00,647.87,2.1693
2025-06-15 11:30:00,647.91,2.1646
2025-06-15 11:45:00,647.69,2.1645
2025-06-15 12:00:00,646.55,2.1613
2025-06-15 12:15:00,647.36,2.161
2025-06-15 12:30:00,647.87,2.1645
2025-06-15 12:45:00,647.77,2.1668
2025-06-15 13:00:00,647.51,2.163
2025-06-15 13:15:00,647.92,2.1663
2025-06-15 13:30:00,648.98,2.1701
2025-06-15 13:45:00,648.43,2.1694
2025-06-15 14:00:00,647.79,2.1656
2025-06-15 14:15:00,647.6,2.1662
2025-06-15 14:30:00,647.71,2.1656
2025-06-15 14:45:00,647.56,2.1668
2025-06-15 15:00:00,647.41,2.1692
2025-06-15 15:15:00,647.02,2.1672
2025-06-15 15:30:00,646.16,2.1611
2025-06-15 15:45:00,646.75,2.1641
2025-06-15 16:00:00,645.88,2.1561
2025-06-15 16:15:00,644.3,2.1497
2025-06-15 16:30:00,642.93,2.1436
2025-06-15 16:45:00,643.6,2.1474
2025-06-15 17:00:00,642.99,2.1428
2025-06-15 17:15:00,644.57,2.1529
2025-06-15 17:30:00,644.1,2.1524
2025-06-15 17:45:00,645.36,2.1583
2025-06-15 18:00:00,647.0,2.1648
2025-06-15 18:15:00,647.06,2.163
2025-06-15 18:30:00,647.37,2.1639
2025-06-15 18:45:00,647.36,2.1655
2025-06-15 19:00:00,647.55,2.1667
2025-06-15 19:15:00,647.56,2.1664
2025-06-15 19:30:00,648.46,2.168
2025-06-15 19:45:00,648.19,2.1655
2025-06-15 20:00:00,647.98,2.1622
2025-06-15 20:15:00,647.55,2.1624
2025-06-15 20:30:00,647.76,2.1652
2025-06-15 20:45:00,647.87,2.1664
2025-06-15 21:00:00,647.03,2.1541
2025-06-15 21:15:00,647.03,2.1556
2025-06-15 21:30:00,648.27,2.1638
2025-06-15 21:45:00,650.24,2.1737
2025-06-15 22:00:00,651.78,2.1834
2025-06-15 22:15:00,651.41,2.177
2025-06-15 22:30:00,651.51,2.1756
2025-06-15 22:45:00,651.57,2.1733
2025-06-15 23:00:00,650.91,2.1747
2025-06-15 23:15:00,651.56,2.1786
2025-06-15 23:30:00,651.87,2.1769
2025-06-15 23:45:00,651.53,2.1721
2025-06-16 00:00:00,651.96,2.1769
2025-06-16 00:15:00,652.67,2.1794
2025-06-16 00:30:00,652.39,2.1785
2025-06-16 00:45:00,652.12,2.1782
2025-06-16 01:00:00,652.9,2.1751
2025-06-16 01:15:00,654.43,2.1855
2025-06-16 01:30:00,654.47,2.1825
2025-06-16 01:45:00,654.59,2.1814
2025-06-16 02:00:00,654.52,2.1785
2025-06-16 02:15:00,653.82,2.1827
2025-06-16 02:30:00,654.63,2.1846
2025-06-16 02:45:00,653.63,2.181
2025-06-16 03:00:00,654.76,2.1859
2025-06-16 03:15:00,654.91,2.1906
2025-06-16 03:30:00,655.98,2.1948
2025-06-16 03:45:00,655.83,2.2031
2025-06-16 04:00:00,655.92,2.1988
2025-06-16 04:15:00,655.42,2.195
2025-06-16 04:30:00,656.29,2.2004
2025-06-16 04:45:00,656.09,2.2014
2025-06-16 05:00:00,655.73,2.1979
2025-06-16 05:15:00,655.39,2.1985
2025-06-16 05:30:00,655.63,2.1988
2025-06-16 05:45:00,655.79,2.199
2025-06-16 06:00:00,655.14,2.2077
2025-06-16 06:15:00,654.52,2.2068
2025-06-16 06:30:00,654.25,2.2053
2025-06-16 06:45:00,653.89,2.2098
2025-06-16 07:00:00,654.11,2.2158
2025-06-16 07:15:00,653.03,2.2092
2025-06-16 07:30:00,654.31,2.2296
2025-06-16 07:45:00,654.43,2.2456
2025-06-16 08:00:00,654.03,2.2688
2025-06-16 08:15:00,654.04,2.2575
2025-06-16 08:30:00,655.35,2.248
2025-06-16 08:45:00,654.96,2.248
2025-06-16 09:00:00,655.3,2.2629
2025-06-16 09:15:00,654.95,2.253
2025-06-16 09:30:00,655.53,2.2548
2025-06-16 09:45:00,656.42,2.2591
2025-06-16 10:00:00,656.88,2.2512
2025-06-16 10:15:00,658.09,2.2588
2025-06-16 10:30:00,658.04,2.2839
2025-06-16 10:45:00,657.3,2.2808
2025-06-16 11:00:00,657.69,2.2863
2025-06-16 11:15:00,657.21,2.2802
2025-06-16 11:30:00,657.85,2.2966
2025-06-16 11:45:00,657.47,2.2899
2025-06-16 12:00:00,658.71,2.3257
2025-06-16 12:15:00,657.77,2.3032
2025-06-16 12:30:00,657.58,2.3024
2025-06-16 12:45:00,657.78,2.31
2025-06-16 13:00:00,657.4,2.3186
2025-06-16 13:15:00,656.71,2.3141
2025-06-16 13:30:00,656.26,2.3171
2025-06-16 13:45:00,655.69,2.3075
2025-06-16 14:00:00,656.51,2.3127
2025-06-16 14:15:00,656.97,2.31
2025-06-16 14:30:00,656.77,2.3225
2025-06-16 14:45:00,657.49,2.3241
2025-06-16 15:00:00,658.29,2.3206
2025-06-16 15:15:00,658.7,2.3275
2025-06-16 15:30:00,658.76,2.3331
2025-06-16 15:45:00,659.03,2.3357
2025-06-16 16:00:00,657.9,2.3301
2025-06-16 16:15:00,658.0,2.3183
2025-06-16 16:30:00,658.67,2.3164
2025-06-16 16:45:00,658.94,2.3188
2025-06-16 17:00:00,657.73,2.3145
2025-06-16 17:15:00,657.94,2.3104
2025-06-16 17:30:00,657.19,2.3008
2025-06-16 17:45:00,657.96,2.2963
2025-06-16 18:00:00,658.03,2.3087
2025-06-16 18:15:00,657.94,2.3029
2025-06-16 18:30:00,652.65,2.2618
2025-06-16 18:45:00,653.32,2.2749
2025-06-16 19:00:00,654.2,2.2775
2025-06-16 19:15:00,653.87,2.274
2025-06-16 19:30:00,652.69,2.2637
2025-06-16 19:45:00,650.74,2.238
2025-06-16 20:00:00,648.25,2.2121
2025-06-16 20:15:00,652.44,2.2364
2025-06-16 20:30:00,651.05,2.2226
2025-06-16 20:45:00,653.94,2.2536
2025-06-16 21:00:00,653.94,2.2435
2025-06-16 21:15:00,654.19,2.2433
2025-06-16 21:30:00,654.45,2.2479
2025-06-16 21:45:00,654.88,2.2535
2025-06-16 22:00:00,654.48,2.2425
2025-06-16 22:15:00,653.28,2.2336
2025-06-16 22:30:00,653.41,2.2365
2025-06-16 22:45:00,655.48,2.2507
2025-06-16 23:00:00,655.47,2.2506
2025-06-16 23:15:00,655.31,2.2443
2025-06-16 23:30:00,655.84,2.2511
2025-06-16 23:45:00,656.4,2.2493
2025-06-17 00:00:00,655.87,2.2473
2025-06-17 00:15:00,655.7,2.2415
2025-06-17 00:30:00,655.58,2.2362
2025-06-17 00:45:00,655.88,2.2443
2025-06-17 01:00:00,655.81,2.2476
2025-06-17 01:15:00,655.95,2.2491
2025-06-17 01:30:00,655.98,2.247
2025-06-17 01:45:00,656.09,2.2362
2025-06-17 02:00:00,657.45,2.2456
2025-06-17 02:15:00,658.99,2.2389
2025-06-17 02:30:00,657.59,2.2346
2025-06-17 02:45:00,658.1,2.234
2025-06-17 03:00:00,657.76,2.2345
2025-06-17 03:15:00,655.8,2.2272
2025-06-17 03:30:00,656.81,2.2305
2025-06-17 03:45:00,657.84,2.2356
2025-06-17 04:00:00,657.75,2.2353
2025-06-17 04:15:00,658.3,2.2307
2025-06-17 04:30:00,657.82,2.2211
2025-06-17 04:45:00,656.81,2.2169
2025-06-17 05:00:00,657.16,2.2235
2025-06-17 05:15:00,657.96,2.22
2025-06-17 05:30:00,658.01,2.2164
2025-06-17 05:45:00,657.25,2.2137
2025-06-17 06:00:00,654.28,2.2084
2025-06-17 06:15:00,654.37,2.2133
2025-06-17 06:30:00,653.81,2.207
2025-06-17 06:45:00,654.84,2.2143
2025-06-17 07:00:00,654.28,2.2034
2025-06-17 07:15:00,653.38,2.1945
2025-06-17 07:30:00,652.78,2.1913
2025-06-17 07:45:00,653.49,2.1939
2025-06-17 08:00:00,653.63,2.2072
2025-06-17 08:15:00,653.59,2.2051
2025-06-17 08:30:00,653.85,2.2147
2025-06-17 08:45:00,653.55,2.2065
2025-06-17 09:00:00,654.12,2.2126
2025-06-17 09:15:00,655.67,2.2186
2025-06-17 09:30:00,653.46,2.2129
2025-06-17 09:45:00,652.2,2.2159
2025-06-17 10:00:00,653.36,2.218
2025-06-17 10:15:00,652.41,2.2112
2025-06-17 10:30:00,651.51,2.2035
2025-06-17 10:45:00,650.76,2.1946
2025-06-17 11:00:00,648.65,2.1901
2025-06-17 11:15:00,646.28,2.1688
2025-06-17 11:30:00,646.83,2.1797
2025-06-17 11:45:00,646.28,2.1795
2025-06-17 12:00:00,645.54,2.1811
2025-06-17 12:15:00,645.29,2.1735
2025-06-17 12:30:00,643.5,2.1677
2025-06-17 12:45:00,640.9,2.1487
2025-06-17 13:00:00,640.81,2.1449
2025-06-17 13:15:00,643.6,2.1562
2025-06-17 13:30:00,643.2,2.159
2025-06-17 13:45:00,642.41,2.1474
2025-06-17 14:00:00,643.44,2.1615
2025-06-17 14:15:00,643.24,2.1523
2025-06-17 14:30:00,644.33,2.1638
2025-06-17 14:45:00,646.12,2.1764
2025-06-17 15:00:00,647.66,2.185
2025-06-17 15:15:00,649.33,2.1954
2025-06-17 15:30:00,649.19,2.1952
2025-06-17 15:45:00,648.44,2.1831
2025-06-17 16:00:00,648.14,2.1817
2025-06-17 16:15:00,648.51,2.1769
2025-06-17 16:30:00,648.15,2.1777
2025-06-17 16:45:00,646.92,2.1676
2025-06-17 17:00:00,646.89,2.1612
2025-06-17 17:15:00,647.77,2.1683
2025-06-17 17:30:00,648.21,2.1645
2025-06-17 17:45:00,647.57,2.1569
2025-06-17 18:00:00,647.97,2.1583
2025-06-17 18:15:00,647.5,2.1559
2025-06-17 18:30:00,646.89,2.1511
2025-06-17 18:45:00,645.73,2.1459
2025-06-17 19:00:00,646.71,2.1538
2025-06-17 19:15:00,648.25,2.1628
2025-06-17 19:30:00,648.74,2.1639
2025-06-17 19:45:00,648.08,2.159
2025-06-17 20:00:00,649.02,2.1616
2025-06-17 20:15:00,648.52,2.1546
2025-06-17 20:30:00,650.14,2.1625
2025-06-17 20:45:00,650.82,2.1666
2025-06-17 21:00:00,651.83,2.1721
2025-06-17 21:15:00,652.5,2.1664
2025-06-17 21:30:00,651.86,2.1664
2025-06-17 21:45:00,650.59,2.1612
2025-06-17 22:00:00,651.71,2.1586
2025-06-17 22:15:00,652.38,2.1659
2025-06-17 22:30:00,652.19,2.1614
2025-06-17 22:45:00,652.22,2.1589
2025-06-17 23:00:00,652.72,2.1601
2025-06-17 23:15:00,652.46,2.1649
2025-06-17 23:30:00,652.63,2.1702
2025-06-17 23:45:00,651.9,2.1674
2025-06-18 00:00:00,652.42,2.1688
2025-06-18 00:15:00,652.0,2.1635
2025-06-18 00:30:00,652.53,2.1697
2025-06-18 00:45:00,652.6,2.1719
2025-06-18 01:00:00,652.75,2.1725
2025-06-18 01:15:00,653.13,2.1711
2025-06-18 01:30:00,652.82,2.1692
2025-06-18 01:45:00,652.79,2.168
2025-06-18 02:00:00,653.07,2.164
2025-06-18 02:15:00,653.2,2.161
2025-06-18 02:30:00,651.93,2.1564
2025-06-18 02:45:00,651.16,2.1553
2025-06-18 03:00:00,650.71,2.1507
2025-06-18 03:15:00,650.92,2.1499
2025-06-18 03:30:00,651.17,2.1531
2025-06-18 03:45:00,651.45,2.1629
2025-06-18 04:00:00,651.94,2.1662
2025-06-18 04:15:00,651.07,2.1605
2025-06-18 04:30:00,650.18,2.154
2025-06-18 04:45:00,649.94,2.156
2025-06-18 05:00:00,650.24,2.157
2025-06-18 05:15:00,650.0,2.159
2025-06-18 05:30:00,649.22,2.151
2025-06-18 05:45:00,648.01,2.147
2025-06-18 06:00:00,647.4,2.1462
2025-06-18 06:15:00,645.95,2.1379
2025-06-18 06:30:00,643.4,2.1374
2025-06-18 06:45:00,642.56,2.1294
2025-06-18 07:00:00,644.18,2.1364
2025-06-18 07:15:00,644.1,2.1346
2025-06-18 07:30:00,645.3,2.1374
2025-06-18 07:45:00,645.1,2.1419
2025-06-18 08:00:00,644.8,2.1431
2025-06-18 08:15:00,643.6,2.137
2025-06-18 08:30:00,642.62,2.1311
2025-06-18 08:45:00,642.39,2.1315
2025-06-18 09:00:00,640.28,2.1265
2025-06-18 09:15:00,637.79,2.1199
2025-06-18 09:30:00,640.76,2.1346
2025-06-18 09:45:00,640.67,2.1384
2025-06-18 10:00:00,643.93,2.1566
2025-06-18 10:15:00,644.29,2.1588
2025-06-18 10:30:00,644.16,2.1549
2025-06-18 10:45:00,642.72,2.1447
2025-06-18 11:00:00,641.2,2.1414
2025-06-18 11:15:00,641.89,2.1505
2025-06-18 11:30:00,641.65,2.1523
2025-06-18 11:45:00,642.32,2.151
2025-06-18 12:00:00,640.56,2.143
2025-06-18 12:15:00,640.89,2.1395
2025-06-18 12:30:00,641.34,2.1429
2025-06-18 12:45:00,641.09,2.1409
2025-06-18 13:00:00,639.97,2.1416
2025-06-18 13:15:00,639.94,2.1428
2025-06-18 13:30:00,641.22,2.1467
2025-06-18 13:45:00,641.65,2.1486
2025-06-18 14:00:00,641.01,2.1409
2025-06-18 14:15:00,641.51,2.1464
2025-06-18 14:30:00,642.17,2.1509
2025-06-18 14:45:00,638.7,2.1307
2025-06-18 15:00:00,640.8,2.1494
2025-06-18 15:15:00,639.02,2.144
2025-06-18 15:30:00,640.59,2.1489
2025-06-18 15:45:00,639.53,2.1406
2025-06-18 16:00:00,639.7,2.1422
2025-06-18 16:15:00,641.06,2.1494
2025-06-18 16:30:00,642.99,2.1606
2025-06-18 16:45:00,644.5,2.1731
2025-06-18 17:00:00,642.9,2.1683
2025-06-18 17:15:00,644.31,2.1737
2025-06-18 17:30:00,644.78,2.1726
2025-06-18 17:45:00,644.85,2.1749
2025-06-18 18:00:00,643.94,2.173
2025-06-18 18:15:00,644.9,2.1744
2025-06-18 18:30:00,644.6,2.171
2025-06-18 18:45:00,644.89,2.1689
2025-06-18 19:00:00,645.2,2.1749
2025-06-18 19:15:00,644.94,2.1737
2025-06-18 19:30:00,643.5,2.1655
2025-06-18 19:45:00,644.77,2.1705
2025-06-18 20:00:00,644.01,2.1651
2025-06-18 20:15:00,645.34,2.1761
2025-06-18 20:30:00,645.52,2.179
2025-06-18 20:45:00,644.88,2.1761
2025-06-18 21:00:00,642.54,2.1668
2025-06-18 21:15:00,643.3,2.1694
2025-06-18 21:30:00,642.16,2.1628
2025-06-18 21:45:00,642.03,2.1611
2025-06-18 22:00:00,642.01,2.1584
2025-06-18 22:15:00,642.15,2.1592
2025-06-18 22:30:00,643.62,2.1651
2025-06-18 22:45:00,642.73,2.1594
2025-06-18 23:00:00,644.0,2.1605
2025-06-18 23:15:00,645.02,2.164
2025-06-18 23:30:00,644.71,2.1625
2025-06-18 23:45:00,645.3,2.1664
2025-06-19 00:00:00,645.92,2.1659
2025-06-19 00:15:00,644.77,2.1632
2025-06-19 00:30:00,645.49,2.1612
2025-06-19 00:45:00,645.7,2.168
2025-06-19 01:00:00,645.69,2.1708
2025-06-19 01:15:00,645.86,2.1731
2025-06-19 01:30:00,645.67,2.1705
2025-06-19 01:45:00,645.5,2.1658
2025-06-19 02:00:00,644.9,2.1646
2025-06-19 02:15:00,643.96,2.1586
2025-06-19 02:30:00,644.24,2.1574
2025-06-19 02:45:00,644.7,2.1551
2025-06-19 03:00:00,645.33,2.1611
2025-06-19 03:15:00,644.9,2.1583
2025-06-19 03:30:00,644.71,2.1573
2025-06-19 03:45:00,644.55,2.1564
2025-06-19 04:00:00,645.47,2.1599
2025-06-19 04:15:00,645.56,2.1614
2025-06-19 04:30:00,645.06,2.161
