datetime,XRP/USD:Binance,ETH/USD:Binance
2025-06-22 19:30:00,2.0136,2226.58
2025-06-22 19:45:00,2.0172,2227.7
2025-06-22 20:00:00,2.0146,2227.99
2025-06-22 20:15:00,2.0185,2233.62
2025-06-22 20:30:00,2.0295,2251.93
2025-06-22 20:45:00,2.0168,2240.93
2025-06-22 21:00:00,2.0135,2237.49
2025-06-22 21:15:00,2.0058,2229.91
2025-06-22 21:30:00,2.0104,2235.08
2025-06-22 21:45:00,2.0223,2246.12
2025-06-22 22:00:00,2.0167,2237.91
2025-06-22 22:15:00,2.0187,2242.02
2025-06-22 22:30:00,2.017,2239.25
2025-06-22 22:45:00,2.0162,2239.07
2025-06-22 23:00:00,2.0235,2242.19
2025-06-22 23:15:00,2.0177,2237.19
2025-06-22 23:30:00,2.0143,2234.78
2025-06-22 23:45:00,2.018,2234.68
2025-06-23 00:00:00,2.0149,2231.19
2025-06-23 00:15:00,2.0222,2238.91
2025-06-23 00:30:00,2.0211,2234.11
2025-06-23 00:45:00,2.0216,2233.71
2025-06-23 01:00:00,2.0182,2240.8
2025-06-23 01:15:00,2.0221,2241.46
2025-06-23 01:30:00,2.0238,2239.2
2025-06-23 01:45:00,2.0314,2246.38
2025-06-23 02:00:00,2.0303,2251.69
2025-06-23 02:15:00,2.0203,2240.99
2025-06-23 02:30:00,2.0161,2237.91
2025-06-23 02:45:00,2.0222,2250.88
2025-06-23 03:00:00,2.0211,2261.91
2025-06-23 03:15:00,2.0163,2256.35
2025-06-23 03:30:00,2.0228,2257.0
2025-06-23 03:45:00,2.0231,2258.88
2025-06-23 04:00:00,2.0223,2265.37
2025-06-23 04:15:00,2.0191,2262.74
2025-06-23 04:30:00,2.0173,2259.47
2025-06-23 04:45:00,2.0198,2261.99
2025-06-23 05:00:00,2.014,2257.49
2025-06-23 05:15:00,2.0059,2245.5
2025-06-23 05:30:00,2.0078,2249.79
2025-06-23 05:45:00,2.0077,2252.01
2025-06-23 06:00:00,2.0037,2248.94
2025-06-23 06:15:00,1.9948,2245.0
2025-06-23 06:30:00,1.9884,2239.98
2025-06-23 06:45:00,1.9945,2247.01
2025-06-23 07:00:00,1.9977,2246.89
2025-06-23 07:15:00,1.9927,2245.3
2025-06-23 07:30:00,1.9975,2249.06
2025-06-23 07:45:00,2.0013,2253.37
2025-06-23 08:00:00,2.0031,2248.18
2025-06-23 08:15:00,2.0024,2247.42
2025-06-23 08:30:00,2.0129,2260.1
2025-06-23 08:45:00,2.0201,2266.5
2025-06-23 09:00:00,2.0019,2252.77
2025-06-23 09:15:00,1.9979,2248.18
2025-06-23 09:30:00,2.0239,2289.08
2025-06-23 09:45:00,2.029,2295.3
2025-06-23 10:00:00,2.0285,2300.59
2025-06-23 10:15:00,2.016,2280.1
2025-06-23 10:30:00,2.0221,2284.72
2025-06-23 10:45:00,2.0192,2274.01
2025-06-23 11:00:00,2.0258,2286.9
2025-06-23 11:15:00,2.0125,2265.74
2025-06-23 11:30:00,2.0062,2260.48
2025-06-23 11:45:00,1.9992,2248.54
2025-06-23 12:00:00,1.9917,2229.85
2025-06-23 12:15:00,1.9741,2210.67
2025-06-23 12:30:00,1.9768,2220.86
2025-06-23 12:45:00,1.972,2221.79
2025-06-23 13:00:00,1.9886,2243.1
2025-06-23 13:15:00,2.0172,2275.1
2025-06-23 13:30:00,2.0297,2278.87
2025-06-23 13:45:00,2.0275,2274.68
2025-06-23 14:00:00,2.045,2291.78
2025-06-23 14:15:00,2.0423,2283.84
2025-06-23 14:30:00,2.0551,2304.33
2025-06-23 14:45:00,2.047,2305.48
2025-06-23 15:00:00,2.0591,2303.62
2025-06-23 15:15:00,2.0537,2300.29
2025-06-23 15:30:00,2.051,2304.01
2025-06-23 15:45:00,2.058,2312.77
2025-06-23 16:00:00,2.0767,2334.75
2025-06-23 16:15:00,2.0939,2361.2
2025-06-23 16:30:00,2.0855,2353.58
2025-06-23 16:45:00,2.0765,2347.13
2025-06-23 17:00:00,2.0806,2350.61
2025-06-23 17:15:00,2.0781,2344.45
2025-06-23 17:30:00,2.0803,2342.83
2025-06-23 17:45:00,2.0897,2341.16
2025-06-23 18:00:00,2.1342,2404.0
2025-06-23 18:15:00,2.1655,2426.23
2025-06-23 18:30:00,2.1377,2395.3
2025-06-23 18:45:00,2.158,2407.36
2025-06-23 19:00:00,2.1678,2416.3
2025-06-23 19:15:00,2.1625,2420.6
2025-06-23 19:30:00,2.1615,2425.28
2025-06-23 19:45:00,2.1584,2411.66
2025-06-23 20:00:00,2.1536,2405.6
2025-06-23 20:15:00,2.1446,2403.84
2025-06-23 20:30:00,2.1582,2402.36
2025-06-23 20:45:00,2.1507,2402.86
2025-06-23 21:00:00,2.1508,2407.67
2025-06-23 21:15:00,2.1569,2410.51
2025-06-23 21:30:00,2.1538,2408.1
2025-06-23 21:45:00,2.1542,2413.92
2025-06-23 22:00:00,2.1394,2399.33
2025-06-23 22:15:00,2.1395,2398.18
2025-06-23 22:30:00,2.1342,2395.19
2025-06-23 22:45:00,2.1339,2391.91
2025-06-23 23:00:00,2.141,2399.92
2025-06-23 23:15:00,2.1454,2402.7
2025-06-23 23:30:00,2.147,2398.09
2025-06-23 23:45:00,2.1506,2398.51
2025-06-24 00:00:00,2.1485,2394.96
2025-06-24 00:15:00,2.1535,2397.16
2025-06-24 00:30:00,2.1513,2397.26
2025-06-24 00:45:00,2.1493,2403.9
2025-06-24 01:00:00,2.1585,2409.0
2025-06-24 01:15:00,2.1678,2412.8
2025-06-24 01:30:00,2.1858,2419.27
2025-06-24 01:45:00,2.2033,2420.01
2025-06-24 02:00:00,2.1881,2416.09
2025-06-24 02:15:00,2.1863,2421.54
2025-06-24 02:30:00,2.1952,2426.31
2025-06-24 02:45:00,2.192,2425.76
2025-06-24 03:00:00,2.187,2418.86
2025-06-24 03:15:00,2.1932,2416.06
2025-06-24 03:30:00,2.1858,2403.7
2025-06-24 03:45:00,2.1778,2393.31
2025-06-24 04:00:00,2.1716,2386.88
2025-06-24 04:15:00,2.1783,2402.04
2025-06-24 04:30:00,2.1787,2403.55
2025-06-24 04:45:00,2.1801,2403.24
2025-06-24 05:00:00,2.1834,2401.82
2025-06-24 05:15:00,2.198,2431.37
2025-06-24 05:30:00,2.1828,2416.92
2025-06-24 05:45:00,2.1842,2415.84
2025-06-24 06:00:00,2.1896,2416.01
2025-06-24 06:15:00,2.1855,2414.52
2025-06-24 06:30:00,2.1816,2411.4
2025-06-24 06:45:00,2.184,2413.96
2025-06-24 07:00:00,2.1768,2409.7
2025-06-24 07:15:00,2.1829,2417.7
2025-06-24 07:30:00,2.1768,2408.04
2025-06-24 07:45:00,2.1838,2409.44
2025-06-24 08:00:00,2.1808,2414.53
2025-06-24 08:15:00,2.1761,2408.05
2025-06-24 08:30:00,2.1749,2416.09
2025-06-24 08:45:00,2.1794,2414.29
2025-06-24 09:00:00,2.1779,2413.11
2025-06-24 09:15:00,2.1722,2413.9
2025-06-24 09:30:00,2.1739,2418.89
2025-06-24 09:45:00,2.1739,2421.55
2025-06-24 10:00:00,2.1831,2429.11
2025-06-24 10:15:00,2.1855,2431.63
2025-06-24 10:30:00,2.1898,2435.54
2025-06-24 10:45:00,2.1837,2431.13
2025-06-24 11:00:00,2.1841,2432.52
2025-06-24 11:15:00,2.1911,2436.72
2025-06-24 11:30:00,2.177,2429.41
2025-06-24 11:45:00,2.1882,2438.1
2025-06-24 12:00:00,2.189,2437.64
2025-06-24 12:15:00,2.1919,2446.19
2025-06-24 12:30:00,2.2002,2470.31
2025-06-24 12:45:00,2.2087,2478.91
2025-06-24 13:00:00,2.1966,2460.15
2025-06-24 13:15:00,2.1863,2448.69
2025-06-24 13:30:00,2.1942,2456.07
2025-06-24 13:45:00,2.1987,2457.65
2025-06-24 14:00:00,2.1922,2446.65
2025-06-24 14:15:00,2.1994,2444.76
2025-06-24 14:30:00,2.1963,2442.3
2025-06-24 14:45:00,2.1944,2435.57
2025-06-24 15:00:00,2.1972,2432.0
2025-06-24 15:15:00,2.2013,2431.15
2025-06-24 15:30:00,2.2018,2431.79
2025-06-24 15:45:00,2.2073,2434.24
2025-06-24 16:00:00,2.1981,2432.68
2025-06-24 16:15:00,2.2046,2442.07
2025-06-24 16:30:00,2.2022,2444.95
2025-06-24 16:45:00,2.2161,2449.4
2025-06-24 17:00:00,2.2106,2437.71
2025-06-24 17:15:00,2.2079,2440.71
2025-06-24 17:30:00,2.2008,2437.39
2025-06-24 17:45:00,2.2041,2445.24
2025-06-24 18:00:00,2.1894,2438.89
2025-06-24 18:15:00,2.185,2439.7
2025-06-24 18:30:00,2.1847,2440.1
2025-06-24 18:45:00,2.1879,2441.61
2025-06-24 19:00:00,2.1808,2432.18
2025-06-24 19:15:00,2.1819,2436.99
2025-06-24 19:30:00,2.1886,2446.97
2025-06-24 19:45:00,2.1898,2448.45
2025-06-24 20:00:00,2.1965,2454.78
2025-06-24 20:15:00,2.191,2449.17
2025-06-24 20:30:00,2.1837,2441.91
2025-06-24 20:45:00,2.1964,2458.51
2025-06-24 21:00:00,2.1931,2455.64
2025-06-24 21:15:00,2.1888,2449.89
2025-06-24 21:30:00,2.1945,2462.06
2025-06-24 21:45:00,2.1892,2460.92
2025-06-24 22:00:00,2.1893,2462.59
2025-06-24 22:15:00,2.1862,2455.53
2025-06-24 22:30:00,2.1837,2454.56
2025-06-24 22:45:00,2.1828,2451.73
2025-06-24 23:00:00,2.1853,2455.34
2025-06-24 23:15:00,2.1837,2455.97
2025-06-24 23:30:00,2.182,2451.38
2025-06-24 23:45:00,2.1781,2444.38
2025-06-25 00:00:00,2.1744,2439.7
2025-06-25 00:15:00,2.1786,2444.61
2025-06-25 00:30:00,2.1746,2433.5
2025-06-25 00:45:00,2.1763,2435.25
2025-06-25 01:00:00,2.1753,2432.3
2025-06-25 01:15:00,2.174,2430.06
2025-06-25 01:30:00,2.1783,2432.3
2025-06-25 01:45:00,2.1803,2429.38
2025-06-25 02:00:00,2.1737,2436.04
2025-06-25 02:15:00,2.1812,2441.3
2025-06-25 02:30:00,2.1807,2443.39
2025-06-25 02:45:00,2.1839,2444.68
2025-06-25 03:00:00,2.1794,2442.1
2025-06-25 03:15:00,2.1854,2448.73
2025-06-25 03:30:00,2.1861,2447.11
2025-06-25 03:45:00,2.1856,2444.54
2025-06-25 04:00:00,2.1872,2442.4
2025-06-25 04:15:00,2.1796,2434.23
2025-06-25 04:30:00,2.1775,2430.41
2025-06-25 04:45:00,2.183,2439.49
2025-06-25 05:00:00,2.1851,2441.83
2025-06-25 05:15:00,2.1867,2440.84
2025-06-25 05:30:00,2.1765,2412.96
2025-06-25 05:45:00,2.1841,2420.56
2025-06-25 06:00:00,2.1838,2419.7
2025-06-25 06:15:00,2.1914,2431.33
2025-06-25 06:30:00,2.1889,2424.77
2025-06-25 06:45:00,2.1905,2426.49
2025-06-25 07:00:00,2.1879,2419.22
2025-06-25 07:15:00,2.1892,2420.35
2025-06-25 07:30:00,2.1952,2427.6
2025-06-25 07:45:00,2.1952,2428.95
2025-06-25 08:00:00,2.1905,2422.32
2025-06-25 08:15:00,2.1886,2418.13
2025-06-25 08:30:00,2.1874,2423.99
2025-06-25 08:45:00,2.188,2428.89
2025-06-25 09:00:00,2.1932,2435.27
2025-06-25 09:15:00,2.2098,2440.99
2025-06-25 09:30:00,2.2189,2435.54
2025-06-25 09:45:00,2.2237,2435.01
2025-06-25 10:00:00,2.212,2429.3
2025-06-25 10:15:00,2.1999,2404.75
2025-06-25 10:30:00,2.2032,2421.2
2025-06-25 10:45:00,2.2036,2432.12
2025-06-25 11:00:00,2.1949,2419.4
2025-06-25 11:15:00,2.1828,2412.99
2025-06-25 11:30:00,2.1828,2407.57
2025-06-25 11:45:00,2.1815,2405.68
2025-06-25 12:00:00,2.1846,2411.31
2025-06-25 12:15:00,2.1867,2418.68
2025-06-25 12:30:00,2.1781,2409.65
2025-06-25 12:45:00,2.1751,2410.53
2025-06-25 13:00:00,2.1836,2416.89
2025-06-25 13:15:00,2.1884,2423.41
2025-06-25 13:30:00,2.1798,2410.54
2025-06-25 13:45:00,2.1894,2422.83
2025-06-25 14:00:00,2.1865,2423.02
2025-06-25 14:15:00,2.1897,2415.89
2025-06-25 14:30:00,2.1879,2415.99
2025-06-25 14:45:00,2.1887,2418.4
2025-06-25 15:00:00,2.1985,2429.53
2025-06-25 15:15:00,2.2015,2435.81
2025-06-25 15:30:00,2.1972,2431.62
2025-06-25 15:45:00,2.2057,2432.79
2025-06-25 16:00:00,2.2016,2432.16
2025-06-25 16:15:00,2.1991,2429.2
2025-06-25 16:30:00,2.1956,2427.17
2025-06-25 16:45:00,2.1961,2438.2
2025-06-25 17:00:00,2.1916,2435.06
2025-06-25 17:15:00,2.1876,2430.29
2025-06-25 17:30:00,2.1872,2433.59
2025-06-25 17:45:00,2.1867,2430.6
2025-06-25 18:00:00,2.1831,2424.32
2025-06-25 18:15:00,2.1818,2418.76
2025-06-25 18:30:00,2.1803,2413.61
2025-06-25 18:45:00,2.1805,2416.24
2025-06-25 19:00:00,2.181,2415.01
2025-06-25 19:15:00,2.1829,2415.05
2025-06-25 19:30:00,2.187,2417.8
2025-06-25 19:45:00,2.1859,2418.49
2025-06-25 20:00:00,2.1883,2422.81
2025-06-25 20:15:00,2.1904,2420.82
2025-06-25 20:30:00,2.188,2424.44
2025-06-25 20:45:00,2.1874,2426.9
2025-06-25 21:00:00,2.1842,2425.01
2025-06-25 21:15:00,2.1943,2441.48
2025-06-25 21:30:00,2.1956,2457.19
2025-06-25 21:45:00,2.1972,2459.22
2025-06-25 22:00:00,2.1973,2465.9
2025-06-25 22:15:00,2.192,2468.75
2025-06-25 22:30:00,2.1929,2462.79
2025-06-25 22:45:00,2.202,2493.3
2025-06-25 23:00:00,2.2022,2500.61
2025-06-25 23:15:00,2.1961,2491.9
2025-06-25 23:30:00,2.1939,2485.39
2025-06-25 23:45:00,2.1953,2488.78
2025-06-26 00:00:00,2.1919,2483.2
2025-06-26 00:15:00,2.1928,2475.99
2025-06-26 00:30:00,2.1917,2477.3
2025-06-26 00:45:00,2.1945,2480.61
2025-06-26 01:00:00,2.1946,2480.31
2025-06-26 01:15:00,2.1895,2474.48
2025-06-26 01:30:00,2.187,2471.63
2025-06-26 01:45:00,2.1889,2475.59
2025-06-26 02:00:00,2.1868,2483.4
2025-06-26 02:15:00,2.1867,2479.85
2025-06-26 02:30:00,2.1866,2481.13
2025-06-26 02:45:00,2.1874,2487.21
2025-06-26 03:00:00,2.1862,2488.25
2025-06-26 03:15:00,2.1908,2493.7
2025-06-26 03:30:00,2.1967,2495.0
2025-06-26 03:45:00,2.1898,2489.89
2025-06-26 04:00:00,2.1939,2498.5
2025-06-26 04:15:00,2.1908,2490.13
2025-06-26 04:30:00,2.1915,2488.0
2025-06-26 04:45:00,2.1892,2486.8
2025-06-26 05:00:00,2.1816,2469.41
2025-06-26 05:15:00,2.182,2471.99
2025-06-26 05:30:00,2.1792,2470.25
2025-06-26 05:45:00,2.1761,2463.39
2025-06-26 06:00:00,2.1781,2464.21
2025-06-26 06:15:00,2.1792,2459.8
2025-06-26 06:30:00,2.1745,2456.45
2025-06-26 06:45:00,2.1749,2451.13
2025-06-26 07:00:00,2.1761,2452.66
2025-06-26 07:15:00,2.173,2447.17
2025-06-26 07:30:00,2.1711,2443.81
2025-06-26 07:45:00,2.1707,2450.36
2025-06-26 08:00:00,2.1673,2445.0
2025-06-26 08:15:00,2.1659,2443.32
2025-06-26 08:30:00,2.1626,2449.03
2025-06-26 08:45:00,2.1568,2440.02
2025-06-26 09:00:00,2.1501,2431.23
2025-06-26 09:15:00,2.1494,2439.91
2025-06-26 09:30:00,2.1493,2442.48
2025-06-26 09:45:00,2.1234,2433.68
2025-06-26 10:00:00,2.12,2429.13
2025-06-26 10:15:00,2.1337,2435.73
2025-06-26 10:30:00,2.1352,2449.28
2025-06-26 10:45:00,2.1235,2446.48
2025-06-26 11:00:00,2.1214,2440.53
2025-06-26 11:15:00,2.1133,2417.4
2025-06-26 11:30:00,2.1198,2425.49
2025-06-26 11:45:00,2.1199,2433.03
2025-06-26 12:00:00,2.1049,2429.13
2025-06-26 12:15:00,2.1033,2429.7
2025-06-26 12:30:00,2.104,2425.16
2025-06-26 12:45:00,2.1008,2427.65
2025-06-26 13:00:00,2.1051,2422.98
2025-06-26 13:15:00,2.1178,2426.47
2025-06-26 13:30:00,2.1172,2428.31
2025-06-26 13:45:00,2.1134,2420.7
2025-06-26 14:00:00,2.1233,2431.05
2025-06-26 14:15:00,2.1171,2425.79
2025-06-26 14:30:00,2.1196,2426.22
2025-06-26 14:45:00,2.1223,2425.25
2025-06-26 15:00:00,2.1246,2427.57
2025-06-26 15:15:00,2.1235,2429.8
2025-06-26 15:30:00,2.1326,2438.41
2025-06-26 15:45:00,2.1252,2435.87
2025-06-26 16:00:00,2.1291,2439.03
2025-06-26 16:15:00,2.1315,2443.49
2025-06-26 16:30:00,2.1456,2456.9
2025-06-26 16:45:00,2.1354,2445.27
2025-06-26 17:00:00,2.1207,2422.68
2025-06-26 17:15:00,2.1213,2426.89
2025-06-26 17:30:00,2.1112,2410.69
2025-06-26 17:45:00,2.1184,2414.13
2025-06-26 18:00:00,2.116,2412.99
2025-06-26 18:15:00,2.1204,2419.59
2025-06-26 18:30:00,2.1114,2412.78
2025-06-26 18:45:00,2.11,2413.33
2025-06-26 19:00:00,2.1049,2406.29
2025-06-26 19:15:00,2.1094,2415.2
2025-06-26 19:30:00,2.1061,2415.11
2025-06-26 19:45:00,2.1054,2415.96
2025-06-26 20:00:00,2.1055,2416.0
2025-06-26 20:15:00,2.1067,2419.17
2025-06-26 20:30:00,2.0911,2408.01
2025-06-26 20:45:00,2.0833,2400.36
2025-06-26 21:00:00,2.0988,2418.8
2025-06-26 21:15:00,2.0975,2422.7
2025-06-26 21:30:00,2.1015,2427.67
2025-06-26 21:45:00,2.0964,2426.17
2025-06-26 22:00:00,2.0966,2430.1
2025-06-26 22:15:00,2.0997,2431.33
2025-06-26 22:30:00,2.1036,2435.01
2025-06-26 22:45:00,2.1035,2437.82
2025-06-26 23:00:00,2.0987,2433.67
2025-06-26 23:15:00,2.1041,2441.96
2025-06-26 23:30:00,2.1076,2443.89
2025-06-26 23:45:00,2.1053,2446.97
2025-06-27 00:00:00,2.102,2445.38
2025-06-27 00:15:00,2.1037,2449.03
2025-06-27 00:30:00,2.1083,2449.69
2025-06-27 00:45:00,2.1104,2449.79
2025-06-27 01:00:00,2.11,2449.45
2025-06-27 01:15:00,2.1011,2436.61
2025-06-27 01:30:00,2.0947,2438.84
2025-06-27 01:45:00,2.0941,2440.0
2025-06-27 02:00:00,2.0914,2443.42
2025-06-27 02:15:00,2.0886,2441.37
2025-06-27 02:30:00,2.0951,2445.88
2025-06-27 02:45:00,2.0957,2448.74
2025-06-27 03:00:00,2.0996,2452.31
2025-06-27 03:15:00,2.0928,2445.72
2025-06-27 03:30:00,2.0847,2439.2
2025-06-27 03:45:00,2.0851,2442.31
2025-06-27 04:00:00,2.0917,2439.92
2025-06-27 04:15:00,2.0885,2438.14
2025-06-27 04:30:00,2.0947,2449.69
2025-06-27 04:45:00,2.0998,2448.61
2025-06-27 05:00:00,2.0941,2446.44
2025-06-27 05:15:00,2.0911,2448.19
2025-06-27 05:30:00,2.096,2456.02
2025-06-27 05:45:00,2.098,2460.88
2025-06-27 06:00:00,2.0929,2451.41
2025-06-27 06:15:00,2.0926,2451.45
2025-06-27 06:30:00,2.0938,2449.01
2025-06-27 06:45:00,2.0911,2446.19
2025-06-27 07:00:00,2.0916,2449.46
2025-06-27 07:15:00,2.0863,2443.94
2025-06-27 07:30:00,2.0886,2445.31
2025-06-27 07:45:00,2.0909,2447.25
2025-06-27 08:00:00,2.0911,2449.58
2025-06-27 08:15:00,2.0992,2452.75
2025-06-27 08:30:00,2.085,2438.56
2025-06-27 08:45:00,2.0819,2429.97
2025-06-27 09:00:00,2.0884,2435.42
2025-06-27 09:15:00,2.0838,2425.91
2025-06-27 09:30:00,2.0917,2428.68
2025-06-27 09:45:00,2.0945,2428.02
2025-06-27 10:00:00,2.0846,2423.66
2025-06-27 10:15:00,2.0795,2420.63
2025-06-27 10:30:00,2.0818,2423.45
2025-06-27 10:45:00,2.0719,2423.25
2025-06-27 11:00:00,2.0747,2423.21
2025-06-27 11:15:00,2.0837,2430.37
2025-06-27 11:30:00,2.0946,2438.21
2025-06-27 11:45:00,2.0979,2438.25
2025-06-27 12:00:00,2.099,2433.52
2025-06-27 12:15:00,2.1066,2435.61
2025-06-27 12:30:00,2.1098,2436.71
2025-06-27 12:45:00,2.1122,2433.43
2025-06-27 13:00:00,2.1016,2420.82
2025-06-27 13:15:00,2.0942,2416.66
2025-06-27 13:30:00,2.0861,2405.03
2025-06-27 13:45:00,2.092,2404.88
2025-06-27 14:00:00,2.0887,2402.29
2025-06-27 14:15:00,2.0859,2397.79
2025-06-27 14:30:00,2.0789,2392.08
2025-06-27 14:45:00,2.0794,2394.98
2025-06-27 15:00:00,2.0911,2406.53
2025-06-27 15:15:00,2.091,2406.46
2025-06-27 15:30:00,2.0947,2409.39
2025-06-27 15:45:00,2.0939,2412.67
2025-06-27 16:00:00,2.1014,2418.89
2025-06-27 16:15:00,2.1042,2422.64
2025-06-27 16:30:00,2.1111,2424.49
2025-06-27 16:45:00,2.1103,2426.2
2025-06-27 17:00:00,2.1133,2421.66
2025-06-27 17:15:00,2.1484,2427.99
2025-06-27 17:30:00,2.134,2421.54
2025-06-27 17:45:00,2.1396,2419.85
2025-06-27 18:00:00,2.1464,2421.27
2025-06-27 18:15:00,2.1435,2421.62
2025-06-27 18:30:00,2.1412,2422.24
2025-06-27 18:45:00,2.1399,2422.32
2025-06-27 19:00:00,2.1323,2421.7
2025-06-27 19:15:00,2.1322,2416.69
2025-06-27 19:30:00,2.1386,2419.84
2025-06-27 19:45:00,2.1419,2423.17
2025-06-27 20:00:00,2.1342,2417.3
2025-06-27 20:15:00,2.1476,2420.36
2025-06-27 20:30:00,2.1453,2419.46
2025-06-27 20:45:00,2.1451,2418.3
2025-06-27 21:00:00,2.1417,2413.47
2025-06-27 21:15:00,2.1473,2412.2
2025-06-27 21:30:00,2.158,2414.13
2025-06-27 21:45:00,2.1757,2417.58
2025-06-27 22:00:00,2.1823,2415.51
2025-06-27 22:15:00,2.1897,2421.39
2025-06-27 22:30:00,2.1816,2421.06
2025-06-27 22:45:00,2.1713,2418.88
2025-06-27 23:00:00,2.1757,2417.52
2025-06-27 23:15:00,2.1818,2420.66
2025-06-27 23:30:00,2.1853,2421.16
2025-06-27 23:45:00,2.1847,2420.93
2025-06-28 00:00:00,2.1818,2419.27
2025-06-28 00:15:00,2.1865,2421.24
2025-06-28 00:30:00,2.181,2420.55
2025-06-28 00:45:00,2.1789,2421.19
2025-06-28 01:00:00,2.1823,2428.42
2025-06-28 01:15:00,2.1853,2424.09
2025-06-28 01:30:00,2.1853,2419.66
2025-06-28 01:45:00,2.1887,2422.2
2025-06-28 02:00:00,2.1942,2426.8
2025-06-28 02:15:00,2.1987,2426.51
2025-06-28 02:30:00,2.193,2424.97
2025-06-28 02:45:00,2.1925,2427.47
2025-06-28 03:00:00,2.1903,2425.47
2025-06-28 03:15:00,2.1896,2427.16
2025-06-28 03:30:00,2.188,2427.78
2025-06-28 03:45:00,2.1906,2431.76
2025-06-28 04:00:00,2.1847,2421.96
2025-06-28 04:15:00,2.1826,2424.13
2025-06-28 04:30:00,2.1833,2423.1
2025-06-28 04:45:00,2.1823,2424.49
2025-06-28 05:00:00,2.1814,2421.19
2025-06-28 05:15:00,2.1836,2423.88
2025-06-28 05:30:00,2.1861,2425.61
2025-06-28 05:45:00,2.1862,2427.12
2025-06-28 06:00:00,2.1917,2427.89
2025-06-28 06:15:00,2.1876,2429.45
2025-06-28 06:30:00,2.1857,2425.59
2025-06-28 06:45:00,2.1907,2426.14
2025-06-28 07:00:00,2.1922,2427.62
2025-06-28 07:15:00,2.1916,2428.09
2025-06-28 07:30:00,2.1909,2427.69
2025-06-28 07:45:00,2.1927,2427.42
2025-06-28 08:00:00,2.1994,2426.24
2025-06-28 08:15:00,2.191,2424.35
2025-06-28 08:30:00,2.1897,2426.42
2025-06-28 08:45:00,2.186,2426.09
2025-06-28 09:00:00,2.1873,2427.03
2025-06-28 09:15:00,2.1848,2424.14
2025-06-28 09:30:00,2.1889,2422.56
2025-06-28 09:45:00,2.1926,2422.95
2025-06-28 10:00:00,2.1927,2426.38
2025-06-28 10:15:00,2.1952,2426.46
2025-06-28 10:30:00,2.1918,2426.19
2025-06-28 10:45:00,2.197,2425.57
2025-06-28 11:00:00,2.196,2425.98
2025-06-28 11:15:00,2.1961,2424.91
2025-06-28 11:30:00,2.1969,2427.08
2025-06-28 11:45:00,2.2038,2436.09
2025-06-28 12:00:00,2.2002,2438.74
2025-06-28 12:15:00,2.2026,2436.91
2025-06-28 12:30:00,2.1962,2433.64
2025-06-28 12:45:00,2.1928,2434.85
2025-06-28 13:00:00,2.1958,2438.23
2025-06-28 13:15:00,2.1924,2436.16
2025-06-28 13:30:00,2.198,2439.61
2025-06-28 13:45:00,2.1996,2444.06
2025-06-28 14:00:00,2.1948,2439.84
2025-06-28 14:15:00,2.1884,2438.26
2025-06-28 14:30:00,2.1862,2434.89
2025-06-28 14:45:00,2.1919,2437.02
2025-06-28 15:00:00,2.1889,2435.28
2025-06-28 15:15:00,2.1883,2436.64
2025-06-28 15:30:00,2.1865,2433.86
2025-06-28 15:45:00,2.1861,2433.22
2025-06-28 16:00:00,2.1827,2432.47
2025-06-28 16:15:00,2.1846,2431.49
2025-06-28 16:30:00,2.1815,2432.74
2025-06-28 16:45:00,2.18,2429.62
2025-06-28 17:00:00,2.1796,2430.0
2025-06-28 17:15:00,2.1823,2431.7
2025-06-28 17:30:00,2.1816,2433.11
2025-06-28 17:45:00,2.1872,2436.63
2025-06-28 18:00:00,2.1848,2434.48
2025-06-28 18:15:00,2.1857,2438.16
2025-06-28 18:30:00,2.1872,2441.0
2025-06-28 18:45:00,2.185,2440.22
2025-06-28 19:00:00,2.1822,2439.77
2025-06-28 19:15:00,2.1816,2437.81
2025-06-28 19:30:00,2.1841,2436.48
2025-06-28 19:45:00,2.1854,2435.62
2025-06-28 20:00:00,2.1813,2433.59
2025-06-28 20:15:00,2.1828,2437.64
2025-06-28 20:30:00,2.1824,2437.26
2025-06-28 20:45:00,2.1806,2438.57
2025-06-28 21:00:00,2.1805,2435.01
2025-06-28 21:15:00,2.1841,2433.96
2025-06-28 21:30:00,2.1813,2430.96
2025-06-28 21:45:00,2.1841,2429.59
2025-06-28 22:00:00,2.1782,2427.01
2025-06-28 22:15:00,2.1846,2428.65
2025-06-28 22:30:00,2.1882,2431.72
2025-06-28 22:45:00,2.1879,2431.77
2025-06-28 23:00:00,2.1867,2431.25
2025-06-28 23:15:00,2.1854,2431.62
2025-06-28 23:30:00,2.1848,2427.19
2025-06-28 23:45:00,2.1839,2427.86
2025-06-29 00:00:00,2.1837,2430.91
2025-06-29 00:15:00,2.1818,2428.88
2025-06-29 00:30:00,2.184,2428.87
2025-06-29 00:45:00,2.1822,2429.83
2025-06-29 01:00:00,2.1814,2430.53
2025-06-29 01:15:00,2.1814,2429.0
2025-06-29 01:30:00,2.1868,2431.08
2025-06-29 01:45:00,2.1862,2433.77
2025-06-29 02:00:00,2.1864,2434.57
2025-06-29 02:15:00,2.1881,2433.3
2025-06-29 02:30:00,2.1858,2434.62
2025-06-29 02:45:00,2.1864,2436.82
2025-06-29 03:00:00,2.1861,2438.31
2025-06-29 03:15:00,2.1852,2438.77
2025-06-29 03:30:00,2.1845,2437.83
2025-06-29 03:45:00,2.1843,2440.5
